drug,reversal_score,best_adj_pvalue,l2s2_rank
"l-750,667",4.275551102231249,0.4211775212806141,2115
brd-k86682249,4.260715521396246,0.17548771858680373,2116
brd-a32214171,4.232304786966829,0.4347640537774055,2117
ncgc00181920-01,4.231553732631588,0.425667696753227,2118
ncgc00183243-01,4.229893278072021,0.472163116891943,2119
brd-k97936712,4.229893278072021,0.42244322792467137,2120
pf-04217903,4.229893278072021,0.42244322792467137,2121
brd-k64754843,4.229893278072021,0.472163116891943,2122
levocetirizine,4.229893278072021,0.42244322792467137,2123
diethylstilbestrol,4.229893278072021,0.42244322792467137,2124
brd-k97274161,4.229893278072021,0.42244322792467137,2125
stock2s-84516,4.229893278072021,0.42244322792467137,2126
pentabenzoate,4.229893278072021,0.42244322792467137,2127
alfacalcidol,4.229893278072021,0.42244322792467137,2128
brd-a30455275,4.229893278072021,0.472163116891943,2129
tropicamide,4.229893278072021,0.42244322792467137,2130
brd-k17739445,4.229893278072021,0.472163116891943,2131
mls-0425618,4.228079863438536,0.16801457586372248,2132
mls-0390982,4.225259013500277,0.44373577305137213,2133
38789,4.214739941851337,0.39265132923504426,2134
corticosterone,4.200172107465357,0.29594931632625215,2135
ncgc00182378-01,4.166087271079872,0.40055018635701267,2136
nimodipine,4.156372286198688,0.39174678025503146,2137
brd-k90735586,4.1512780155730225,0.16111859683550053,2138
anafranil,4.146781311876205,0.3782226380865142,2139
brd-k99502566,4.142023224285705,0.40358860790207374,2140
brd-u88878891,4.128829986169124,0.3417698130509152,2141
brd-k35389996,4.12143986360677,0.4433996062253246,2142
benzoate,4.104336100490965,0.1761745152310069,2143
thiocolchicoside,4.098603908062934,0.19093809387278757,2144
brd-k39345836,4.089442409633725,0.36830007818466604,2145
cpccoet,4.081646131583125,0.31539767532184576,2146
st4066738,4.079557082362868,0.25485663250472046,2147
t0516-4420,4.079475422614144,0.4162394718374357,2148
np-010155,4.0698913876151845,0.313161069144088,2149
brd-u32365159,4.067240405596835,0.42244322792467137,2150
cimaterol,4.065717309137326,0.425667696753227,2151
brd-k05326558,4.065717309137326,0.425667696753227,2152
brd-k82594686,4.065717309137326,0.4746115178250318,2153
bml-st330,4.065717309137326,0.4746115178250318,2154
brd-k12393722,4.065717309137326,0.4347640537774055,2155
zafirlukast,4.065717309137326,0.4746115178250318,2156
(-),4.065717309137326,0.4746115178250318,2157
rolipram,4.065717309137326,0.4746115178250318,2158
tolbutamide,4.065717309137326,0.425667696753227,2159
brd-a01317026,4.065717309137326,0.425667696753227,2160
a/bb,4.065717309137326,0.4746115178250318,2161
s1028,4.065717309137326,0.425667696753227,2162
ite,4.065717309137326,0.4746115178250318,2163
oxybenzone,4.065717309137326,0.425667696753227,2164
ver155008,4.06389568491722,0.28072098940147605,2165
altrenogest,4.061647172354116,0.3417698130509152,2166
(cycloheximide),4.060502038134118,0.10228310902683603,2167
brd-k02920722,4.052084888039653,0.42241216366820067,2168
(flumethasone),4.04980652768982,0.42698437220805785,2169
brd-k70871370,4.04980652768982,0.3744501186902452,2170
36-7620,4.04980652768982,0.3744501186902452,2171
hydrocortisone,4.046583516859049,0.26208170251561363,2172
brd-k15519488,4.040236329495264,0.36975461378340074,2173
thiazolopyrimidine,4.030806492352631,0.3342695785039259,2174
(ouabain),4.023449536417147,0.26413267577387534,2175
brd-k18749194,4.016979143867057,0.41364236926645753,2176
prozac,4.002954828726864,0.40358860790207374,2177
hexylresorcinol,3.9919457372135794,0.39629000502212114,2178
minoxidil,3.9875278348007397,0.425667696753227,2179
sulindac,3.9781863700016444,0.3782226380865142,2180
37157,3.967550128862164,0.11466502121855775,2181
1735,3.955687686965476,0.37459776807792033,2182
825,3.9234832602968486,0.4373617750579665,2183
e2,3.914016242945637,0.40709279111526536,2184
srt-1720,3.9108420542608893,0.42866764594681717,2185
mls-0091943.0001,3.9108420542608893,0.47680215646029334,2186
brd-k87779281,3.9108420542608893,0.47680215646029334,2187
bl-079,3.9108420542608893,0.42866764594681717,2188
600125,3.9108420542608893,0.47680215646029334,2189
brd-k12002134,3.9108420542608893,0.42866764594681717,2190
brd-k37150847,3.9108420542608893,0.47680215646029334,2191
tosylate,3.9108420542608893,0.47680215646029334,2192
139317,3.9108420542608893,0.47680215646029334,2193
"2,4-dideoxy-dc-45-a2",3.9108420542608893,0.42866764594681717,2194
brd-a31374339,3.9108420542608893,0.47680215646029334,2195
brd-a84524947,3.9108420542608893,0.47680215646029334,2196
wg-7,3.9108420542608893,0.47680215646029334,2197
brd-k53987746,3.9108420542608893,0.47680215646029334,2198
brd-a45657137,3.9108420542608893,0.42866764594681717,2199
s1140,3.908284121397504,0.43149080124335426,2200
hy-50898,3.9077581814151614,0.43149080124335426,2201
142948,3.8964828295329688,0.3832977886866672,2202
rimexolone,3.869899218467043,0.3782226380865142,2203
brd-k42489623,3.8657750982680015,0.4211775212806141,2204
brd-k18595892,3.8538095448360865,0.3627978912425491,2205
98475,3.851934821378774,0.3782226380865142,2206
amp,3.842499479031321,0.21743367640571926,2207
cyclopamine,3.8396908698573537,0.425667696753227,2208
kn-62,3.819473832872347,0.17783915029988223,2209
brd-k75302809,3.812855118343161,0.34351832717265895,2210
brd-k06436323,3.797555822650497,0.43149080124335426,2211
stock3s-04022,3.7709420833056497,0.296442530462704,2212
brd-k89059493,3.767233853719515,0.3234289360763223,2213
brd-a14985772,3.7658482025242335,0.42866764594681717,2214
01366,3.76455966820017,0.4791732433463327,2215
dimesylate,3.76455966820017,0.4317184292403364,2216
brd-k12621773,3.76455966820017,0.4317184292403364,2217
rhodomyrtoxin,3.76455966820017,0.4791732433463327,2218
methiazole,3.76455966820017,0.4791732433463327,2219
st023431,3.76455966820017,0.4317184292403364,2220
brd-k88742110,3.762965843520325,0.3174790570951139,2221
cjd-pla-20-1,3.753198984075327,0.3627978912425491,2222
brd-k57480017,3.7190252764194427,0.45082600896867936,2223
nizatidine,3.711741865737347,0.41008640120322576,2224
phenamil,3.7096625724141328,0.4433996062253246,2225
366791,3.708353379549981,0.38650224561505747,2226
brd-k66555411,3.708353379549981,0.43806524628850657,2227
lomatin,3.704236120301831,0.41008640120322576,2228
piperacetazine,3.7001670731301934,0.36153650783347546,2229
methotrexate,3.687583276695248,0.3741109085727397,2230
c1386,3.6855885379579916,0.4549776615039266,2231
(hydrocortisone),3.674288261697174,0.1863833153141718,2232
mifepristone,3.6629059516365134,0.3619643093615101,2233
vindesine,3.655349437207193,0.25485663250472046,2234
brd-k73319509,3.638758478426362,0.4472971434138649,2235
brd-k00028814,3.628019364486411,0.3061820987929496,2236
amoxapine,3.6269435585562535,0.4110566832307168,2237
np-001445,3.6262299749497773,0.43438924379990457,2238
s1315,3.6262299749497773,0.43438924379990457,2239
rev-5901,3.6262299749497773,0.4812515666432129,2240
brd-k71835137,3.6262299749497773,0.43438924379990457,2241
brd-k58679021,3.6262299749497773,0.4812515666432129,2242
gr-109,3.6262299749497773,0.4812515666432129,2243
ncgc00182608-01,3.6262299749497773,0.43438924379990457,2244
408124,3.6262299749497773,0.43438924379990457,2245
ncgc00182823-01,3.6262299749497773,0.4812515666432129,2246
t),3.6262299749497773,0.43438924379990457,2247
trioxsalen,3.6262299749497773,0.43438924379990457,2248
025,3.6262299749497773,0.4812515666432129,2249
brd-k32536677,3.608713984619252,0.23802105620129285,2250
tinidazole,3.5947991487407287,0.4519941977468451,2251
brd-k75477256,3.593387605947367,0.2987288323043604,2252
brd-k74126469,3.5827172800059044,0.38966913976943446,2253
"(z,e)",3.5827172800059044,0.38966913976943446,2254
spiperone,3.5827172800059044,0.44225002318250844,2255
ncgc00189555-02,3.5791300105228414,0.23086275587178387,2256
brd-k88832793,3.574531139039768,0.3659610194693168,2257
brd-a15010982,3.5671621133418983,0.17643114624585754,2258
ncgc00182609-01,3.564450188856779,0.3786990532244779,2259
ncgc00183691-01,3.5522570624140424,0.39174678025503146,2260
15,3.5502758672985557,0.4317184292403364,2261
z-leu3-vs,3.5391676065894857,0.2841117429422009,2262
ncgc00241071-01,3.534273019352444,0.26645321580644094,2263
brd-k34092011,3.530926703979653,0.41008640120322576,2264
3163,3.522055817211914,0.39174678025503146,2265
brd-k21672423,3.5129331708647915,0.449181917129691,2266
mmpx,3.5041084962709035,0.3303815788151953,2267
brd-k69159985,3.50163688720144,0.3374853958925445,2268
brd-k05563014,3.4997538847746297,0.3270122838552705,2269
brd-k44540157,3.4957038319480778,0.357157873414422,2270
brd-k00954209,3.495581487581943,0.27737167782842104,2271
ranolazine,3.495272715274097,0.4373617750579665,2272
hy-10180,3.495272715274097,0.4373617750579665,2273
mls-0435556.0001,3.495272715274097,0.4843705541704259,2274
mls-0390979,3.495272715274097,0.4843705541704259,2275
levcromakalim,3.495272715274097,0.4843705541704259,2276
brd-k18761689,3.495272715274097,0.4843705541704259,2277
ranitidine,3.495272715274097,0.4373617750579665,2278
guggulsterone,3.477678106850773,0.45868900847733646,2279
brd-k79382620,3.470724087243385,0.24966576972585672,2280
brd-k75308990,3.459100048716769,0.38702569078105303,2281
brd-k34387287,3.4558747354178627,0.4637431616803675,2282
vu0365114-2,3.4492418254324164,0.09878693895507756,2283
brd-k56477805,3.439000923277732,0.4317184292403364,2284
s1527,3.436851652167505,0.36975461378340074,2285
brd-k88868628,3.426878965184652,0.1931244533278417,2286
239063,3.4217953869360267,0.46181061709855165,2287
bh3i-1,3.408983976236946,0.2605902168323239,2288
brd-k19593010,3.386084269808565,0.39629000502212114,2289
brd-k89558221,3.386084269808565,0.39629000502212114,2290
brd-k14939371,3.375226107214631,0.43438924379990457,2291
kuc104135n,3.3741260530396895,0.2786107709792101,2292
gm6001,3.3728711675317404,0.4540181891602792,2293
brd-k61413806,3.371160820842058,0.486516921445168,2294
cyclic-,3.371160820842058,0.44059976084135116,2295
phenoxazine,3.371160820842058,0.486516921445168,2296
brd-k32827536,3.371160820842058,0.44059976084135116,2297
brd-k17023947,3.371160820842058,0.486516921445168,2298
2077,3.371160820842058,0.44059976084135116,2299
mls-0351065,3.371160820842058,0.44059976084135116,2300
939792-14-0,3.371160820842058,0.486516921445168,2301
brd-a89049230,3.371160820842058,0.486516921445168,2302
pit,3.371160820842058,0.44059976084135116,2303
brd-k95895342,3.371160820842058,0.44059976084135116,2304
brd-k15318909,3.371160820842058,0.44059976084135116,2305
brd-k77690805,3.371160820842058,0.44059976084135116,2306
bumetanide,3.3534162994396053,0.46181061709855165,2307
brd-k93060291,3.353005923171254,0.3627978912425491,2308
(b),3.348189388627404,0.4480339490326717,2309
praziquantel,3.3222470046068455,0.4613623982611742,2310
brd-k81538844,3.320056637534418,0.3828925852841381,2311
49059,3.3149686187726712,0.4668577948676383,2312
brd-a20589515,3.3149686187726712,0.41930796389299196,2313
ttnpb,3.3137194224325577,0.4373617750579665,2314
t018500,3.311764441652712,0.4433996062253246,2315
161982,3.297004768676628,0.3111617665752339,2316
brd-k60757524,3.2928078284986753,0.45082600896867936,2317
brd-a93015352,3.280125913651795,0.43149080124335426,2318
na,3.279328252772797,0.2256344906604869,2319
brd-k91349888,3.2702888930252434,0.2773650400673396,2320
oxalate,3.262173792989502,0.315321208542423,2321
np-010914,3.261902918530773,0.43438924379990457,2322
ncgc00241077-01,3.259511434808912,0.3832977886866672,2323
brd-k13580623,3.253414565448033,0.4433996062253246,2324
brd-k01806521,3.253414565448033,0.4433996062253246,2325
brd-k46645809,3.253414565448033,0.4897733786899712,2326
brd-k93127801,3.253414565448033,0.4897733786899712,2327
ncgc00181241-02,3.253414565448033,0.4897733786899712,2328
gluconate,3.253414565448033,0.4897733786899712,2329
mls-0390876,3.253414565448033,0.4897733786899712,2330
mestranol,3.253414565448033,0.4433996062253246,2331
chlorhexidine,3.2461888720971097,0.2844718533434268,2332
ptb1,3.2386508319203653,0.4514727127561578,2333
brd-k42687792,3.2121499786758445,0.2844718533434268,2334
s(-)-timolol,3.2103627126149417,0.26645321580644094,2335
kuc103672n,3.2093570667066365,0.3503450194894274,2336
22536,3.207928492919635,0.4549776615039266,2337
s1352,3.198650359036867,0.46948976846645923,2338
555,3.1953240939858367,0.3828925852841381,2339
fentiazac,3.1950944783829507,0.38702569078105303,2340
bl-081,3.185683010640864,0.4540181891602792,2341
desoxymetasone,3.1839630289392677,0.4660504558394851,2342
vesamicol,3.1801984639371144,0.41008640120322576,2343
coumestrol,3.1577101603555255,0.41364236926645753,2344
010,3.155627866002166,0.45868900847733646,2345
brd-k52914903,3.1500001887016005,0.43078890416444193,2346
brd-k12105018,3.146151360767748,0.35910224967868726,2347
luteolin,3.142468998711904,0.449181917129691,2348
brd-a43087975,3.141596466170354,0.4919543703145731,2349
p1075,3.141596466170354,0.4465752371527586,2350
icilin,3.141596466170354,0.4465752371527586,2351
brd-k45735142,3.141596466170354,0.4919543703145731,2352
s1480,3.141596466170354,0.4919543703145731,2353
brd-k63326650,3.141596466170354,0.4919543703145731,2354
ncgc00181381-01,3.141596466170354,0.4919543703145731,2355
carvedilol,3.1067823240506627,0.2201197469666296,2356
eplerenone,3.1049201631116707,0.43438924379990457,2357
azacytidine-5,3.0906073899940387,0.13058903813630857,2358
mirtazapine,3.0831796948418817,0.40709279111526536,2359
brd-k37194137,3.0724676158413464,0.3792230532808693,2360
norpramin,3.047827063979395,0.4162394718374357,2361
xylazine,3.0448229500855093,0.36605461961310853,2362
homosalate,3.035306816641573,0.449181917129691,2363
221284,3.035306816641573,0.449181917129691,2364
cjd-fun-4-2,3.035306816641573,0.449181917129691,2365
brd-a82307304,3.035306816641573,0.4937494185174781,2366
"ici-185,282",3.035306816641573,0.449181917129691,2367
"r(-)-2,10,11-trihydroxy-n-propyl-noraporphine",3.035306816641573,0.4937494185174781,2368
dihydrosamidin,3.02168944899231,0.3627978912425491,2369
bucladesine,3.0211310328959233,0.3828925852841381,2370
"ly-163,502",3.019694152487013,0.40358860790207374,2371
ncgc00183388-01,3.0119808644548836,0.42244322792467137,2372
progesterone,3.011346672923744,0.4110566832307168,2373
domperidone,3.007303414783754,0.41008640120322576,2374
brd-k14711204,2.9987802755621873,0.45868900847733646,2375
brd-k38625260,2.9965204864239166,0.2256344906604869,2376
eriodyctol,2.99372911734003,0.44059976084135116,2377
dirithromycin,2.9843149750941085,0.4519941977468451,2378
skatole,2.978680225468347,0.20244576084759341,2379
fenobam,2.9780273346630777,0.36830007818466604,2380
brd-k14880289,2.9684321605299684,0.42244322792467137,2381
np-007374,2.9643803754260682,0.3782226380865142,2382
brd-k25731886,2.962078575516663,0.1950214452176755,2383
propyl-beta-carboline-3-carboxylate,2.9569623864818797,0.3782226380865142,2384
kuc104487n,2.9375296161481734,0.4102216392414347,2385
ei-155,2.93502753546263,0.3400553323519596,2386
222,2.934179774427278,0.49613834935101764,2387
nitrendipine,2.934179774427278,0.49613834935101764,2388
hemisulfate,2.934179774427278,0.49613834935101764,2389
graveoline,2.934179774427278,0.4519941977468451,2390
brd-k88708949,2.934179774427278,0.4519941977468451,2391
y-27152,2.934179774427278,0.4519941977468451,2392
racecadotril,2.934179774427278,0.49613834935101764,2393
brd-k14328427,2.934179774427278,0.4519941977468451,2394
brd-k35133769,2.934179774427278,0.4519941977468451,2395
rg-13022,2.934179774427278,0.49613834935101764,2396
closantel,2.934179774427278,0.49613834935101764,2397
ncgc00238537-02,2.934179774427278,0.49613834935101764,2398
brd-k53816294,2.934179774427278,0.4519941977468451,2399
brd-k46692335,2.934179774427278,0.49613834935101764,2400
711,2.918008033357158,0.24170422170444333,2401
propionate),2.9128195935177725,0.20673849976495268,2402
selinidin,2.910254788367742,0.425667696753227,2403
isocarboxazid,2.8943895539237428,0.4433996062253246,2404
"l-690,330",2.8931157385080004,0.4472971434138649,2405
mls-0454415.0001,2.8909247708874273,0.35910224967868726,2406
arg-csc-91,2.890368121940368,0.4480339490326717,2407
s6005,2.8848110587776246,0.357157873414422,2408
404,2.874827408097964,0.40999751827134495,2409
brd-k52800308,2.867157602118586,0.40358860790207374,2410
brd-k78559095,2.849166663221697,0.4433996062253246,2411
bendroflumethiazide,2.845488204492144,0.41364236926645753,2412
brd-k81609421,2.8444650626884456,0.472163116891943,2413
359,2.8378799157182986,0.4549776615039266,2414
trapidil,2.8378799157182986,0.4549776615039266,2415
3-deoxydenosine,2.8378799157182986,0.4549776615039266,2416
metaxalone,2.8378799157182986,0.4549776615039266,2417
brd-k61341215,2.8378799157182986,0.4549776615039266,2418
brd-k52099002,2.8378799157182986,0.4994215620520135,2419
brd-k08325710,2.8378799157182986,0.4994215620520135,2420
lfm-a13,2.822643607195308,0.3744501186902452,2421
stock4s-23872,2.7786375499308815,0.4373617750579665,2422
thapsigargin,2.7762152904081057,0.3558058655880726,2423
desoximetasone,2.7627585154259147,0.2862332039908674,2424
indole-3-carbinol,2.756219646904335,0.4472971434138649,2425
bl-009,2.752006463124884,0.4668577948676383,2426
008,2.7467540471215037,0.4549776615039266,2427
brd-k32836707,2.7460991987490533,0.45868900847733646,2428
ncgc00186542-01,2.7460991987490533,0.45868900847733646,2429
brd-k41845021,2.7384648515621746,0.36605461961310853,2430
etodolac,2.7195457851064013,0.39777659032712065,2431
kirromycin,2.705773944970251,0.4519941977468451,2432
piroxicam,2.688809015552456,0.42642695133785746,2433
ex-527,2.684256896232383,0.41364236926645753,2434
brd-k25979535,2.683446810369918,0.4791732433463327,2435
azasetron,2.672580505555102,0.41930796389299196,2436
ethotoin,2.6591656340452494,0.45868900847733646,2437
nemonapride,2.6585542797601867,0.46181061709855165,2438
mls-0216981,2.6585542797601867,0.504187543567794,2439
brd-k71172276,2.6585542797601867,0.504187543567794,2440
brd-k38483076,2.6585542797601867,0.504187543567794,2441
aminogenistein,2.6585542797601867,0.504187543567794,2442
113808,2.6585542797601867,0.504187543567794,2443
hypericin,2.6585542797601867,0.46181061709855165,2444
f9428,2.6585542797601867,0.46181061709855165,2445
441756,2.637387560758642,0.4156027913461226,2446
mls-0446110.0001,2.627730859449755,0.35910224967868726,2447
brd-k14236372,2.624221705162298,0.3559237253705017,2448
ncgc00242337-01,2.6218072509928207,0.36153650783347546,2449
brd-k61217870,2.610320225487918,0.4791732433463327,2450
odq,2.5841632673626336,0.4747331774861257,2451
brd-k06623064,2.574984134771403,0.5066062179330203,2452
ncgc00229595-01,2.574984134771403,0.5066062179330203,2453
brd-k27290412,2.574984134771403,0.4644855935952269,2454
raclopride,2.574984134771403,0.4644855935952269,2455
gr-236,2.574984134771403,0.4644855935952269,2456
7930,2.574984134771403,0.5066062179330203,2457
estropipate,2.574984134771403,0.4644855935952269,2458
splitomicin,2.574984134771403,0.5066062179330203,2459
ppt,2.5437101162165914,0.28072098940147605,2460
iodipamide,2.54088317784911,0.2541620744153975,2461
terconazole,2.540722169763096,0.4317184292403364,2462
r(+)-6-bromo-apb,2.540722169763096,0.4791732433463327,2463
brd-k26818574,2.539666542366879,0.40055018635701267,2464
(bisbenzimide),2.5132933863855644,0.4746115178250318,2465
brd-a54077041,2.5123588817245657,0.40709279111526536,2466
brd-k88569143,2.5108616877765657,0.40709279111526536,2467
bl-010,2.508596794133818,0.48096777549103187,2468
hy-13001,2.508596794133818,0.4519941977468451,2469
version!,2.4951479473369695,0.5082431610980308,2470
s1071,2.4951479473369695,0.5082431610980308,2471
n5-[imino(methylamino)methyl]-[cas],2.4951479473369695,0.4668577948676383,2472
gr-239,2.4951479473369695,0.5082431610980308,2473
brd-k90543092,2.4951479473369695,0.4668577948676383,2474
52432,2.4951479473369695,0.5082431610980308,2475
brd-k88542532,2.4951479473369695,0.4668577948676383,2476
fluconazole,2.4951479473369695,0.4668577948676383,2477
ceramide,2.4951479473369695,0.5082431610980308,2478
brd-k67519589,2.4951479473369695,0.5082431610980308,2479
kuc103670n,2.4951479473369695,0.4668577948676383,2480
755507,2.4951479473369695,0.5082431610980308,2481
gemfibrozil,2.4951479473369695,0.4668577948676383,2482
brd-k43581698,2.4951479473369695,0.5082431610980308,2483
06126,2.4893787269953296,0.47680215646029334,2484
deoxycorticosterone,2.486074325767509,0.4465752371527586,2485
benperidol,2.4832601148141187,0.40709279111526536,2486
801,2.4777661932195616,0.3558058655880726,2487
brd-k23657553,2.464193349964537,0.3234289360763223,2488
carbacyclin,2.4629153059103364,0.45868900847733646,2489
telmisartan,2.4551991744365433,0.45082600896867936,2490
mdl-28170,2.4481646236153183,0.4373617750579665,2491
brd-k05977823,2.446559446012122,0.3110490189634096,2492
cefixime,2.4428333851500628,0.425667696753227,2493
genistin,2.421106961365411,0.4394427984172605,2494
gliquidone,2.418823229514225,0.46948976846645923,2495
h5902,2.418823229514225,0.46948976846645923,2496
brd-k34495954,2.418823229514225,0.46948976846645923,2497
tibolone,2.418823229514225,0.5110777332196657,2498
brd-k92107474,2.418823229514225,0.5110777332196657,2499
brd-k04363266,2.418823229514225,0.46948976846645923,2500
st012030,2.418823229514225,0.46948976846645923,2501
mosapride,2.418823229514225,0.5110777332196657,2502
salmeterol,2.4158288404159904,0.4843705541704259,2503
brd-k61717269,2.4067182025551457,0.29493372639104926,2504
brd-k58900438,2.404306442219556,0.44059976084135116,2505
brd-k13810148,2.397411751228335,0.3303815788151953,2506
10765,2.3972327923793246,0.30547310583274806,2507
brd-k90417362,2.3845799925374345,0.4465752371527586,2508
11k-629s,2.372448415735797,0.4582898465004978,2509
brd-k11671649,2.3585877757388864,0.4347640537774055,2510
brd-k57019930,2.352402924482472,0.4919543703145731,2511
dcpib,2.3468940902247404,0.40358860790207374,2512
brd-k31484631,2.3458041459955647,0.47191228381578104,2513
t5715534,2.3458041459955647,0.47191228381578104,2514
00735,2.3458041459955647,0.47191228381578104,2515
mls-0359128.0001,2.3458041459955647,0.47191228381578104,2516
brd-k20492338,2.3368943726388243,0.47680215646029334,2517
tms,2.3243258881457876,0.4897773429455624,2518
brd-k34508425,2.322817386263801,0.36605461961310853,2519
brd-k59470558,2.3160594445596576,0.48424860914309725,2520
dihydroergocristine,2.3070283377704,0.43438924379990457,2521
st4049616,2.3045177389750866,0.4519941977468451,2522
brd-k99582188,2.3033548175050007,0.4480339490326717,2523
vu0420364-1,2.3005475223960397,0.3643775011646751,2524
19-norethindrone,2.297732754611756,0.4549776615039266,2525
oxaprozin,2.2975903433263554,0.3792230532808693,2526
n-desmethylclozapine,2.293795886418277,0.4373617750579665,2527
159897,2.292772885114646,0.4317184292403364,2528
brd-k65404805,2.275900014916359,0.5154940901536659,2529
brd-k99380810,2.275900014916359,0.5154940901536659,2530
s1173,2.275900014916359,0.5154940901536659,2531
brd-k66359319,2.275900014916359,0.5154940901536659,2532
buspar,2.275900014916359,0.5154940901536659,2533
c247,2.275900014916359,0.4747331774861257,2534
brd-a10330754,2.275900014916359,0.4747331774861257,2535
brd-k89009594,2.275900014916359,0.5154940901536659,2536
brd-k07790824,2.275900014916359,0.4747331774861257,2537
isoquercitrin,2.26330261615745,0.4843705541704259,2538
d-erythro,2.2529202027086175,0.36994829913161775,2539
brd-k31688005,2.2507444475766,0.4644855935952269,2540
ncgc00012508-02,2.2302853591838456,0.4852205827903734,2541
brd-k45253154,2.228850317014921,0.41930796389299196,2542
12066b,2.228273277999423,0.40055018635701267,2543
brd-k84762162,2.210590492741526,0.47191228381578104,2544
ncgc00182837-01,2.20893396962887,0.5176261178121027,2545
brd-a47714657,2.20893396962887,0.47767129301298134,2546
brd-k30381384,2.20893396962887,0.5176261178121027,2547
ncgc00242557-01,2.2034063902733383,0.44059976084135116,2548
343,2.2025839843069117,0.4919543703145731,2549
brd-k02558072,2.1989535263380713,0.3939843246587581,2550
brd-k59488055,2.1776030555146897,0.40358860790207374,2551
dephostatin,2.1774039802128304,0.48424860914309725,2552
brd-k77547920,2.165816714119515,0.20008831210254435,2553
naringenine,2.155679078136804,0.3400553323519596,2554
dimalate,2.1447417538575357,0.48096777549103187,2555
enantiomer,2.1447417538575357,0.48096777549103187,2556
np-003021,2.1447417538575357,0.48096777549103187,2557
mls-0435526.0001,2.1447417538575357,0.520151710690692,2558
brd-k52446745,2.1447417538575357,0.520151710690692,2559
ncgc00181375-01,2.1447417538575357,0.520151710690692,2560
ncgc00182327-02,2.1447417538575357,0.520151710690692,2561
aripiprazole,2.1447417538575357,0.520151710690692,2562
brd-k57592392,2.1447417538575357,0.48096777549103187,2563
hydrochloride),2.1447417538575357,0.520151710690692,2564
piretanide,2.144053471671881,0.425667696753227,2565
brd-k41220170,2.1246831838591445,0.4347640537774055,2566
apo866,2.0935633340126976,0.4746115178250318,2567
triethylamine,2.0859982817878624,0.5018188248953163,2568
brd-k16180117,2.084408188542687,0.4791732433463327,2569
13363,2.083170641053366,0.48424860914309725,2570
brd-k25150581,2.083170641053366,0.5218146607894174,2571
9s),2.083170641053366,0.5218146607894174,2572
daphnetin,2.083170641053366,0.5218146607894174,2573
fananserin,2.083170641053366,0.5218146607894174,2574
2-(trifluoromethyl)-10h-phenothiazine,2.083170641053366,0.48424860914309725,2575
brd-a85891951,2.0819742804275676,0.4637431616803675,2576
brd-k29622226,2.0735423365331678,0.5039248348631078,2577
10859,2.067413510280845,0.40055018635701267,2578
brd-k24031526,2.0637548352883925,0.357157873414422,2579
np-000732,2.060143110575917,0.41364236926645753,2580
1391-0741,2.059279934826299,0.5018188248953163,2581
jzl-184,2.0447807261092845,0.4937494185174781,2582
brd-a57107094,2.036583167598879,0.5019487806948228,2583
genistein,2.031811819886338,0.4373617750579665,2584
brd-k51998148,2.0244233215684533,0.48424860914309725,2585
pentylenetetrazole,2.0240784630820365,0.52347192095162,2586
brd-k74980345,2.0240784630820365,0.52347192095162,2587
dy131,2.0240784630820365,0.4870018499260289,2588
brd-k55827386,2.0240784630820365,0.4870018499260289,2589
carbamate,2.0240784630820365,0.4870018499260289,2590
butamben,2.0240784630820365,0.52347192095162,2591
b1a,2.0240784630820365,0.52347192095162,2592
brd-k68756823,2.0240784630820365,0.4870018499260289,2593
s1222,1.9997578898244925,0.3558058655880726,2594
brd-k92980438,1.9953871018382618,0.4465752371527586,2595
9,1.9877279803612875,0.43209021962290084,2596
09104376,1.985592694717615,0.4843705541704259,2597
brd-k88329126,1.9673327302836447,0.5246522578056699,2598
estolate,1.9673327302836447,0.5246522578056699,2599
ncgc00182607-01,1.9673327302836447,0.5246522578056699,2600
brd-k91047982,1.9673327302836447,0.4897773429455624,2601
calycanthine,1.9673327302836447,0.5246522578056699,2602
ethylsuccinate,1.9673327302836447,0.4897773429455624,2603
ketoprofen,1.9539231557678252,0.2561343594138898,2604
ncgc00182361-01,1.9488464071582208,0.4465752371527586,2605
dipropyldopamine,1.94855762657144,0.4317184292403364,2606
brd-k34966483,1.9466016588393462,0.3821448241653909,2607
rifabutin,1.9297713077561949,0.4852205827903734,2608
sinensetin,1.912809841988032,0.4918598290361,2609
ritanserin,1.912809841988032,0.5266656170867966,2610
brd-k86231656,1.912809841988032,0.5266656170867966,2611
brd-k91836367,1.912809841988032,0.5266656170867966,2612
212,1.912809841988032,0.5266656170867966,2613
gavestinel,1.912809841988032,0.5266656170867966,2614
mestanolone,1.9054855176820937,0.45868900847733646,2615
oxymetholone,1.9003936608969811,0.3417698130509152,2616
cisapride,1.8964830607078051,0.4994215620520135,2617
s1455,1.891631649174681,0.4812515666432129,2618
ncgc00187898-02,1.8787526598631346,0.45868900847733646,2619
brd-k71599932,1.8775724104036258,0.4373617750579665,2620
brd-k52080565,1.8646147895647882,0.41651844163410434,2621
166793,1.8603943677720451,0.5291057757670896,2622
tetrahydropalmatine,1.8603943677720451,0.5291057757670896,2623
brd-k14636731,1.8603943677720451,0.5291057757670896,2624
brd-k01578344,1.8603943677720451,0.4945144813058039,2625
"ici-162,846",1.8603943677720451,0.4945144813058039,2626
benzonatate,1.8603943677720451,0.5291057757670896,2627
brd-k64304398,1.8603943677720451,0.5291057757670896,2628
