"","gene_id","log2FoldChange","stat","pvalue","padj","dataset"
"6905","6905",-0.5231125,-7.59076921750266,8.45372519449753e-10,9.84666855040905e-08,"GSE53845"
"624","624",2.7457575,7.58563074109852,8.608557126339e-10,9.9986074271926e-08,"GSE53845"
"51763","51763",-0.8807575,-7.58466552315893,8.63795712429349e-10,1.0004413618532e-07,"GSE53845"
"23371","23371",-1.0456175,-7.57917852094244,8.80701441983867e-10,1.01429098655445e-07,"GSE53845"
"100505875","100505875",-0.780295,-7.57146140866915,9.05042089121605e-10,1.03650071659178e-07,"GSE53845"
"79762","79762",-0.910842500000001,-7.56730938333468,9.18416407116845e-10,1.04888781871283e-07,"GSE53845"
"2334","2334",-0.819515,-7.56611428898784,9.22302649250276e-10,1.05040023942393e-07,"GSE53845"
"27242","27242",1.279875,7.55195327074972,9.69628587954842e-10,1.09819812447924e-07,"GSE53845"
"7412","7412",2.3452525,7.54958638909846,9.77773234856951e-10,1.10437197325441e-07,"GSE53845"
"375295","375295",0.865265000000001,7.53908218732102,1.01475615830188e-09,1.13674870192287e-07,"GSE53845"
"51280","51280",1.295735,7.53648956773354,1.02409830012466e-09,1.14097908437802e-07,"GSE53845"
"22853","22853",-0.4384325,-7.52973793306308,1.04883416547366e-09,1.16533309932635e-07,"GSE53845"
"23294","23294",-1.028905,-7.52617388378639,1.06213273924995e-09,1.17378550698781e-07,"GSE53845"
"2833","2833",1.520655,7.51315434114736,1.11216791785841e-09,1.21597025685853e-07,"GSE53845"
"84879","84879",-1.344485,-7.50818991698421,1.13186394248122e-09,1.23402071737942e-07,"GSE53845"
"53905","53905",-1.80674,-7.49258273026994,1.19609479720331e-09,1.29392840858406e-07,"GSE53845"
"8631","8631",1.31997,7.48453887987101,1.23061532431269e-09,1.31961780192262e-07,"GSE53845"
"4855","4855",-0.8377375,-7.48497900436536,1.22870090430027e-09,1.31961780192262e-07,"GSE53845"
"865","865",0.5511325,7.47730005627872,1.26253532177827e-09,1.34801948419034e-07,"GSE53845"
"116840","116840",-0.7695375,-7.47031123607398,1.29414131059479e-09,1.37817646063342e-07,"GSE53845"
"57213","57213",-0.6613275,-7.44956968046781,1.39269663883795e-09,1.46411697929118e-07,"GSE53845"
"25891","25891",1.7410725,7.44829282899286,1.39900423443309e-09,1.46698653738508e-07,"GSE53845"
"27346","27346",-0.974235000000001,-7.44183135804456,1.43136605780248e-09,1.49709205025259e-07,"GSE53845"
"3075","3075",1.2937575,7.42129247643401,1.53930885045074e-09,1.59372886031516e-07,"GSE53845"
"51523","51523",0.8244575,7.42156572744801,1.53782046058872e-09,1.59372886031516e-07,"GSE53845"
"441631","441631",1.8234625,7.41723469642079,1.56158236077754e-09,1.61271729954355e-07,"GSE53845"
"57633","57633",1.7275025,7.41567153702406,1.57024872632781e-09,1.61759290903116e-07,"GSE53845"
"476","476",-0.77034,-7.40529503543927,1.62901403889436e-09,1.66557545123862e-07,"GSE53845"
"1131","1131",-1.10397,-7.40570183192938,1.626669187523e-09,1.66557545123862e-07,"GSE53845"
"83930","83930",-0.5266425,-7.40576549338946,1.62630253754134e-09,1.66557545123862e-07,"GSE53845"
"3295","3295",-0.668780000000001,-7.40130025947079,1.65222165491816e-09,1.68510168785185e-07,"GSE53845"
"4140","4140",-0.4447475,-7.39748778036569,1.67467958192956e-09,1.6995510608691e-07,"GSE53845"
"1728","1728",-1.084915,-7.3964557378777,1.68081148136826e-09,1.7015622403975e-07,"GSE53845"
"400120","400120",-1.236605,-7.3938412912834,1.69644628572604e-09,1.71248248279261e-07,"GSE53845"
"100507165","100507165",1.556295,7.38480329594271,1.75162786336947e-09,1.76021427446442e-07,"GSE53845"
"1089","1089",-1.2474325,-7.36128551036327,1.90380584676186e-09,1.90846062878328e-07,"GSE53845"
"1306","1306",1.9484725,7.36049141666072,1.90916956132597e-09,1.90916956132597e-07,"GSE53845"
"4357","4357",-0.823637500000001,-7.35768963273776,1.92821565038065e-09,1.92352412811695e-07,"GSE53845"
"65009","65009",-2.0452125,-7.34818828745355,1.99423512400624e-09,1.98455437097708e-07,"GSE53845"
"7162","7162",0.957352500000001,7.34594949618444,2.01011853351918e-09,1.99551718823938e-07,"GSE53845"
"28513","28513",-1.5180725,-7.33825600647507,2.06567483962036e-09,2.0309992427922e-07,"GSE53845"
"118881","118881",-0.58944,-7.32994950778309,2.1273886455678e-09,2.08169294673699e-07,"GSE53845"
"53335","53335",1.1454325,7.3175226712945,2.22318561376091e-09,2.17025262295708e-07,"GSE53845"
"171568","171568",-0.979100000000001,-7.31586365625325,2.23629802076656e-09,2.17786743115033e-07,"GSE53845"
"6833","6833",-2.2354125,-7.30752684526451,2.30337375390152e-09,2.23787497416973e-07,"GSE53845"
"50618","50618",-0.7818725,-7.30308528598935,2.33992956690935e-09,2.26666046234228e-07,"GSE53845"
"342035","342035",-0.5111825,-7.30258798338996,2.34405862447104e-09,2.26666046234228e-07,"GSE53845"
"342184","342184",-0.911447500000001,-7.29970286067066,2.36815813511783e-09,2.27922758663804e-07,"GSE53845"
"3777","3777",-0.9669375,-7.29645448541255,2.39558946937941e-09,2.30021471298726e-07,"GSE53845"
"4356","4356",-1.581145,-7.29133563298265,2.43946458389429e-09,2.33469668176572e-07,"GSE53845"
"115572","115572",-0.835137500000001,-7.28158403314653,2.52529099674939e-09,2.40094786619317e-07,"GSE53845"
"1311","1311",2.6046125,7.28113884984875,2.52928066618892e-09,2.40094786619317e-07,"GSE53845"
"27232","27232",-0.598925,-7.2785244842765,2.55283814165047e-09,2.41723703943809e-07,"GSE53845"
"9467","9467",-1.2115025,-7.26953895649061,2.6354955220545e-09,2.48403026216631e-07,"GSE53845"
"150","150",1.4224,7.26367705431063,2.69086025090247e-09,2.53039610750003e-07,"GSE53845"
"126669","126669",-1.12971,-7.24959373114852,2.82868985550557e-09,2.64182879443572e-07,"GSE53845"
"5833","5833",-0.86304,-7.24485453179718,2.87664561679929e-09,2.68051068838116e-07,"GSE53845"
"3783","3783",1.43281,7.22713784599023,3.06325406323435e-09,2.84792327874395e-07,"GSE53845"
"23264","23264",-0.930155,-7.19893364949916,3.38569327707114e-09,3.13348587719903e-07,"GSE53845"
"6711","6711",-1.23233,-7.19811508813377,3.39554303951239e-09,3.13552397792811e-07,"GSE53845"
"8996","8996",-0.806155000000001,-7.18817186263404,3.51750913713389e-09,3.21352335351861e-07,"GSE53845"
"100287723","100287723",2.1107125,7.18905263460086,3.50653033818851e-09,3.21352335351861e-07,"GSE53845"
"399665","399665",0.677767500000001,7.18562753466346,3.54941806035113e-09,3.23391423276437e-07,"GSE53845"
"195814","195814",-1.691655,-7.18316369919683,3.58059405044571e-09,3.25508550040519e-07,"GSE53845"
"6999","6999",2.29059,7.17431525342214,3.69483788215186e-09,3.33674786714155e-07,"GSE53845"
"4810","4810",1.3488025,7.17003923845324,3.75134879579405e-09,3.3803362775287e-07,"GSE53845"
"163933","163933",1.3876,7.16617204790134,3.8032025500403e-09,3.41954615244851e-07,"GSE53845"
"2199","2199",1.32325,7.15571320701933,3.94706911060558e-09,3.5334024789264e-07,"GSE53845"
"6332","6332",-1.179665,-7.1503821499717,4.0224866862506e-09,3.58626762309334e-07,"GSE53845"
"84913","84913",-1.8581,-7.15030299220524,4.02361733322667e-09,3.58626762309334e-07,"GSE53845"
"91404","91404",-0.625142500000001,-7.14745268180769,4.06454257866949e-09,3.60706159578894e-07,"GSE53845"
"100506328","100506328",-1.023545,-7.14521387664807,4.0969800819453e-09,3.62799532094509e-07,"GSE53845"
"201562","201562",-0.6994525,-7.14044308136546,4.16697118081972e-09,3.68202194856915e-07,"GSE53845"
"383","383",-2.7133825,-7.13945204788175,4.1816600378578e-09,3.68705508714344e-07,"GSE53845"
"3150","3150",0.3897875,7.13883601023839,4.19081694294047e-09,3.68719945623518e-07,"GSE53845"
"79148","79148",-0.8277225,-7.13715681768894,4.21587897320756e-09,3.70130702144561e-07,"GSE53845"
"6237","6237",-0.7733975,-7.13218158018568,4.2910199976465e-09,3.75121151180184e-07,"GSE53845"
"576","576",0.6908325,7.12991338006547,4.32572067242955e-09,3.76548933268815e-07,"GSE53845"
"3752","3752",0.995385,7.11917716861395,4.49382654307932e-09,3.9035357683528e-07,"GSE53845"
"23446","23446",-0.5712425,-7.1175031706963,4.52062142959955e-09,3.91850906159792e-07,"GSE53845"
"118","118",-0.478775,-7.11409064536747,4.5757410208205e-09,3.95791944838904e-07,"GSE53845"
"3872","3872",3.1863825,7.10762423052237,4.68204156914386e-09,4.04134114389259e-07,"GSE53845"
"90952","90952",-1.0272875,-7.10549933159548,4.7175099630403e-09,4.0634014387532e-07,"GSE53845"
"1608","1608",-0.860227500000001,-7.10361095842636,4.74925622251462e-09,4.08216991872326e-07,"GSE53845"
"27071","27071",1.132735,7.08923389330849,4.99808047358763e-09,4.25147924101852e-07,"GSE53845"
"5802","5802",-0.807135,-7.08475002935594,5.0783239086669e-09,4.30188595568891e-07,"GSE53845"
"59350","59350",-0.800627500000001,-7.08027113209427,5.15976723663848e-09,4.36186508664284e-07,"GSE53845"
"478","478",-0.869652500000001,-7.06388920451156,5.4689604808025e-09,4.58542698799391e-07,"GSE53845"
"7049","7049",-1.1407825,-7.0546923915431,5.65060855625559e-09,4.71393795967678e-07,"GSE53845"
"3029","3029",-0.5167175,-7.04690154327136,5.80920857986138e-09,4.82140793065418e-07,"GSE53845"
"6578","6578",-1.822365,-7.04487923378981,5.85110126977613e-09,4.83659580767785e-07,"GSE53845"
"90293","90293",0.8755875,7.04531339329342,5.84208209885945e-09,4.83659580767785e-07,"GSE53845"
"57482","57482",1.1142825,7.04258490066552,5.89899558338255e-09,4.86637462613047e-07,"GSE53845"
"6036","6036",-1.258505,-7.0405025461728,5.94280474397087e-09,4.89267057234549e-07,"GSE53845"
"6792","6792",-1.045555,-7.03082018490222,6.15082506149221e-09,5.02877642330348e-07,"GSE53845"
"762","762",-3.1702275,-7.02745321442744,6.22485912891879e-09,5.06387349773155e-07,"GSE53845"
"26872","26872",1.960915,7.0182344692971,6.4321639684632e-09,5.18111439502929e-07,"GSE53845"
"8871","8871",1.0689175,7.01878343055833,6.41962789681656e-09,5.18111439502929e-07,"GSE53845"
"7433","7433",-3.1309975,-7.01514156536857,6.50325313353059e-09,5.21787433414391e-07,"GSE53845"
"25800","25800",0.626785,7.00832801987422,6.66264865372792e-09,5.32492387529912e-07,"GSE53845"
"9792","9792",0.5463275,7.00498681321449,6.74223666993447e-09,5.36760589256919e-07,"GSE53845"
"5450","5450",3.085405,7.00355974536489,6.77651918585405e-09,5.3844435391476e-07,"GSE53845"
"115908","115908",2.6628725,6.9973936973566,6.92666478651845e-09,5.48249529434858e-07,"GSE53845"
"26873","26873",-0.611905000000001,-6.99157915872292,7.0713022793644e-09,5.58619255209904e-07,"GSE53845"
"79921","79921",-0.836185,-6.98760472429657,7.17190358786977e-09,5.63858030664462e-07,"GSE53845"
"81619","81619",-0.762522500000001,-6.98623347921915,7.20694425426819e-09,5.64980333508596e-07,"GSE53845"
"10749","10749",-0.65564,-6.96779879819476,7.69501216604764e-09,5.98663185593839e-07,"GSE53845"
"7296","7296",-0.826902500000001,-6.96261603831127,7.83809584202237e-09,6.07201806677303e-07,"GSE53845"
"55118","55118",-1.67968,-6.96109065346207,7.88071335989714e-09,6.07201806677303e-07,"GSE53845"
"3373","3373",-1.6181625,-6.96214535110726,7.8512216292255e-09,6.07201806677303e-07,"GSE53845"
"83878","83878",-0.45626,-6.96306029487924,7.82572726966489e-09,6.07201806677303e-07,"GSE53845"
"115548","115548",-0.6364375,-6.94332757828601,8.39441209112725e-09,6.40914144760181e-07,"GSE53845"
"1183","1183",-0.2923875,-6.9369668434823,8.58640357006497e-09,6.5314016024613e-07,"GSE53845"
"25777","25777",-0.7019925,-6.93748651484462,8.5705542995181e-09,6.5314016024613e-07,"GSE53845"
"23786","23786",-0.5237,-6.92743382104363,8.88241086619142e-09,6.74405269470089e-07,"GSE53845"
"1201","1201",-0.4767625,-6.92480149672793,8.96593182644482e-09,6.79488363926502e-07,"GSE53845"
"90627","90627",-0.750195000000001,-6.92332990973334,9.01296595981183e-09,6.81792627956246e-07,"GSE53845"
"8630","8630",-1.8630875,-6.92051086101892,9.10375797393438e-09,6.87392406871657e-07,"GSE53845"
"11213","11213",-0.9987875,-6.91521680134467,9.27674346725182e-09,6.99166327495082e-07,"GSE53845"
"9201","9201",1.520985,6.91445090233742,9.3020405364105e-09,6.99174786153953e-07,"GSE53845"
"57820","57820",-0.585855,-6.91418129809844,9.31096178634288e-09,6.99174786153953e-07,"GSE53845"
"1956","1956",-0.609745,-6.9114369809175,9.40226049887438e-09,7.0345379644863e-07,"GSE53845"
"5797","5797",-0.947905,-6.9092915737786,9.47425825539322e-09,7.07549341477453e-07,"GSE53845"
"10344","10344",-0.8770625,-6.90866623833995,9.49534759537801e-09,7.07835002564543e-07,"GSE53845"
"146227","146227",1.3714675,6.90720405622574,9.54484305670369e-09,7.08946676313136e-07,"GSE53845"
"54534","54534",0.5025875,6.89404296800275,1.00021396979502e-08,7.37567855424383e-07,"GSE53845"
"80704","80704",-1.3312975,-6.89161356100548,1.00889195122654e-08,7.42631418317558e-07,"GSE53845"
"6817","6817",-1.126115,-6.88781907212322,1.02259711862946e-08,7.51370642720569e-07,"GSE53845"
"51334","51334",-0.8104125,-6.8735035684294,1.07600176721145e-08,7.87787008136955e-07,"GSE53845"
"6037","6037",-0.70443,-6.8700456035616,1.08931508026364e-08,7.94696054996602e-07,"GSE53845"
"8202","8202",-0.585280000000001,-6.86778978523716,1.09808881134802e-08,7.99673912349354e-07,"GSE53845"
"53820","53820",-0.774360000000001,-6.86466546515565,1.11035741378371e-08,8.07174715693834e-07,"GSE53845"
"79962","79962",0.7937325,6.86337663214975,1.11545829569241e-08,8.09447612803344e-07,"GSE53845"
"2224","2224",-0.671315000000001,-6.85978060615704,1.12981482574999e-08,8.18153864776877e-07,"GSE53845"
"83849","83849",-1.07574,-6.85937469486402,1.13144693006949e-08,8.18153864776877e-07,"GSE53845"
"55733","55733",0.784132500000001,6.85834100572672,1.13561389248388e-08,8.19721295630969e-07,"GSE53845"
"55698","55698",-1.1833825,-6.85639507448038,1.14349996268506e-08,8.22517517019081e-07,"GSE53845"
"79908","79908",-1.55116,-6.85447371969403,1.1513402076676e-08,8.26706628973236e-07,"GSE53845"
"5286","5286",-0.3906575,-6.84839268548829,1.17651071465294e-08,8.43303134628857e-07,"GSE53845"
"3957","3957",3.39334,6.84104245277206,1.20767089897212e-08,8.61121858397513e-07,"GSE53845"
"286495","286495",0.585122500000001,6.84121226287986,1.20694177816659e-08,8.61121858397513e-07,"GSE53845"
"1296","1296",1.05032,6.8388789423716,1.21699913017443e-08,8.64765413122212e-07,"GSE53845"
"83758","83758",0.72947,6.83131038660582,1.25020284619794e-08,8.83764080933026e-07,"GSE53845"
"5567","5567",0.6144225,6.82165690877016,1.29387205052576e-08,9.11490619786188e-07,"GSE53845"
"1576","1576",-1.5326925,-6.81301742450357,1.33424698782327e-08,9.35113273517165e-07,"GSE53845"
"23328","23328",-1.0326925,-6.80917540010654,1.35260458865138e-08,9.44749371971155e-07,"GSE53845"
"3696","3696",1.295175,6.80736250135644,1.36135435939156e-08,9.49243685970303e-07,"GSE53845"
"915","915",1.578365,6.8064832286153,1.36561845141629e-08,9.49832356403471e-07,"GSE53845"
"9949","9949",-0.5300475,-6.79476849293924,1.42372147573054e-08,9.82703375504242e-07,"GSE53845"
"440503","440503",-1.0904725,-6.78572763917363,1.4702480850556e-08,1.01311212583663e-06,"GSE53845"
"917","917",1.3887975,6.77622445301082,1.52079470188639e-08,1.04268533072478e-06,"GSE53845"
"10458","10458",-1.22152,-6.7732175473721,1.53714743178727e-08,1.05146851390959e-06,"GSE53845"
"29842","29842",-1.3792375,-6.77292744234996,1.5387344105994e-08,1.05146851390959e-06,"GSE53845"
"55806","55806",0.5035275,6.77241755149763,1.54152766996741e-08,1.05162453358842e-06,"GSE53845"
"51365","51365",-1.502735,-6.77158962842556,1.54607396686355e-08,1.05297396414295e-06,"GSE53845"
"2119","2119",-0.8622775,-6.77076722538673,1.55060323091506e-08,1.05430733776977e-06,"GSE53845"
"65018","65018",-0.570685000000001,-6.76385464600789,1.58920171336896e-08,1.07876275245244e-06,"GSE53845"
"5362","5362",-0.63712,-6.7571268200494,1.62769129496114e-08,1.10124328536975e-06,"GSE53845"
"4594","4594",-0.493875,-6.75374461088074,1.64739156679677e-08,1.11273565467327e-06,"GSE53845"
"8975","8975",-0.833752500000001,-6.75297229065455,1.65192342628702e-08,1.11396152101592e-06,"GSE53845"
"55843","55843",1.07171,6.7505878263674,1.66599393811102e-08,1.12160511432762e-06,"GSE53845"
"2624","2624",-1.1052825,-6.74899201309506,1.67547758773669e-08,1.12246047544451e-06,"GSE53845"
"5728","5728",-0.4957975,-6.73972333928188,1.73163713492291e-08,1.15442475661528e-06,"GSE53845"
"83862","83862",-0.44141,-6.73862684806239,1.73840418385709e-08,1.15634093481185e-06,"GSE53845"
"91319","91319",2.6844425,6.73834432181623,1.74015208970467e-08,1.15634093481185e-06,"GSE53845"
"94","94",-1.43211,-6.73645120607874,1.7519096698303e-08,1.16227016930489e-06,"GSE53845"
"3420","3420",-0.2894875,-6.73475495327459,1.76251206688618e-08,1.16741510084545e-06,"GSE53845"
"55612","55612",1.591015,6.73364373289717,1.76949249603941e-08,1.17014826350993e-06,"GSE53845"
"51676","51676",1.7746625,6.7288545924155,1.79989452260481e-08,1.18452127490846e-06,"GSE53845"
"9002","9002",-1.795145,-6.72684580878992,1.8128015178067e-08,1.1911035613794e-06,"GSE53845"
"10125","10125",1.7096875,6.72270554578591,1.8396966035139e-08,1.20684097190512e-06,"GSE53845"
"80325","80325",-0.5071625,-6.72005366572483,1.85713245947816e-08,1.21633276100007e-06,"GSE53845"
"85417","85417",-0.485625,-6.71903594579871,1.86386766579573e-08,1.21879703823964e-06,"GSE53845"
"55959","55959",1.22699,6.71557892373858,1.88692896507745e-08,1.22800138997104e-06,"GSE53845"
"100506798","100506798",1.9627175,6.71146934199451,1.91471490367935e-08,1.2441095253701e-06,"GSE53845"
"23037","23037",-1.276005,-6.70702206508864,1.9452452500968e-08,1.2619470768033e-06,"GSE53845"
"91107","91107",0.847720000000001,6.70444693135058,1.96314547313153e-08,1.27154762082769e-06,"GSE53845"
"2013","2013",-1.9642475,-6.6997823418509,1.99599032997404e-08,1.29056644525117e-06,"GSE53845"
"480","480",-0.693620000000001,-6.69938630523072,1.99880412862072e-08,1.29056644525117e-06,"GSE53845"
"5166","5166",-2.07176,-6.68848780718357,2.07781279802192e-08,1.33947051444809e-06,"GSE53845"
"133418","133418",0.851170000000001,6.67533983876562,2.17729613372176e-08,1.39701316874166e-06,"GSE53845"
"11185","11185",-1.4261375,-6.66654092348827,2.24651866479502e-08,1.43469260524292e-06,"GSE53845"
"283659","283659",-0.843975,-6.66225004388435,2.28106955021669e-08,1.45223371985845e-06,"GSE53845"
"1785","1785",-0.5208675,-6.66044304031597,2.29577834399438e-08,1.45933197060108e-06,"GSE53845"
"1116","1116",1.57505,6.6585619361935,2.3111910458199e-08,1.4651452640453e-06,"GSE53845"
"8436","8436",-1.4880275,-6.65845495429069,2.31207069716417e-08,1.4651452640453e-06,"GSE53845"
"9899","9899",1.3214075,6.65331427031423,2.35473642580966e-08,1.48987952867587e-06,"GSE53845"
"64210","64210",-0.4352225,-6.65268390633335,2.36002209190231e-08,1.49092304727264e-06,"GSE53845"
"79847","79847",-0.84156,-6.64980935072559,2.38427629810004e-08,1.50392812649387e-06,"GSE53845"
"54996","54996",-0.6842225,-6.64628278795076,2.41437247074989e-08,1.51752119119092e-06,"GSE53845"
"5585","5585",-0.4505475,-6.64654323324174,2.41213686569123e-08,1.51752119119092e-06,"GSE53845"
"2767","2767",-0.680415,-6.6459851236201,2.4169300923114e-08,1.51752119119092e-06,"GSE53845"
"8322","8322",-0.62732,-6.64234736387509,2.44840648615154e-08,1.53259031957577e-06,"GSE53845"
"23231","23231",0.944332500000001,6.63555673620916,2.50826414605476e-08,1.56527899525487e-06,"GSE53845"
"51450","51450",1.3130025,6.63561090849081,2.50778089010679e-08,1.56527899525487e-06,"GSE53845"
"55841","55841",-1.0152475,-6.63025584829335,2.55600490538666e-08,1.59264743344761e-06,"GSE53845"
"5580","5580",-0.5472075,-6.6237550837154,2.61579361377317e-08,1.62496269946515e-06,"GSE53845"
"9330","9330",-0.544495,-6.61816801580201,2.66829459991512e-08,1.65256916308942e-06,"GSE53845"
"7122","7122",-1.5067375,-6.60792662912196,2.7672814052089e-08,1.71129016008393e-06,"GSE53845"
