entrez_id,gene_id,log2FoldChange,stat,pvalue,padj,dataset
5078,5078,0.068400766666666,2.7521040535763,0.0068729618972299,0.04679042848288,GSE38958
84945,84945,-0.128006833333334,-2.75181770772023,0.0068785992035357,0.04679042848288,GSE38958
283576,283576,0.140870357142857,2.75186875919014,0.0068775938423739,0.04679042848288,GSE38958
55364,55364,-0.203030720634921,-2.75174091715827,0.0068801116988242,0.04679042848288,GSE38958
343035,343035,0.156451009523809,2.75135351310624,0.0068877467681163,0.0468091785975415,GSE38958
4116,4116,-0.204989885714286,-2.75072716441042,0.0069001073382403,0.0468493420646868,GSE38958
64769,64769,-0.166872417460318,-2.75058919125586,0.0069028328570971,0.0468509405794205,GSE38958
64376,64376,-0.185943326984127,-2.75038877097695,0.0069067937002523,0.0468509405794205,GSE38958
90799,90799,-0.180261784126984,-2.75047974076985,0.0069049956365052,0.0468509405794205,GSE38958
11101,11101,-0.155960517460317,-2.74974994977316,0.0069194323287085,0.0469074647099883,GSE38958
6045,6045,-0.237439342857143,-2.74944127134952,0.0069255468520949,0.0469306038994836,GSE38958
56605,56605,-0.198980128571428,-2.74925154418518,0.0069293075428969,0.0469306038994836,GSE38958
5716,5716,-0.19324397936508,-2.74932724542858,0.0069278068024585,0.0469306038994836,GSE38958
83932,83932,-0.170790658730158,-2.74876215763947,0.0069390165332929,0.0469817564410772,GSE38958
25818,25818,0.122280679365079,2.74802390852017,0.0069536861548289,0.0470451237563398,GSE38958
64766,64766,-0.178686644444445,-2.74772443553964,0.0069596449713165,0.0470483228777677,GSE38958
10424,10424,-0.185505307936507,-2.74649598026084,0.0069841370227484,0.0471699868108005,GSE38958
11183,11183,-0.218679258730158,-2.74613326097124,0.0069913836366107,0.0472042970791678,GSE38958
57621,57621,-0.189418084126984,-2.74600284417707,0.0069939908494549,0.0472072715699887,GSE38958
404093,404093,0.110348749206349,2.74578649631559,0.0069983178944088,0.0472124620188059,GSE38958
57536,57536,-0.109415974603175,-2.74545896304322,0.0070048733270429,0.0472368245278898,GSE38958
54677,54677,-0.212648357142857,-2.74524991674228,0.0070090602155209,0.047250434398444,GSE38958
6041,6041,-0.183471984126984,-2.74338435948125,0.0070465254998882,0.0474442823212498,GSE38958
889,889,-0.222302050793651,-2.743074840747,0.0070527590363599,0.0474715829114024,GSE38958
23373,23373,0.102682531746031,2.74291038702861,0.0070560730834729,0.0474792218476555,GSE38958
25836,25836,-0.188941328571428,-2.74279590312036,0.0070583809824688,0.0474800879425845,GSE38958
5210,5210,0.162410987301587,2.74227710125934,0.0070688481980188,0.0475358223884057,GSE38958
116372,116372,0.0915868841269838,2.74177211014263,0.0070790503283715,0.04754693626362,GSE38958
389692,389692,0.10240325079365,2.74175050784619,0.0070794870493171,0.04754693626362,GSE38958
114571,114571,0.0686874015873013,2.74185227429029,0.0070774299110164,0.04754693626362,GSE38958
91683,91683,0.121304455555555,2.74149988724166,0.0070845554904099,0.04754693626362,GSE38958
91151,91151,-0.124001238095238,-2.74143952770177,0.0070857766682565,0.04754693626362,GSE38958
84961,84961,-0.103601787301587,-2.74177143972871,0.0070790638813679,0.04754693626362,GSE38958
5864,5864,0.101453280952381,2.74124331765404,0.0070897476594675,0.0475589353462063,GSE38958
79577,79577,-0.183618095238095,-2.73920824436107,0.0071310539473962,0.0477184899895177,GSE38958
163786,163786,-0.1817379,-2.73983187372457,0.0071183728217966,0.0477184899895177,GSE38958
84984,84984,-0.208565676190476,-2.73984619588162,0.0071180818304393,0.0477184899895177,GSE38958
56916,56916,-0.274594696825396,-2.73938179306634,0.0071275228781819,0.0477184899895177,GSE38958
143686,143686,-0.245527225396826,-2.73972402300215,0.0071205644333314,0.0477184899895177,GSE38958
8846,8846,-0.147128812698413,-2.73943581916507,0.0071264239730281,0.0477184899895177,GSE38958
9215,9215,-0.143658974603174,-2.73898081398368,0.0071356837159701,0.0477348101945217,GSE38958
3785,3785,0.0819292730158726,2.73876989921421,0.0071399797211656,0.0477488883255852,GSE38958
55341,55341,-0.18845973968254,-2.73847299970417,0.0071460310869946,0.0477746932566553,GSE38958
440435,440435,0.0839831777777775,2.7374697064803,0.0071665145964064,0.0478822508514268,GSE38958
340706,340706,0.104570263492063,2.73723422306646,0.0071713300192499,0.0478850562241549,GSE38958
388428,388428,0.0930037238095232,2.7372692827559,0.0071706128939629,0.0478850562241549,GSE38958
23410,23410,0.0702871015873014,2.73666793723646,0.0071829220983903,0.0479477655268775,GSE38958
89797,89797,0.0653600984126983,2.73619174792407,0.0071926830520377,0.0479982169487897,GSE38958
53632,53632,0.087794249206349,2.73539752354762,0.0072089899384223,0.0480775857907398,GSE38958
113251,113251,-0.194418601587301,-2.7354022668997,0.0072088924490006,0.0480775857907398,GSE38958
2521,2521,-0.11789119047619,-2.73460895641658,0.0072252139159547,0.0481615390254857,GSE38958
1939,1939,-0.134892682539682,-2.73359193537121,0.0072461871112642,0.0481620281690603,GSE38958
8886,8886,-0.242633917460318,-2.73338855281496,0.007250387938063,0.0481620281690603,GSE38958
25940,25940,-0.211244038095239,-2.73345929294692,0.0072489265634994,0.0481620281690603,GSE38958
79876,79876,-0.208608987301588,-2.73343023302261,0.0072495268612455,0.0481620281690603,GSE38958
200844,200844,-0.0634535523809525,-2.73384824825249,0.0072408961701143,0.0481620281690603,GSE38958
132884,132884,0.0643593444444441,2.73399072057597,0.0072379567025767,0.0481620281690603,GSE38958
51696,51696,-0.0971803841269847,-2.73395138050327,0.007238768252609,0.0481620281690603,GSE38958
27288,27288,0.108056806349206,2.7340107744776,0.0072375430405949,0.0481620281690603,GSE38958
29109,29109,0.117683512698412,2.73429221995298,0.0072317397891467,0.0481620281690603,GSE38958
6346,6346,0.111799466666666,2.73295805696958,0.0072592870481489,0.0482064450487868,GSE38958
63928,63928,0.121077968253968,2.73174518432789,0.0072844126859611,0.0483155691949253,GSE38958
80270,80270,0.108910806349206,2.7317366431671,0.0072845899029433,0.0483155691949253,GSE38958
80012,80012,-0.167768425396825,-2.73138834051798,0.0072918200283186,0.0483340963726821,GSE38958
10243,10243,-0.119075606349206,-2.73148119161797,0.0072898919721315,0.0483340963726821,GSE38958
10320,10320,-0.129788307936508,-2.73072390585862,0.0073056305666401,0.0483947559651535,GSE38958
51585,51585,-0.184701807936507,-2.73052084679031,0.0073098559703194,0.0483947559651535,GSE38958
100130950,100130950,-0.118868976190476,-2.73052157003429,0.0073098409165818,0.0483947559651535,GSE38958
51000,51000,-0.117645876190476,-2.73003279086102,0.0073200208861903,0.0484187637509596,GSE38958
255877,255877,0.112519204761904,2.73003111347973,0.007320055843752,0.0484187637509596,GSE38958
8643,8643,0.0852213809523808,2.72935512388228,0.0073341562014185,0.0484819767343774,GSE38958
5355,5355,0.181898809523809,2.72902960260886,0.0073409549980431,0.0485122012427552,GSE38958
85465,85465,-0.181738479365079,-2.72851003814897,0.0073518184233148,0.0485237618839949,GSE38958
7095,7095,-0.213742347619047,-2.72816154484701,0.0073591131538442,0.0485237618839949,GSE38958
53343,53343,-0.124180314285715,-2.72816235790215,0.0073590961271616,0.0485237618839949,GSE38958
83732,83732,-0.188231846031746,-2.72816854322494,0.0073589665977247,0.0485237618839949,GSE38958
10758,10758,-0.0899076095238099,-2.72856232746162,0.0073507244602147,0.0485237618839949,GSE38958
64750,64750,-0.15226776984127,-2.72809432029904,0.0073605210678631,0.0485237618839949,GSE38958
6947,6947,0.493455507936507,2.72770651505462,0.0073686478277792,0.0485626433368587,GSE38958
80173,80173,-0.171913611111111,-2.72756800293792,0.0073715524322511,0.0485670953716018,GSE38958
11320,11320,-0.304850701587302,-2.72723925138953,0.0073784505304603,0.048597847689743,GSE38958
5569,5569,-0.10971249047619,-2.72667309525248,0.0073903437696393,0.0486320779380558,GSE38958
10595,10595,0.0936004952380945,2.72670655836192,0.0073896403262068,0.0486320779380558,GSE38958
5002,5002,0.101407234920635,2.7259980925457,0.0074045463106017,0.048682257732467,GSE38958
143630,143630,0.109769444444444,2.72620398047411,0.0074002116547141,0.048682257732467,GSE38958
11317,11317,0.0929130650793645,2.72599210545198,0.0074046723942259,0.048682257732467,GSE38958
86,86,-0.138241438095239,-2.72544696823376,0.0074161607460536,0.0486990085397882,GSE38958
5683,5683,-0.201843525396825,-2.72555482543689,0.0074138864533669,0.0486990085397882,GSE38958
84787,84787,0.0935954269841268,2.72545349830971,0.0074160230338973,0.0486990085397882,GSE38958
55245,55245,-0.144927766666666,-2.72549850227348,0.0074150740127251,0.0486990085397882,GSE38958
774,774,0.0757591682539679,2.72520219050206,0.0074213245167167,0.0487182339771692,GSE38958
51752,51752,-0.20566026031746,-2.72470845835691,0.007431750109147,0.0487719793307521,GSE38958
22927,22927,-0.125532906349207,-2.72449619834044,0.0074362362561922,0.0487867255495083,GSE38958
84458,84458,-0.137950893650794,-2.72389095119526,0.0074490417573521,0.0488413246491691,GSE38958
6527,6527,0.093476071428571,2.72390868174323,0.0074486663390763,0.0488413246491691,GSE38958
5364,5364,0.0838531539682542,2.72336261339729,0.0074602364237149,0.048900009386252,GSE38958
338675,338675,0.148464687301587,2.72296492743296,0.0074686728574661,0.0489111644780502,GSE38958
9675,9675,-0.134848893650794,-2.72314453958096,0.0074648615272106,0.0489111644780502,GSE38958
259240,259240,0.10482249047619,2.72300950764123,0.0074677267103663,0.0489111644780502,GSE38958
63931,63931,-0.260232933333333,-2.72281167425316,0.0074719262537413,0.0489116728312557,GSE38958
116447,116447,-0.144471874603175,-2.72274979423399,0.0074732402632297,0.0489116728312557,GSE38958
55744,55744,-0.171155161904762,-2.72235719765845,0.0074815818625994,0.0489515632499452,GSE38958
84970,84970,0.0992417936507929,2.72166684158292,0.0074962705485918,0.048952126992133,GSE38958
23421,23421,-0.340574025396825,-2.72170248948257,0.0074955114283502,0.048952126992133,GSE38958
3788,3788,0.097764979365079,2.72157045748756,0.0074983233927626,0.048952126992133,GSE38958
390212,390212,0.14939253015873,2.721583891514,0.0074980372364801,0.048952126992133,GSE38958
54822,54822,-0.214172163492064,-2.72167756741654,0.0074960421351563,0.048952126992133,GSE38958
79641,79641,0.200555336507936,2.72166231859157,0.0074963668704585,0.048952126992133,GSE38958
1002,1002,0.0923466380952375,2.72209406124732,0.0074871775220687,0.048952126992133,GSE38958
219539,219539,0.10245945079365,2.72066231782369,0.0075176905624365,0.0490405514893318,GSE38958
3399,3399,-0.125316333333333,-2.72011046701732,0.0075294816261599,0.0490551175130398,GSE38958
3099,3099,0.144974476190476,2.71957610632976,0.0075409149931464,0.0490551175130398,GSE38958
3784,3784,0.112784026984125,2.72025660796995,0.0075263574864832,0.0490551175130398,GSE38958
11232,11232,-0.191815428571429,-2.71997765805791,0.007532321781603,0.0490551175130398,GSE38958
83604,83604,0.126224134920635,2.71989014054792,0.0075341938989958,0.0490551175130398,GSE38958
391191,391191,-0.18552622063492,-2.7190546970336,0.0075520864445673,0.0490885618896877,GSE38958
9388,9388,0.080409333333333,2.71818517603679,0.0075707497974387,0.049195197311839,GSE38958
607,607,-0.0798274952380947,-2.71784829897163,0.0075779917592504,0.0492275743740455,GSE38958
57561,57561,-0.244970142857143,-2.71740946007181,0.0075874350646365,0.0492302070245087,GSE38958
9488,9488,-0.176940612698412,-2.71743298690217,0.0075869285234987,0.0492302070245087,GSE38958
4722,4722,-0.125574541269841,-2.71690921629807,0.0075982127646649,0.0492854598739267,GSE38958
57721,57721,-0.228596657142858,-2.71396757393953,0.0076618718544405,0.0495950279157906,GSE38958
90529,90529,-0.0979763746031744,-2.71301835291948,0.0076825167271372,0.0497072633998097,GSE38958
2658,2658,0.127599926984127,2.71296063026816,0.007683773780547,0.0497072633998097,GSE38958
129285,129285,-0.188929419047619,-2.71209412155692,0.0077026666037589,0.0497408713582392,GSE38958
27315,27315,-0.0854771825396832,-2.7124160850707,0.0076956417913352,0.0497408713582392,GSE38958
442454,442454,-0.278344212698413,-2.7122156502216,0.0077000143274988,0.0497408713582392,GSE38958
54587,54587,0.11385592063492,2.7115136086961,0.0077153473280245,0.0498079963208886,GSE38958
80895,80895,-0.141075861904762,-2.71123205873525,0.0077215043276846,0.0498329787593584,GSE38958
913,913,-0.165490885714286,-2.71033153512826,0.0077412271439431,0.0498863818433108,GSE38958
3142,3142,0.132179661904761,2.71064885797711,0.007734272086515,0.0498863818433108,GSE38958
6550,6550,0.0961072571428574,2.71060854763449,0.0077351552908499,0.0498863818433108,GSE38958
55291,55291,-0.123938669841271,-2.71044457370713,0.0077387489225148,0.0498863818433108,GSE38958
29072,29072,-0.154128571428571,-2.70985040485027,0.0077517833494077,0.0499396379706967,GSE38958
65056,65056,-0.201678561904762,-2.70971740909168,0.0077547036376997,0.0499436839663618,GSE38958
2849,2849,0.119309073015873,2.70956447711486,0.0077580629148488,0.0499505540155811,GSE38958
7783,7783,0.0595548047619044,2.70896082559355,0.0077713355188038,0.0500212284442239,GSE38958
56681,56681,-0.126048211111111,-2.70775598046227,0.0077978883191842,0.0501625009443124,GSE38958
91137,91137,-0.168593096825397,-2.70751275057336,0.007803258683171,0.0501822314607233,GSE38958
943,943,0.108178165079365,2.70735611836688,0.0078067188009018,0.0501896692930213,GSE38958
6833,6833,0.0809362666666669,2.70692752963774,0.0078161937518067,0.0502209464654569,GSE38958
360023,360023,-0.230012871428571,-2.70644690986635,0.0078268313820801,0.0502634726103606,GSE38958
255520,255520,-0.214457641269841,-2.70634298832288,0.0078291332201155,0.0502634726103606,GSE38958
27433,27433,0.114544984126984,2.70618121008711,0.0078327177929808,0.0502678218773096,GSE38958
3780,3780,0.111795501587301,2.70586563353776,0.0078397144113318,0.0502979085966129,GSE38958
57129,57129,-0.216735231746031,-2.70411953764989,0.0078785295417742,0.0504424247551897,GSE38958
84640,84640,-0.162247946031747,-2.70427931643887,0.0078749704783007,0.0504424247551897,GSE38958
170589,170589,0.129430717460317,2.70421014368698,0.0078765111183251,0.0504424247551897,GSE38958
124359,124359,0.1053891,2.70401940710353,0.0078807606878403,0.0504424247551897,GSE38958
200734,200734,0.0795461095238092,2.70264650777225,0.0079114100118434,0.050516076924418,GSE38958
10915,10915,-0.165233042857143,-2.70266613345249,0.007910971117042,0.050516076924418,GSE38958
83989,83989,-0.209650193650794,-2.70254414429067,0.0079136995543014,0.050516076924418,GSE38958
5982,5982,-0.153788004761905,-2.70314868610645,0.0079001865980044,0.050516076924418,GSE38958
96764,96764,-0.204785555555555,-2.70253281391146,0.0079139530154569,0.050516076924418,GSE38958
114791,114791,-0.162742950793651,-2.70285512288181,0.0079067458218269,0.050516076924418,GSE38958
8874,8874,-0.107643995238095,-2.70196555292714,0.0079266520907043,0.0505585230758467,GSE38958
9987,9987,-0.170403095238095,-2.70157102594175,0.007935495126352,0.0505995223333213,GSE38958
55301,55301,0.0720650793650793,2.70087667695294,0.0079510801927608,0.0506840653130115,GSE38958
10827,10827,-0.185968295238096,-2.70072013907604,0.0079545976095915,0.0506916562497164,GSE38958
23286,23286,0.0631948333333331,2.70003144124417,0.0079700894689531,0.0507606867435111,GSE38958
54886,54886,0.0868990317460317,2.70008790668349,0.0079688182823827,0.0507606867435111,GSE38958
92935,92935,-0.174470117460318,-2.69929727374687,0.0079866342752842,0.0508348947438212,GSE38958
169044,169044,0.102577898412698,2.69889379774222,0.007995740053565,0.0508348947438212,GSE38958
51320,51320,-0.13936776031746,-2.69894352012487,0.0079946173941014,0.0508348947438212,GSE38958
634,634,0.336196779365079,2.69895037054421,0.0079944627327499,0.0508348947438212,GSE38958
8908,8908,0.0774406158730158,2.69839259520863,0.0080070644694459,0.0508772005425163,GSE38958
27085,27085,-0.174185207936508,-2.69814757460763,0.0080126058774526,0.0508975675970668,GSE38958
51388,51388,-0.171490858730159,-2.6976398805334,0.008024099004176,0.0509260323632354,GSE38958
28987,28987,-0.158308825396825,-2.69766969286353,0.008023423702699,0.0509260323632354,GSE38958
5339,5339,0.0967546999999998,2.69752816761337,0.0080266299559339,0.0509272607687501,GSE38958
1535,1535,0.111530387301588,2.69663851571325,0.0080468116368612,0.0510404459807662,GSE38958
84850,84850,0.157981715873016,2.69601878666966,0.0080608973214438,0.0511149100231719,GSE38958
11189,11189,0.0845187412698414,2.69555116579168,0.0080715405702541,0.0511675082760251,GSE38958
147744,147744,0.0805548174603172,2.69504429483862,0.0080830915588273,0.0512258286456455,GSE38958
54567,54567,0.0770553714285708,2.69491743763573,0.0080859848284507,0.0512292635772855,GSE38958
8858,8858,0.0899243809523805,2.6945882953152,0.0080934960540834,0.0512537053519769,GSE38958
1307,1307,0.0744680587301586,2.69408862759303,0.0081049108650933,0.0512838373573503,GSE38958
3796,3796,-0.243798477777778,-2.69402490976694,0.0081063675352815,0.0512838373573503,GSE38958
55837,55837,-0.177232752380952,-2.69420921792908,0.0081021546669508,0.0512838373573503,GSE38958
399947,399947,0.112017046031746,2.69377298789153,0.0081121291133033,0.0513053901656467,GSE38958
10787,10787,-0.238228550793651,-2.69330173106924,0.0081229169605733,0.0513086999869954,GSE38958
84273,84273,-0.10929412063492,-2.69336260912639,0.0081215226300066,0.0513086999869954,GSE38958
929,929,0.252257892063491,2.69338178026947,0.0081210835855188,0.0513086999869954,GSE38958
401466,401466,-0.232522373015873,-2.69343855074734,0.0081197835928367,0.0513086999869954,GSE38958
146802,146802,0.0791386206349204,2.69323581276127,0.0081244269760939,0.0513086999869954,GSE38958
9001,9001,0.0983585492063486,2.69309504889028,0.0081276523592053,0.0513141957700279,GSE38958
170506,170506,-0.236998965079366,-2.69284271948704,0.0081334369973319,0.0513358416274243,GSE38958
993,993,0.0651561269841268,2.69255524346198,0.00814003191862,0.0513477172677747,GSE38958
5781,5781,-0.129069219047619,-2.69261438434515,0.0081386747852646,0.0513477172677747,GSE38958
83690,83690,0.116963301587302,2.69191574188834,0.0081547199686675,0.0513660129162554,GSE38958
9055,9055,0.14370456031746,2.69194841480894,0.0081539689560875,0.0513660129162554,GSE38958
50618,50618,-0.164953968253969,-2.6916198698153,0.0081615236749353,0.0513940109333789,GSE38958
6905,6905,-0.194931768253968,-2.69144594205836,0.0081655256203258,0.0514043548730597,GSE38958
200576,200576,-0.161303687301587,-2.69098745074158,0.0081760836842269,0.0514410948056416,GSE38958
9439,9439,-0.181713688888889,-2.69106991479117,0.0081741838031139,0.0514410948056416,GSE38958
8809,8809,-0.205713280952381,-2.69063406916033,0.0081842297418365,0.0514774819905122,GSE38958
2736,2736,0.086929507936508,2.69016391987977,0.0081950789030978,0.0515159778247825,GSE38958
11128,11128,-0.113261626984127,-2.69019883404439,0.0081942727761845,0.0515159778247825,GSE38958
8934,8934,-0.186151063492064,-2.69005920853631,0.0081974969957458,0.0515163151264234,GSE38958
1508,1508,0.157468246031746,2.68955371864002,0.0082091793431101,0.0515748556884901,GSE38958
1161,1161,-0.134140188888889,-2.68843531534998,0.0082350803465611,0.0516779754005975,GSE38958
6493,6493,0.0757056301587297,2.68847189725821,0.0082342319789186,0.0516779754005975,GSE38958
3224,3224,0.11111366984127,2.68811160338981,0.0082425909737238,0.0517102136871566,GSE38958
56650,56650,-0.206149296825397,-2.68787910694502,0.0082479890876626,0.051729184295335,GSE38958
100506422,100506422,0.232420419047619,2.68775153347552,0.0082509524560735,0.0517328783058792,GSE38958
55830,55830,-0.174957861904762,-2.68723519668697,0.0082629561580824,0.0517932361255181,GSE38958
92342,92342,-0.208908431746032,-2.6870857086198,0.0082664343822852,0.0518001358415963,GSE38958
9404,9404,-0.149202050793651,-2.68696073629886,0.0082693432029588,0.0518034645503359,GSE38958
3702,3702,-0.309082077777777,-2.68634359643824,0.0082837211833854,0.0518695776789138,GSE38958
1207,1207,-0.126723144444444,-2.68630341597823,0.0082846580834688,0.0518695776789138,GSE38958
376497,376497,0.11151748095238,2.68612136004508,0.0082889043408248,0.0518740016208578,GSE38958
54858,54858,0.0992858031746022,2.68595975643077,0.0082926752223815,0.0518750524677721,GSE38958
57549,57549,0.0771192730158726,2.68539895267363,0.0083057731582708,0.0518751371281212,GSE38958
2056,2056,0.102441296825397,2.68526342647605,0.0083089412720906,0.0518751371281212,GSE38958
79746,79746,0.175098063492063,2.68570128972846,0.0082987095527485,0.0518751371281212,GSE38958
63970,63970,0.0875526126984123,2.68531521780872,0.008307730448221,0.0518751371281212,GSE38958
112752,112752,-0.0798131365079369,-2.68563091021096,0.0083003533675246,0.0518751371281212,GSE38958
2958,2958,0.142507049206349,2.68510086940754,0.0083127427146983,0.0518751371281212,GSE38958
1731,1731,-0.195827928571428,-2.68585480986788,0.0082951248928695,0.0518751371281212,GSE38958
147339,147339,-0.2339056,-2.68504212347783,0.0083141168923902,0.0518751371281212,GSE38958
4185,4185,0.0774358841269838,2.68490571108425,0.0083173086286649,0.051880194789966,GSE38958
22796,22796,-0.193539909523809,-2.68369606123397,0.0083456602689897,0.0519563827094255,GSE38958
65062,65062,-0.0784596015873014,-2.68385144322945,0.0083420135474499,0.0519563827094255,GSE38958
153222,153222,-0.183814755555556,-2.6841187253151,0.0083357439763708,0.0519563827094255,GSE38958
9277,9277,-0.124484277777778,-2.68367292332354,0.0083462034253159,0.0519563827094255,GSE38958
1463,1463,0.0786659777777771,2.68367241645971,0.0083462153241687,0.0519563827094255,GSE38958
7764,7764,-0.157191884126984,-2.68382568831047,0.0083426178999873,0.0519563827094255,GSE38958
51138,51138,-0.239399506349206,-2.68287933995085,0.0083648519854659,0.0520197581931811,GSE38958
51085,51085,0.0918575730158723,2.68268521313571,0.0083694195504408,0.0520197581931811,GSE38958
54896,54896,0.0875152952380956,2.68250299108277,0.0083737090670815,0.0520234882103144,GSE38958
55356,55356,0.213178263492063,2.68233744712181,0.0083776077072774,0.0520328724989055,GSE38958
7915,7915,-0.103188182539682,-2.68161627148951,0.0083946109366395,0.0520993371024136,GSE38958
85865,85865,-0.273841622222222,-2.68167808427636,0.0083931523462998,0.0520993371024136,GSE38958
126353,126353,0.093825987301587,2.6815793409149,0.0083954824934172,0.0520993371024136,GSE38958
79774,79774,0.097755542857143,2.68134023833168,0.0084011272673361,0.0521046857104244,GSE38958
29909,29909,-0.36652142063492,-2.6810379112363,0.0084082695786313,0.0521259015936811,GSE38958
8916,8916,-0.147979993650793,-2.68085782155121,0.008412526712373,0.0521308680344662,GSE38958
49,49,0.119444322222222,2.6807388602269,0.0084153399058201,0.0521334733773128,GSE38958
5427,5427,-0.19572219047619,-2.68039582277329,0.0084234568169831,0.0521689247096162,GSE38958
79096,79096,-0.0775175507936507,-2.68019212322534,0.0084282800869598,0.0521691382200798,GSE38958
140731,140731,0.115385314285714,2.67982234928019,0.0084370421189875,0.0522085412350187,GSE38958
4585,4585,0.0874184079365073,2.67935284894681,0.008448179121961,0.0522503573273988,GSE38958
81890,81890,-0.0756281063492065,-2.67933528710922,0.0084485959640364,0.0522503573273988,GSE38958
51285,51285,0.10627745079365,2.67863005322426,0.0084653505709249,0.0523391198181934,GSE38958
165055,165055,-0.127252365079365,-2.67798743198124,0.0084806438586239,0.0524039331797218,GSE38958
27430,27430,-0.162099046031747,-2.67703490783064,0.0085033583472446,0.0524665057445132,GSE38958
51292,51292,-0.147944568253968,-2.67695700969359,0.0085052183903809,0.0524665057445132,GSE38958
112849,112849,-0.0876807555555563,-2.67698599189892,0.0085045263134307,0.0524665057445132,GSE38958
338773,338773,0.116883766666666,2.67670108277628,0.0085113319796201,0.0524893578182747,GSE38958
255967,255967,-0.141154014285714,-2.67623742221717,0.0085224180539294,0.0525279899742614,GSE38958
283748,283748,0.0917801650793649,2.6762511654987,0.008522089265555,0.0525279899742614,GSE38958
83742,83742,0.16058414126984,2.67612478084714,0.0085251132707548,0.0525297420653866,GSE38958
10914,10914,-0.179444304761905,-2.67602011943266,0.0085276182397184,0.0525303212346582,GSE38958
129831,129831,-0.19281150952381,-2.67568098281185,0.0085357397245787,0.0525654881625553,GSE38958
10213,10213,-0.204074288888889,-2.67475303149419,0.0085579976863815,0.052613333406005,GSE38958
152195,152195,0.124790590476191,2.6749128397119,0.0085541607629646,0.052613333406005,GSE38958
923,923,-0.195779025396826,-2.67521845548094,0.0085468274039642,0.052613333406005,GSE38958
60385,60385,0.0979294476190473,2.67505307531923,0.0085507950525538,0.052613333406005,GSE38958
27035,27035,0.0598637285714281,2.67483011262531,0.0085561468085633,0.052613333406005,GSE38958
4172,4172,-0.15329453015873,-2.67413414936217,0.0085728714774686,0.0526750489991788,GSE38958
64135,64135,-0.239932631746032,-2.6734843330389,0.0085885139099999,0.0527414151835058,GSE38958
199699,199699,0.120734546031746,2.67351050978903,0.0085878832818328,0.0527414151835058,GSE38958
54465,54465,-0.126368371428572,-2.67288212813922,0.0086030333058165,0.0528008139907413,GSE38958
25874,25874,-0.202494611111111,-2.67245704166996,0.0086132956848637,0.0528489119633372,GSE38958
2037,2037,-0.20913030952381,-2.67151549558004,0.0086360658376387,0.0529587960795025,GSE38958
221264,221264,-0.255205553968253,-2.67116877799602,0.00864446450349,0.052975527995959,GSE38958
50944,50944,0.090226806349206,2.67128125215369,0.0086417391911454,0.052975527995959,GSE38958
4124,4124,-0.186199920634921,-2.67058257607901,0.0086586811075179,0.0530248536893539,GSE38958
57684,57684,-0.103130320634921,-2.67056917710878,0.00865900630745,0.0530248536893539,GSE38958
252995,252995,0.0677517079365076,2.66991283306878,0.0086749496601809,0.0530284691343385,GSE38958
51449,51449,-0.189358777777777,-2.66979276611396,0.008677869098662,0.0530284691343385,GSE38958
23198,23198,-0.193034836507937,-2.66987222948423,0.0086759368403631,0.0530284691343385,GSE38958
10345,10345,0.239423658730158,2.66974349368866,0.0086790674193616,0.0530284691343385,GSE38958
90871,90871,-0.176009609523809,-2.67024497922348,0.0086668781289886,0.0530284691343385,GSE38958
633,633,0.122721633333333,2.66977677351679,0.0086782580271771,0.0530284691343385,GSE38958
11116,11116,-0.138137442857142,-2.66929755258419,0.008689919660854,0.0530650138931301,GSE38958
83737,83737,-0.139951476190477,-2.66933979867288,0.0086888910507135,0.0530650138931301,GSE38958
1839,1839,0.18758276031746,2.66876263751495,0.0087029533408227,0.0531148312016378,GSE38958
7587,7587,-0.141271923809523,-2.66880042304329,0.0087020320823776,0.0531148312016378,GSE38958
941,941,-0.148978444444445,-2.66851903836933,0.0087088947123484,0.0531220471901726,GSE38958
51316,51316,-0.195347111111111,-2.66831441820529,0.0087138882255221,0.0531220471901726,GSE38958
57758,57758,0.0704348412698408,2.66838121554348,0.0087122578305916,0.0531220471901726,GSE38958
139135,139135,0.0661797444444442,2.66844295907429,0.008710751035004,0.0531220471901726,GSE38958
83743,83743,-0.0785596507936514,-2.66779143316654,0.0087266628368457,0.053155306091472,GSE38958
26057,26057,-0.152309498412698,-2.66718500292132,0.0087414969326059,0.0531869787194183,GSE38958
326,326,0.101927142857143,2.66727862554354,0.0087392053090867,0.0531869787194183,GSE38958
5961,5961,0.151029315873016,2.66702321716652,0.0087454582836935,0.0531905680008968,GSE38958
9694,9694,-0.233865122222222,-2.66685655085414,0.0087495408351025,0.0531905680008968,GSE38958
9828,9828,0.0790633301587302,2.66692944163461,0.0087477551369625,0.0531905680008968,GSE38958
9816,9816,-0.0937081714285725,-2.66643467832813,0.0087598824652502,0.0532331934337807,GSE38958
26281,26281,0.0770452841269843,2.66616684365183,0.0087664538076689,0.0532488139284891,GSE38958
375607,375607,0.122571466666667,2.66572342741398,0.0087773428642785,0.0532852455633607,GSE38958
51109,51109,-0.153243287301587,-2.66580788086158,0.0087752679817022,0.0532852455633607,GSE38958
166968,166968,-0.223648247619047,-2.66514284563398,0.0087916188281236,0.0533180763345556,GSE38958
57488,57488,-0.15595653968254,-2.66524623795565,0.0087890749705748,0.0533180763345556,GSE38958
954,954,0.095664014285714,2.66534836914681,0.0087865627958377,0.0533180763345556,GSE38958
