entrez_id,rwr_up,rwr_down,rwr_net,in_consensus,consensus_lfc
2683,4.63697551828547e-05,0.0,-1.1569706051579185e-05,True,0.0938621241588031
132112,3.5682968126330344e-08,0.0254808335765617,-1.1591030532087639e-05,True,-0.0254808335765617
10930,1.5419839093191775e-06,0.0081231070625333,-1.1602415226084148e-05,True,-0.0081231070625333
53353,3.5459512030232283e-07,0.020964070946755,-1.1606743224849725e-05,True,-0.020964070946755
286514,1.3508844254931741e-08,0.0214153191500494,-1.1615248178083642e-05,True,-0.0214153191500494
3238,4.249444650709518e-07,0.0285519241627523,-1.1615615753099958e-05,True,-0.0285519241627523
79740,1.2222951749069873e-08,0.0250782277457074,-1.1625019068744088e-05,True,-0.0250782277457074
8900,1.3651672350243506e-05,0.00894118141672,-1.1640195458244784e-05,True,-0.00894118141672
56479,6.126683345522362e-06,0.0201329794141221,-1.164119357632552e-05,True,-0.0201329794141221
3886,2.981524433049573e-09,0.0103218784951353,-1.1644458130233438e-05,True,-0.0103218784951353
56267,2.6533843783671648e-05,0.0272788041619759,-1.1662147833164775e-05,True,-0.0272788041619759
6336,1.5990284660635783e-05,0.0302874580342026,-1.1670061914630485e-05,True,-0.0302874580342026
163589,2.4068688218156833e-07,0.0117163327979986,-1.1676861041235475e-05,True,-0.0117163327979986
57221,4.068130708858449e-08,0.0270120865643652,-1.1719423768418345e-05,True,-0.0270120865643652
60677,2.3479651750039385e-06,0.0332764085579391,-1.172364004795378e-05,True,-0.0332764085579391
8994,9.434582179379694e-06,0.043297808218851,-1.1728804280825635e-05,True,-0.043297808218851
4892,2.691417095023195e-07,0.0268024972191285,-1.1728987761865352e-05,True,-0.0268024972191285
260429,2.6461080529147928e-08,0.0280036424643556,-1.1757815541676969e-05,True,-0.0280036424643556
5994,7.37284635939328e-06,0.0383048225240626,-1.1766786090678093e-05,True,-0.0383048225240626
4905,2.085998602457491e-05,0.0463168856510725,-1.1768508265288631e-05,True,-0.0463168856510725
1952,2.872448609784986e-06,0.0307825089432017,-1.1773463418793225e-05,True,-0.0307825089432017
51271,1.873960877398709e-06,0.0049625036802724,-1.1786610467465e-05,True,-0.0049625036802724
4102,1.5557967247737925e-06,0.0,-1.1793439165527468e-05,False,0.0
163183,1.1447732728476022e-05,0.0432009821850258,-1.1803292501742911e-05,True,-0.0432009821850258
448834,2.7810334678984704e-08,0.0244991040577398,-1.1849901011355831e-05,True,-0.0244991040577398
55612,6.6776544385872654e-06,0.0362309072800819,-1.1854192416289921e-05,True,-0.0362309072800819
92129,4.912938192153343e-07,0.0209423669862739,-1.188501444843901e-05,True,-0.0209423669862739
2996,2.476227740773167e-06,0.0290920565900265,-1.1892906604226666e-05,True,-0.0290920565900265
79650,4.901004518039953e-07,0.0186542624553187,-1.1893038127856835e-05,True,-0.0186542624553187
387718,0.0,0.0151088696791356,-1.1907939916131613e-05,True,-0.0151088696791356
51646,1.094452824492235e-06,0.0094850919657637,-1.1908306645690531e-05,True,-0.0094850919657637
317671,3.7538133482278605e-08,0.0285104735997052,-1.191382657768426e-05,True,-0.0285104735997052
9152,5.205583976042444e-06,0.0295081898568453,-1.1915119705024004e-05,True,-0.0295081898568453
9515,3.059111950127518e-06,0.0265396221491113,-1.1930013156580374e-05,True,-0.0265396221491113
5275,2.4619724105982504e-05,0.0717642250063281,-1.1938716687370301e-05,True,-0.0717642250063281
83888,3.7323636612452447e-06,0.0373039240324854,-1.1940633802407719e-05,True,-0.0373039240324854
145645,1.6369780530745826e-07,0.0244197495901692,-1.194259391326238e-05,True,-0.0244197495901692
283310,1.3391666149833308e-07,0.0156080671914809,-1.1956360979135669e-05,True,-0.0156080671914809
6451,8.461060555047812e-08,0.0278465583533104,-1.1956494468585886e-05,True,-0.0278465583533104
6572,3.1445006776356215e-06,0.0024562527732888,-1.1968822881496786e-05,True,-0.0024562527732888
9970,4.938171430462421e-07,0.0093320032937923,-1.1975567529496068e-05,True,-0.0093320032937923
29850,8.411353211919903e-06,0.0344906637064935,-1.197928164212393e-05,True,-0.0344906637064935
4284,2.1136545639656893e-05,0.0268677607220258,-1.19802160636363e-05,True,-0.0268677607220258
55504,7.300085064439474e-06,0.0337819467171893,-1.198264636498387e-05,True,-0.0337819467171893
341567,1.0621126810195456e-06,0.0269001073469058,-1.1982961530538262e-05,True,-0.0269001073469058
151056,1.7563912599690913e-05,0.0289382094927402,-1.198943557848422e-05,True,-0.0289382094927402
441273,3.178824996921479e-07,0.0293046784089074,-1.203777526079919e-05,True,-0.0293046784089074
23609,7.407584478066937e-08,0.0218652324386739,-1.2056346644221163e-05,True,-0.0218652324386739
1145,6.111900690141468e-07,0.0003718538273872,-1.2075525142911936e-05,True,-0.0003718538273872
23385,1.5862399498955955e-05,0.0507087261138494,-1.2077015112163338e-05,True,-0.0507087261138494
7596,1.1552321445031214e-06,0.0062351443034764,-1.2082920388328679e-05,True,-0.0062351443034764
2044,5.051023898005765e-06,0.0209079992263625,-1.2121927779010476e-05,True,-0.0209079992263625
23532,2.4682686893664836e-06,0.0058442396207093,-1.2127938192589012e-05,True,-0.0058442396207093
1173,1.4877146049631375e-05,0.001083744612133,-1.2130029796739805e-05,True,-0.001083744612133
122876,4.7369972911647093e-07,0.0292368387860124,-1.2131599271581895e-05,True,-0.0292368387860124
4438,2.972921558155337e-06,0.006953582172237,-1.2134293492457679e-05,True,-0.006953582172237
284359,1.0769654462123453e-06,0.0117973057191487,-1.2136554391929545e-05,True,-0.0117973057191487
7356,6.952695698945759e-06,0.003699305239043,-1.2144604456536355e-05,True,-0.003699305239043
7556,2.496317142930533e-07,0.0287368322743807,-1.215924725809792e-05,True,-0.0287368322743807
4539,4.357360369358342e-06,0.0,-1.2159251427096763e-05,False,0.0
133482,2.8119623517997904e-06,0.0035982025724795,-1.2179677910695334e-05,True,-0.0035982025724795
57109,3.922556361699994e-06,0.0223509310093103,-1.2190198199128862e-05,True,-0.0223509310093103
63908,1.0045191444379856e-05,0.0358505298556623,-1.2190234408804149e-05,True,-0.0358505298556623
155006,2.6496383323402388e-08,0.0274762401207665,-1.2197345701204042e-05,True,-0.0274762401207665
196051,1.017186179523387e-05,0.0007767646109658,-1.220984306461186e-05,True,-0.0007767646109658
56111,1.8062258053064544e-07,0.0257703664675212,-1.2228547737247613e-05,True,-0.0257703664675212
392390,0.0,0.017991567444719,-1.2237329133522831e-05,True,-0.017991567444719
79020,4.805218449433645e-08,0.0294379826687076,-1.2249319521869154e-05,True,-0.0294379826687076
