drug,net_trace,weighted_trace,vae_score,baseline,sig_reproducibility,n_cell_lines,reversal_rank,reversal_pct
naringenin,-0.0342322144612755,-0.057174695093548,-0.56953746,0.0593258426966292,0.0,7,1156,65.38461538461539
ganaxolone,-0.034238578785878,-0.0705789071380322,-0.50788236,0.129250936329588,0.0,7,1157,65.44117647058823
esculin,-0.0342518753800792,-0.0210107831350048,-0.029481197,0.097003745318352,0.0,7,1158,65.49773755656109
RHO-kinase-inhibitor-III[rockout],-0.0344183389891537,-0.0715343668475215,-0.008488926,0.0,0.0,7,1159,65.55429864253394
diazepam,-0.0344471382180359,-0.059512707861918,-0.52314556,0.1215168539325843,0.0,7,1160,65.61085972850678
JW55,-0.0344573643337942,-0.045793259968816,-0.15500002,0.1318913857677902,0.0,19,1161,65.66742081447964
nandrolone,-0.0344617429546308,-0.0341004327768836,-0.02557605,0.1014794007490637,0.0,7,1162,65.72398190045249
ibuprofen,-0.0345162031527211,-0.0619896550939197,-0.5529886,0.1015168539325842,0.0,7,1163,65.78054298642535
ammonium-glycyrrhizinate,-0.034570027988545,-0.0330710154132846,0.008731139,0.1031647940074906,0.0,7,1164,65.83710407239819
carprofen,-0.0346978116618835,-0.0454375526255247,-0.4036958,0.0876779026217228,0.0,7,1165,65.89366515837104
talmapimod,-0.0347317254542047,-0.0748478692821073,-0.22414649,0.0840074906367041,0.0,7,1166,65.9502262443439
sertaconazole,-0.0347386359599082,-0.0374626245932978,-0.0049730134,0.081067415730337,0.0,7,1167,66.00678733031674
AMG-837,-0.0347940471583077,-0.0396933503706325,-0.06229063,0.070880149812734,0.0,7,1168,66.06334841628959
castanospermine,-0.0349365778808274,-0.0152986847696898,0.0028324733,0.0872284644194756,0.0,7,1169,66.11990950226244
xaliproden,-0.0349599879164111,-0.0533603137508684,-0.11268085,0.1019101123595506,0.0,7,1170,66.17647058823529
PF-562271,-0.0350114293300098,-0.0646290960347491,0.2051727,0.1095692883895131,0.0,17,1171,66.23303167420815
ursodeoxycholyltaurine,-0.0350122296545527,-0.0168622103435979,-0.004224161,0.1137078651685393,0.0,7,1172,66.289592760181
dasabuvir,-0.0350168759261726,-0.0224757336382143,-0.0050047217,0.0724157303370786,0.0,7,1173,66.34615384615384
"2',5'-dideoxyadenosine",-0.0350483403226592,-0.034920681883304,-0.040792834,0.1012546816479401,0.0,7,1174,66.4027149321267
otilonium,-0.0350525213841145,-0.0456837909575855,-0.024590364,0.0852808988764045,0.0,7,1175,66.45927601809954
rifabutin,-0.0350581895921247,-0.02451584809635,-0.034015406,0.0,0.0,7,1176,66.51583710407239
aclidinium,-0.0350915708427896,-0.0545788161250171,-0.08990062,0.0758239700374531,0.0,7,1177,66.57239819004525
lamotrigine,-0.035433488293389,-0.0411770089616682,-0.048517864,0.1709176029962547,0.0,7,1178,66.6289592760181
marimastat,-0.0354701494083089,-0.0670482711524319,-0.40112478,0.0,0.0,7,1179,66.68552036199095
letrozole,-0.0354811286198487,-0.0351015955844758,-0.045542706,0.1345880149812734,0.0,7,1180,66.7420814479638
quetiapine,-0.0355030350960057,-0.0517929861581467,-0.039089777,0.0782584269662921,0.0,7,1181,66.79864253393664
exherin,-0.0355087507688642,-0.047568310244044,0.12949435,0.0828464419475655,0.0,7,1182,66.8552036199095
enprofylline,-0.035535339326805,-0.0521935807055346,-0.046096016,0.1219662921348314,0.0,7,1183,66.91176470588235
TAS-103,-0.0355631971506404,-0.026194680534252,-0.11584006,0.0,0.0,7,1184,66.9683257918552
PF-431396,-0.0357876293753859,-0.0656997339328338,0.23526092,0.0,0.0,13,1185,67.02488687782805
pasireotide,-0.035809531771983,-0.0597938264745117,-0.11044263,0.0,0.0,7,1186,67.0814479638009
propranolol,-0.0358273145289402,-0.0454061912114992,-0.6715311,0.0,0.0,7,1187,67.13800904977376
pralatrexate,-0.0358442595159027,-0.0442791940000972,0.016635804,0.0,0.0,7,1188,67.19457013574662
niguldipine,-0.0358711564732631,-0.037328050996177,-0.07445048,0.0761610486891385,0.0,7,1189,67.25113122171946
zaprinast,-0.0359040709138797,-0.0529472503235857,-0.4940491,0.0811423220973782,0.0,7,1190,67.3076923076923
trifluridine,-0.0359497852436026,-0.0674439274053026,-0.003558884,0.084250936329588,0.0,7,1191,67.36425339366517
glipizide,-0.0360768517618411,-0.0073344973397776,-0.0043897107,0.0765168539325842,0.0,7,1192,67.42081447963801
ipriflavone,-0.0360813080755551,-0.0398949699574363,-0.041887566,0.1073970037453183,0.0,7,1193,67.47737556561087
medroxyprogesterone-acetate,-0.0361927821555285,-0.0530817765585679,-0.018069576,0.0,0.0,7,1194,67.53393665158372
BMS-345541,-0.0362646377204258,-0.0451126870509931,0.2000009,0.0743820224719101,0.0,16,1195,67.59049773755656
zaldaride,-0.0363592168917542,-0.0603564035733531,-0.69158137,0.1283707865168539,0.0,7,1196,67.64705882352942
tazarotene,-0.0364309454396544,-0.0547464963840694,-0.10228,0.0,0.0,7,1197,67.70361990950227
mifobate,-0.0366609957534262,-0.0354224035114847,-0.011228362,0.0923033707865168,0.0,7,1198,67.76018099547511
GSK-J4,-0.0367031504970409,-0.0684622038846508,-0.0029727481,0.0824157303370786,0.0,19,1199,67.81674208144797
EMD-53998,-0.0368553749120399,-0.0250566978720435,-0.081135646,0.0872284644194756,0.0,7,1200,67.87330316742081
clioquinol,-0.0368591235867129,-0.0725170006274389,-0.64699537,0.0,0.0,7,1201,67.92986425339367
ginkgetin,-0.0368985680329619,-0.0909613944901915,-0.6229562,0.0,0.0,5,1202,67.98642533936652
bropirimine,-0.0369057531074032,-0.0508072118453555,-0.6184147,0.1298501872659176,0.0,7,1203,68.04298642533936
nicardipine,-0.0369801598116646,-0.0400040703461016,-0.5988428,0.072003745318352,0.0,7,1204,68.09954751131222
pemirolast,-0.0369899312372734,-0.045625626821423,-0.62739605,0.0923408239700374,0.0,7,1205,68.15610859728507
fadrozole,-0.0371321585002861,-0.0685917446797431,-0.5609905,0.0845692883895131,0.0,7,1206,68.21266968325791
phentolamine,-0.03713589359958,-0.0504546435651666,-0.08009352,0.0742134831460674,0.0,7,1207,68.26923076923077
SYK-inhibitor,-0.0373288879554702,-0.0596870348080003,-0.25957102,0.0941011235955056,0.0,19,1208,68.32579185520362
phenylbutyrate,-0.0374537880111442,-0.0448471328059939,-0.1453862,0.0993071161048689,0.0,7,1209,68.38235294117648
PF-477736,-0.0375589306824678,-0.0376058463191925,0.21137857,0.0,0.0,13,1210,68.43891402714932
telatinib,-0.0375596283670605,-0.0597511100584055,0.120486565,0.0691573033707864,0.0,7,1211,68.49547511312217
theobromine,-0.037585206126687,-0.0508492552381894,0.08632513,0.0740074906367041,0.0,7,1212,68.55203619909503
tivantinib,-0.0376247203301439,-0.0324196803238168,0.17283615,0.0764606741573033,0.0,24,1213,68.60859728506787
isradipine,-0.0376310260590933,-0.0592091188735258,-0.060999278,0.0876591760299625,0.0,7,1214,68.66515837104072
diminazene-aceturate,-0.0376468221089567,-0.0421473728670613,-0.07697591,0.1279213483146067,0.0,7,1215,68.72171945701358
serdemetan,-0.0377157233930387,-0.0277527692767778,-0.046199795,0.0702808988764045,0.0,19,1216,68.77828054298642
LY-215490,-0.0377470649216669,-0.0283472952704099,0.106972575,0.0,0.0,7,1217,68.83484162895928
formoterol,-0.0378182445536075,-0.026033499938485,-0.010095797,0.097059925093633,0.0,7,1218,68.89140271493213
AKT-inhibitor-1-2,-0.0378287871755082,-0.0347615795485514,0.097435795,0.0,0.0,15,1219,68.94796380090497
tirapazamine,-0.037919011067195,-0.0423357560606991,-0.05052316,0.0869288389513108,0.0,7,1220,69.00452488687783
arglabin,-0.0380221244753552,-0.0279979883822926,-0.09587165,0.09812734082397,0.0,7,1221,69.06108597285068
favipiravir,-0.0381049194349326,-0.0292910132196696,0.07496371,0.0,0.0,7,1222,69.11764705882352
afloqualone,-0.0381585979625556,-0.0759951531372059,-0.0005841253,0.0995318352059925,0.0,7,1223,69.17420814479638
torin-1,-0.038163536428746,-0.0489144050300225,-0.21053594,0.0798689138576778,0.0,17,1224,69.23076923076923
homoharringtonine,-0.0382174577695882,-0.0448582441637809,0.055376407,0.0536329588014981,0.0,7,1225,69.28733031674209
lorcaserin,-0.0382441306261279,-0.0588940186516174,-0.008554771,0.0882584269662921,0.0,7,1226,69.34389140271493
fdcyd,-0.0382869521450114,-0.0540640162479078,-0.2607323,0.0,0.0,7,1227,69.40045248868778
hydroxyurea,-0.0383118073865705,-0.0571041519534292,-0.059303712,0.0517041198501872,0.0,7,1228,69.45701357466064
clinofibrate,-0.0383738682102521,-0.0435175961122104,-0.06385509,0.0798501872659175,0.0,7,1229,69.51357466063348
mazindol,-0.038445316955542,-0.0393958855734454,-0.003983102,0.104438202247191,0.0,7,1230,69.57013574660633
oxybenzone,-0.0384978810716413,-0.0485551497176087,-0.07893472,0.1138389513108614,0.0,7,1231,69.62669683257919
enzalutamide,-0.03852822577253,-0.0774883555348793,-0.050889604,0.1178089887640449,0.0,7,1232,69.68325791855203
KI-20227,-0.0385753145878555,-0.0823075976407075,-0.08698109,0.0967790262172284,0.0,19,1233,69.73981900452489
sumatriptan,-0.0386936363225437,-0.0483005886645028,-0.0025112054,0.0644569288389513,0.0,7,1234,69.79638009049773
KBG,-0.038694889786179,-0.0238213025432111,0.10884094,0.0787265917602996,0.0,7,1235,69.85294117647058
NVP-AEW541,-0.0389301257319757,0.0069968975510597,0.22089311,0.0962172284644194,0.0,13,1236,69.90950226244344
istaroxime,-0.0389699618595064,-0.0345975904921102,0.100658804,0.0900187265917602,0.0,7,1237,69.96606334841628
AGI-6780,-0.0389776835256736,-0.0543693423651312,-0.096915275,0.085936329588015,0.0,7,1238,70.02262443438913
mestranol,-0.0389814482717345,-0.0360160830732358,-0.08245748,0.1058239700374532,0.0,7,1239,70.07918552036199
AMG-232,-0.038989941678,-0.0653320110068464,0.05474044,0.0,0.0,7,1240,70.13574660633483
quercetin,-0.0389925202149307,-0.0519330730704415,0.043626647,0.0924906367041198,0.0,7,1241,70.1923076923077
GSK-1292263,-0.0389943053923635,-0.0530406108036878,0.014149801,0.0866853932584269,0.0,7,1242,70.24886877828054
exalamide,-0.0390101474930148,-0.0325843810714811,-0.06963705,0.1182584269662921,0.0,7,1243,70.30542986425338
methyldopa,-0.0390297253794845,-0.065001089818708,0.10592215,0.0990074906367041,0.0,7,1244,70.36199095022624
idasanutlin,-0.0390498426756379,-0.0553714920306277,0.1321704,0.0,0.0,7,1245,70.4185520361991
ruxolitinib,-0.0390568445951386,-0.0689918924927009,0.0019264986,0.0,0.0,14,1246,70.47511312217195
ramatroban,-0.0390902708520787,-0.0582322058408038,-0.6086244,0.1019850187265917,0.0,7,1247,70.5316742081448
AZD-8931,-0.03909488684085,-0.0352882415936141,-0.048817262,0.0,0.0,7,1248,70.58823529411765
quiflapon,-0.0390971769795461,-0.0648599128594797,-0.0215142,0.1201872659176029,0.0,7,1249,70.6447963800905
diacerein,-0.0391178205288111,-0.0634776309939301,-0.03254582,0.1530337078651685,0.0,7,1250,70.70135746606336
bromocriptine,-0.039121124102227,-0.0508280421411324,0.14229862,0.1036516853932583,0.0,7,1251,70.7579185520362
"3,3'-diindolylmethane",-0.039187592474707,-0.0271092615320296,-0.059593678,0.0735393258426966,0.0,7,1252,70.81447963800905
5-aminolevulinic-acid,-0.0392378673881565,-0.0491861766517777,0.01728244,0.1255992509363296,0.0,7,1253,70.8710407239819
altanserin,-0.0392599611738246,-0.0359079478815553,-0.033321053,0.1137265917602995,0.0,7,1254,70.92760180995475
chloroxine,-0.0392849156249291,-0.0889929342697106,-0.5069302,0.1104307116104869,0.0,7,1255,70.98416289592761
chrysin,-0.0394094779812829,-0.0428857580712067,-0.015556601,0.0721348314606741,0.0,7,1256,71.04072398190046
sarcosine,-0.0394097753768707,-0.0391805809476375,-0.106718935,0.1172284644194756,0.0,7,1257,71.0972850678733
bupropion,-0.0394562135096564,-0.0079083343899576,-0.07456488,0.085561797752809,0.0,7,1258,71.15384615384616
disopyramide,-0.0394900912531668,-0.0574535214971221,-0.5003683,0.0902996254681648,0.0,7,1259,71.210407239819
nikethamide,-0.0395802256519217,-0.0483602572817743,-0.028846014,0.093876404494382,0.0,7,1260,71.26696832579185
FPL-62064,-0.0395882657189116,-0.0631764236642109,-0.063082784,0.073501872659176,0.0,7,1261,71.32352941176471
exemestane,-0.0395968166282536,-0.0318393671503453,0.05257408,0.119438202247191,0.0,7,1262,71.38009049773756
acebutolol,-0.0396088576470457,-0.0539300227116601,-0.5288038,0.1191198501872659,0.0,7,1263,71.43665158371041
TTNPB,-0.0396497505078312,-0.0295229426706968,-0.014624728,0.1330524344569288,0.0,7,1264,71.49321266968326
choline-alfoscerate,-0.0396671367069187,-0.0831872711743214,-0.017002694,0.0,0.0,7,1265,71.5497737556561
suvorexant,-0.0396693280190793,-0.0421140009746221,0.0128970565,0.1004868913857678,0.0,7,1266,71.60633484162896
deferasirox,-0.0397984665787402,-0.0512898827289354,0.04695912,0.0814232209737828,0.0,7,1267,71.66289592760181
trovafloxacin,-0.0398239336476632,-0.030268075878544,-0.036714632,0.1127902621722846,0.0,7,1268,71.71945701357465
PF-04217903,-0.0398603672781117,-0.0733523006786595,-0.34224072,0.1060299625468164,0.0,24,1269,71.77601809954751
efaproxiral,-0.0399426369716876,-0.042377436894785,-0.089509845,0.0820599250936329,0.0,7,1270,71.83257918552036
rizatriptan,-0.0399969269208692,-0.079856254774913,-0.08249944,0.076441947565543,0.0,7,1271,71.88914027149322
nelarabine,-0.0400447538253271,-0.0515497598280803,0.035266172,0.1096067415730337,0.0,7,1272,71.94570135746606
ORE-1001,-0.0400556170487782,-0.0380949394324382,-0.058970973,0.0,0.0,7,1273,72.00226244343891
NF-449,-0.0400715473630539,-0.0503664505304385,-0.05702983,0.094756554307116,0.0,7,1274,72.05882352941177
vernakalant,-0.0401370462733658,0.016132013342545,-0.05652991,0.0,0.0,7,1275,72.11538461538461
fidarestat,-0.0402032908952365,-0.0329030042602614,-0.041229703,0.1086329588014981,0.0,7,1276,72.17194570135746
bretazenil,-0.040229857963694,-0.0438920585722405,-0.06352341,0.0761985018726591,0.0,7,1277,72.22850678733032
mianserin,-0.0403188265025279,-0.0510660424378833,-0.60051364,0.1245505617977528,0.0,7,1278,72.28506787330316
mCPP,-0.0403286401771339,-0.0539611838410702,-0.010396084,0.1040262172284644,0.0,7,1279,72.34162895927602
mesulergine,-0.0403391769491652,-0.045411578961723,-0.059629176,0.0856554307116104,0.0,7,1280,72.39819004524887
atracurium,-0.0403765424212538,-0.0478665313705837,-0.57340014,0.0597191011235954,0.0,7,1281,72.45475113122171
SR-27897,-0.040483612841957,-0.0710786355954573,-0.4738434,0.0747752808988763,0.0,7,1282,72.51131221719457
folic-acid,-0.0405230045695776,-0.0513465243346179,-0.44193038,0.0947565543071161,0.0,7,1283,72.56787330316742
indiplon,-0.0405307042022552,-0.0356044965231594,-0.07523721,0.1051123595505618,0.0,7,1284,72.62443438914026
dexfenfluramine,-0.0405502510738498,-0.0576239757492703,0.007820336,0.0964232209737827,0.0,7,1285,72.68099547511312
3-deazaadenosine,-0.04056423251524,-0.099680884605769,-0.07016804,0.0880898876404494,0.0,7,1286,72.73755656108597
SC-12267,-0.0406026048662449,-0.047219450899861,0.010358734,0.0,0.0,7,1287,72.79411764705883
felbamate,-0.0406995109192089,-0.0293200742771187,-0.017944358,0.0910861423220973,0.0,7,1288,72.85067873303167
SB-203580,-0.0407213606628896,-0.0678675614799,-0.0836814,0.0921161048689138,0.0,19,1289,72.90723981900452
tyrphostin-1,-0.0407345186677255,-0.0382773283136847,-0.071614265,0.0805430711610487,0.0,7,1290,72.96380090497738
melperone,-0.040796596323009,-0.0387797267611522,-0.08715662,0.1038951310861422,0.0,7,1291,73.02036199095022
CI-976,-0.0408278566553675,-0.0957047478361646,-0.013535797,0.0799999999999999,0.0,7,1292,73.07692307692307
imexon,-0.0408870902336231,-0.0381189636467872,-0.053469382,0.1096441947565543,0.0,7,1293,73.13348416289593
LDN-193189,-0.0410720688484993,-0.015099772851308,0.06999247,0.1176404494382022,0.0,13,1294,73.19004524886877
tranilast,-0.0410870210686444,-0.0544557351249793,-0.6097239,0.0,0.0,7,1295,73.24660633484163
CB-10-277-(free-acid),-0.0411276956891132,-0.0431263407755502,-0.10279091,0.0821535580524344,0.0,7,1296,73.30316742081448
camostat-mesilate,-0.0411775027499698,-0.0115745116007932,-0.060668707,0.0,0.0,7,1297,73.35972850678732
metamizole,-0.0411790134695984,-0.0369733168097391,0.010893906,0.0832771535580524,0.0,7,1298,73.41628959276018
MLN-8054,-0.0412785618931361,-0.0713939259232613,0.18147646,0.0,0.0,21,1299,73.47285067873304
venetoclax,-0.0413315087774087,-0.0543552256218741,-0.016937977,0.0903745318352059,0.0,7,1300,73.52941176470588
lumacaftor,-0.0413801802283855,-0.0416252539281002,-0.076716796,0.1032022471910112,0.0,7,1301,73.58597285067874
motesanib,-0.0413879228606902,-0.0828932504851874,-0.038243767,0.1033520599250936,0.0,22,1302,73.64253393665159
daminozide,-0.0414306683645739,-0.0522294878401345,-0.23700634,0.1332022471910112,0.0,19,1303,73.69909502262443
oxypurinol,-0.0414865084964298,-0.0462740715341135,-0.5788346,0.12125468164794,0.0,7,1304,73.7556561085973
PH-797804,-0.0415488276142314,-0.0405701910574154,-0.05933857,0.0,0.0,7,1305,73.81221719457014
tandutinib,-0.0417290730510497,-0.0333259263867013,-0.064058706,0.0,0.0,7,1306,73.86877828054298
acrivastine,-0.0419721426455109,-0.0563424435540497,-0.13310528,0.0,0.0,7,1307,73.92533936651584
spironolactone,-0.0420768324310393,-0.0338672745227101,-0.090815514,0.0,0.0,7,1308,73.98190045248869
abacavir,-0.0421600744747103,-0.0276834532458128,-0.091910735,0.0,0.0,7,1309,74.03846153846155
masoprocol,-0.0422604030084435,-0.0245342204103273,0.10184274,0.096123595505618,0.0,7,1310,74.09502262443439
thiomersal,-0.0422965209066495,-0.0348290884851593,0.0664797,0.0,0.0,7,1311,74.15158371040724
ketoprofen,-0.0423759701807069,-0.0510564179011077,-0.05558529,0.0867977528089887,0.0,7,1312,74.2081447963801
moxisylyte,-0.0425117933755683,-0.1024368107956224,0.005693204,0.1160299625468165,0.0,7,1313,74.26470588235294
amantadine,-0.0425346397729884,-0.0840663512946535,-0.06167891,0.1052247191011235,0.0,7,1314,74.3212669683258
maraviroc,-0.042612769967701,-0.0454963978062097,-0.049859215,0.0,0.0,7,1315,74.37782805429865
rifaximin,-0.0427062305709934,-0.0419080092640623,-0.071387894,0.080318352059925,0.0,7,1316,74.43438914027149
darunavir,-0.0427911184369125,-0.0780598762549874,0.12722218,0.098314606741573,0.0,7,1317,74.49095022624435
lucitanib,-0.0428826541997364,-0.0528681685159243,-0.61647713,0.0,0.0,7,1318,74.5475113122172
fosinopril,-0.0428826687627688,-0.0420745032411101,-0.022727147,0.0977715355805243,0.0,7,1319,74.60407239819004
etizolam,-0.0428991534291628,-0.0687781178627656,-0.021424303,0.1043632958801498,0.0,7,1320,74.6606334841629
disulfiram,-0.0429251248823317,-0.038725311615584,-0.6895761,0.0613483146067415,0.0,7,1321,74.71719457013575
UNC-0321,-0.0431538735207627,-0.0814174878168392,-0.09063719,0.0,0.0,5,1322,74.77375565610859
lirimilast,-0.0431649359701098,-0.0387476039565559,-0.03966527,0.0799812734082396,0.0,7,1323,74.83031674208145
roflumilast,-0.0432942338934753,-0.0397706996714273,0.05382871,0.0,0.0,7,1324,74.8868778280543
amsacrine,-0.043363048748779,-0.0616895104843967,0.15385567,0.0,0.0,7,1325,74.94343891402715
rigosertib,-0.0434154872326662,-0.0531357358903358,0.20283286,0.0,0.0,19,1326,75.0
HG-9-91-01,-0.0435492538181237,-0.0277314623483477,0.0071039544,0.1232771535580524,0.0,22,1327,75.05656108597285
levamisole,-0.0435547577255784,-0.0748018777340634,0.07440931,0.1016104868913858,0.0,7,1328,75.1131221719457
pritelivir,-0.0435661056355629,-0.0790288818093103,-0.56787896,0.0994943820224719,0.0,7,1329,75.16968325791855
amcinonide,-0.0435983876975426,-0.0532464933393568,-0.063869506,0.0,0.0,7,1330,75.22624434389141
tipranavir,-0.0436669492311248,-0.0634720118867391,-0.59085685,0.097565543071161,0.0,7,1331,75.28280542986425
AV-608,-0.0437366742014271,-0.047300747932732,-0.021418815,0.0907116104868913,0.0,7,1332,75.3393665158371
