drug,final_score,trace_score,genetic_support,pathway_concordance,sig_reproducibility,n_cell_lines,baseline_score,final_rank
naringenin,0.42188914027149316,-0.0342322144612755,0.0,0.0,0.0,7,0.0593258426966292,1156
ganaxolone,0.4216063348416289,-0.034238578785878,0.0,0.0,0.0,7,0.129250936329588,1157
esculin,0.42132352941176465,-0.0342518753800792,0.0,0.0,0.0,7,0.097003745318352,1158
RHO-kinase-inhibitor-III[rockout],0.4210407239819004,-0.0344183389891537,0.0,0.0,0.0,7,0.0,1159
diazepam,0.42075791855203615,-0.0344471382180359,0.0,0.0,0.0,7,0.1215168539325843,1160
JW55,0.4204751131221719,-0.0344573643337942,0.0,0.0,0.0,19,0.1318913857677902,1161
nandrolone,0.42019230769230764,-0.0344617429546308,0.0,0.0,0.0,7,0.1014794007490637,1162
ibuprofen,0.4199095022624434,-0.0345162031527211,0.0,0.0,0.0,7,0.1015168539325842,1163
ammonium-glycyrrhizinate,0.41962669683257914,-0.034570027988545,0.0,0.0,0.0,7,0.1031647940074906,1164
carprofen,0.4193438914027149,-0.0346978116618835,0.0,0.0,0.0,7,0.0876779026217228,1165
talmapimod,0.41906108597285063,-0.0347317254542047,0.0,0.0,0.0,7,0.0840074906367041,1166
sertaconazole,0.4187782805429864,-0.0347386359599082,0.0,0.0,0.0,7,0.081067415730337,1167
AMG-837,0.41849547511312213,-0.0347940471583077,0.0,0.0,0.0,7,0.070880149812734,1168
castanospermine,0.4182126696832579,-0.0349365778808274,0.0,0.0,0.0,7,0.0872284644194756,1169
xaliproden,0.4179298642533936,-0.0349599879164111,0.0,0.0,0.0,7,0.1019101123595506,1170
PF-562271,0.41764705882352937,-0.0350114293300098,0.0,0.0,0.0,17,0.1095692883895131,1171
ursodeoxycholyltaurine,0.4173642533936651,-0.0350122296545527,0.0,0.0,0.0,7,0.1137078651685393,1172
dasabuvir,0.41708144796380087,-0.0350168759261726,0.0,0.0,0.0,7,0.0724157303370786,1173
"2',5'-dideoxyadenosine",0.4167986425339366,-0.0350483403226592,0.0,0.0,0.0,7,0.1012546816479401,1174
otilonium,0.41651583710407236,-0.0350525213841145,0.0,0.0,0.0,7,0.0852808988764045,1175
rifabutin,0.4162330316742081,-0.0350581895921247,0.0,0.0,0.0,7,0.0,1176
aclidinium,0.41595022624434386,-0.0350915708427896,0.0,0.0,0.0,7,0.0758239700374531,1177
lamotrigine,0.4156674208144796,-0.035433488293389,0.0,0.0,0.0,7,0.1709176029962547,1178
marimastat,0.41538461538461535,-0.0354701494083089,0.0,0.0,0.0,7,0.0,1179
letrozole,0.4151018099547511,-0.0354811286198487,0.0,0.0,0.0,7,0.1345880149812734,1180
quetiapine,0.41481900452488685,-0.0355030350960057,0.0,0.0,0.0,7,0.0782584269662921,1181
exherin,0.4145361990950226,-0.0355087507688642,0.0,0.0,0.0,7,0.0828464419475655,1182
enprofylline,0.41425339366515834,-0.035535339326805,0.0,0.0,0.0,7,0.1219662921348314,1183
TAS-103,0.4139705882352941,-0.0355631971506404,0.0,0.0,0.0,7,0.0,1184
PF-431396,0.41368778280542984,-0.0357876293753859,0.0,0.0,0.0,13,0.0,1185
pasireotide,0.4134049773755656,-0.035809531771983,0.0,0.0,0.0,7,0.0,1186
propranolol,0.41312217194570133,-0.0358273145289402,0.0,0.0,0.0,7,0.0,1187
pralatrexate,0.4128393665158371,-0.0358442595159027,0.0,0.0,0.0,7,0.0,1188
niguldipine,0.41255656108597283,-0.0358711564732631,0.0,0.0,0.0,7,0.0761610486891385,1189
zaprinast,0.4122737556561086,-0.0359040709138797,0.0,0.0,0.0,7,0.0811423220973782,1190
trifluridine,0.4119909502262443,-0.0359497852436026,0.0,0.0,0.0,7,0.084250936329588,1191
glipizide,0.41170814479638007,-0.0360768517618411,0.0,0.0,0.0,7,0.0765168539325842,1192
ipriflavone,0.4114253393665158,-0.0360813080755551,0.0,0.0,0.0,7,0.1073970037453183,1193
medroxyprogesterone-acetate,0.41114253393665157,-0.0361927821555285,0.0,0.0,0.0,7,0.0,1194
BMS-345541,0.4108597285067873,-0.0362646377204258,0.0,0.0,0.0,16,0.0743820224719101,1195
zaldaride,0.41057692307692306,-0.0363592168917542,0.0,0.0,0.0,7,0.1283707865168539,1196
tazarotene,0.4102941176470588,-0.0364309454396544,0.0,0.0,0.0,7,0.0,1197
mifobate,0.41001131221719456,-0.0366609957534262,0.0,0.0,0.0,7,0.0923033707865168,1198
GSK-J4,0.4097285067873303,-0.0367031504970409,0.0,0.0,0.0,19,0.0824157303370786,1199
EMD-53998,0.40944570135746605,-0.0368553749120399,0.0,0.0,0.0,7,0.0872284644194756,1200
clioquinol,0.4091628959276018,-0.0368591235867129,0.0,0.0,0.0,7,0.0,1201
ginkgetin,0.40888009049773755,-0.0368985680329619,0.0,0.0,0.0,5,0.0,1202
bropirimine,0.4085972850678733,-0.0369057531074032,0.0,0.0,0.0,7,0.1298501872659176,1203
nicardipine,0.40831447963800904,-0.0369801598116646,0.0,0.0,0.0,7,0.072003745318352,1204
pemirolast,0.4080316742081448,-0.0369899312372734,0.0,0.0,0.0,7,0.0923408239700374,1205
fadrozole,0.40774886877828054,-0.0371321585002861,0.0,0.0,0.0,7,0.0845692883895131,1206
phentolamine,0.4074660633484163,-0.03713589359958,0.0,0.0,0.0,7,0.0742134831460674,1207
SYK-inhibitor,0.40718325791855203,-0.0373288879554702,0.0,0.0,0.0,19,0.0941011235955056,1208
phenylbutyrate,0.4069004524886878,-0.0374537880111442,0.0,0.0,0.0,7,0.0993071161048689,1209
PF-477736,0.40661764705882353,-0.0375589306824678,0.0,0.0,0.0,13,0.0,1210
telatinib,0.4063348416289593,-0.0375596283670605,0.0,0.0,0.0,7,0.0691573033707864,1211
theobromine,0.406052036199095,-0.037585206126687,0.0,0.0,0.0,7,0.0740074906367041,1212
tivantinib,0.40576923076923077,-0.0376247203301439,0.0,0.0,0.0,24,0.0764606741573033,1213
isradipine,0.4054864253393665,-0.0376310260590933,0.0,0.0,0.0,7,0.0876591760299625,1214
diminazene-aceturate,0.40520361990950227,-0.0376468221089567,0.0,0.0,0.0,7,0.1279213483146067,1215
serdemetan,0.404920814479638,-0.0377157233930387,0.0,0.0,0.0,19,0.0702808988764045,1216
LY-215490,0.40463800904977376,-0.0377470649216669,0.0,0.0,0.0,7,0.0,1217
formoterol,0.4043552036199095,-0.0378182445536075,0.0,0.0,0.0,7,0.097059925093633,1218
AKT-inhibitor-1-2,0.40407239819004526,-0.0378287871755082,0.0,0.0,0.0,15,0.0,1219
tirapazamine,0.403789592760181,-0.037919011067195,0.0,0.0,0.0,7,0.0869288389513108,1220
arglabin,0.40350678733031675,-0.0380221244753552,0.0,0.0,0.0,7,0.09812734082397,1221
favipiravir,0.4032239819004525,-0.0381049194349326,0.0,0.0,0.0,7,0.0,1222
afloqualone,0.40294117647058825,-0.0381585979625556,0.0,0.0,0.0,7,0.0995318352059925,1223
torin-1,0.402658371040724,-0.038163536428746,0.0,0.0,0.0,17,0.0798689138576778,1224
homoharringtonine,0.40237556561085974,-0.0382174577695882,0.0,0.0,0.0,7,0.0536329588014981,1225
lorcaserin,0.4020927601809955,-0.0382441306261279,0.0,0.0,0.0,7,0.0882584269662921,1226
fdcyd,0.40180995475113124,-0.0382869521450114,0.0,0.0,0.0,7,0.0,1227
hydroxyurea,0.401527149321267,-0.0383118073865705,0.0,0.0,0.0,7,0.0517041198501872,1228
clinofibrate,0.40124434389140273,-0.0383738682102521,0.0,0.0,0.0,7,0.0798501872659175,1229
mazindol,0.4009615384615385,-0.038445316955542,0.0,0.0,0.0,7,0.104438202247191,1230
oxybenzone,0.40067873303167423,-0.0384978810716413,0.0,0.0,0.0,7,0.1138389513108614,1231
enzalutamide,0.40039592760181,-0.03852822577253,0.0,0.0,0.0,7,0.1178089887640449,1232
KI-20227,0.4001131221719457,-0.0385753145878555,0.0,0.0,0.0,19,0.0967790262172284,1233
sumatriptan,0.39983031674208147,-0.0386936363225437,0.0,0.0,0.0,7,0.0644569288389513,1234
KBG,0.3995475113122172,-0.038694889786179,0.0,0.0,0.0,7,0.0787265917602996,1235
NVP-AEW541,0.39926470588235297,-0.0389301257319757,0.0,0.0,0.0,13,0.0962172284644194,1236
istaroxime,0.3989819004524887,-0.0389699618595064,0.0,0.0,0.0,7,0.0900187265917602,1237
AGI-6780,0.39869909502262446,-0.0389776835256736,0.0,0.0,0.0,7,0.085936329588015,1238
mestranol,0.3984162895927602,-0.0389814482717345,0.0,0.0,0.0,7,0.1058239700374532,1239
AMG-232,0.39813348416289596,-0.038989941678,0.0,0.0,0.0,7,0.0,1240
quercetin,0.3978506787330317,-0.0389925202149307,0.0,0.0,0.0,7,0.0924906367041198,1241
GSK-1292263,0.39756787330316745,-0.0389943053923635,0.0,0.0,0.0,7,0.0866853932584269,1242
exalamide,0.3972850678733032,-0.0390101474930148,0.0,0.0,0.0,7,0.1182584269662921,1243
methyldopa,0.39700226244343895,-0.0390297253794845,0.0,0.0,0.0,7,0.0990074906367041,1244
idasanutlin,0.3967194570135747,-0.0390498426756379,0.0,0.0,0.0,7,0.0,1245
ruxolitinib,0.39643665158371044,-0.0390568445951386,0.0,0.0,0.0,14,0.0,1246
ramatroban,0.3961538461538462,-0.0390902708520787,0.0,0.0,0.0,7,0.1019850187265917,1247
AZD-8931,0.39587104072398194,-0.03909488684085,0.0,0.0,0.0,7,0.0,1248
quiflapon,0.3955882352941177,-0.0390971769795461,0.0,0.0,0.0,7,0.1201872659176029,1249
diacerein,0.39530542986425343,-0.0391178205288111,0.0,0.0,0.0,7,0.1530337078651685,1250
bromocriptine,0.3950226244343892,-0.039121124102227,0.0,0.0,0.0,7,0.1036516853932583,1251
"3,3'-diindolylmethane",0.39473981900452493,-0.039187592474707,0.0,0.0,0.0,7,0.0735393258426966,1252
5-aminolevulinic-acid,0.3944570135746607,-0.0392378673881565,0.0,0.0,0.0,7,0.1255992509363296,1253
altanserin,0.3941742081447964,-0.0392599611738246,0.0,0.0,0.0,7,0.1137265917602995,1254
chloroxine,0.39389140271493217,-0.0392849156249291,0.0,0.0,0.0,7,0.1104307116104869,1255
chrysin,0.3936085972850679,-0.0394094779812829,0.0,0.0,0.0,7,0.0721348314606741,1256
sarcosine,0.39332579185520367,-0.0394097753768707,0.0,0.0,0.0,7,0.1172284644194756,1257
bupropion,0.3930429864253393,-0.0394562135096564,0.0,0.0,0.0,7,0.085561797752809,1258
disopyramide,0.39276018099547505,-0.0394900912531668,0.0,0.0,0.0,7,0.0902996254681648,1259
nikethamide,0.3924773755656108,-0.0395802256519217,0.0,0.0,0.0,7,0.093876404494382,1260
FPL-62064,0.39219457013574655,-0.0395882657189116,0.0,0.0,0.0,7,0.073501872659176,1261
exemestane,0.3919117647058823,-0.0395968166282536,0.0,0.0,0.0,7,0.119438202247191,1262
acebutolol,0.39162895927601804,-0.0396088576470457,0.0,0.0,0.0,7,0.1191198501872659,1263
TTNPB,0.3913461538461538,-0.0396497505078312,0.0,0.0,0.0,7,0.1330524344569288,1264
choline-alfoscerate,0.39106334841628954,-0.0396671367069187,0.0,0.0,0.0,7,0.0,1265
suvorexant,0.3907805429864253,-0.0396693280190793,0.0,0.0,0.0,7,0.1004868913857678,1266
deferasirox,0.39049773755656103,-0.0397984665787402,0.0,0.0,0.0,7,0.0814232209737828,1267
trovafloxacin,0.3902149321266968,-0.0398239336476632,0.0,0.0,0.0,7,0.1127902621722846,1268
PF-04217903,0.3899321266968325,-0.0398603672781117,0.0,0.0,0.0,24,0.1060299625468164,1269
efaproxiral,0.3896493212669683,-0.0399426369716876,0.0,0.0,0.0,7,0.0820599250936329,1270
rizatriptan,0.389366515837104,-0.0399969269208692,0.0,0.0,0.0,7,0.076441947565543,1271
nelarabine,0.38908371040723977,-0.0400447538253271,0.0,0.0,0.0,7,0.1096067415730337,1272
ORE-1001,0.3888009049773755,-0.0400556170487782,0.0,0.0,0.0,7,0.0,1273
NF-449,0.38851809954751126,-0.0400715473630539,0.0,0.0,0.0,7,0.094756554307116,1274
vernakalant,0.388235294117647,-0.0401370462733658,0.0,0.0,0.0,7,0.0,1275
fidarestat,0.38795248868778276,-0.0402032908952365,0.0,0.0,0.0,7,0.1086329588014981,1276
bretazenil,0.3876696832579185,-0.040229857963694,0.0,0.0,0.0,7,0.0761985018726591,1277
mianserin,0.38738687782805425,-0.0403188265025279,0.0,0.0,0.0,7,0.1245505617977528,1278
mCPP,0.38710407239819,-0.0403286401771339,0.0,0.0,0.0,7,0.1040262172284644,1279
mesulergine,0.38682126696832575,-0.0403391769491652,0.0,0.0,0.0,7,0.0856554307116104,1280
atracurium,0.3865384615384615,-0.0403765424212538,0.0,0.0,0.0,7,0.0597191011235954,1281
SR-27897,0.38625565610859725,-0.040483612841957,0.0,0.0,0.0,7,0.0747752808988763,1282
folic-acid,0.385972850678733,-0.0405230045695776,0.0,0.0,0.0,7,0.0947565543071161,1283
indiplon,0.38569004524886874,-0.0405307042022552,0.0,0.0,0.0,7,0.1051123595505618,1284
dexfenfluramine,0.3854072398190045,-0.0405502510738498,0.0,0.0,0.0,7,0.0964232209737827,1285
3-deazaadenosine,0.38512443438914024,-0.04056423251524,0.0,0.0,0.0,7,0.0880898876404494,1286
SC-12267,0.384841628959276,-0.0406026048662449,0.0,0.0,0.0,7,0.0,1287
felbamate,0.38455882352941173,-0.0406995109192089,0.0,0.0,0.0,7,0.0910861423220973,1288
SB-203580,0.3842760180995475,-0.0407213606628896,0.0,0.0,0.0,19,0.0921161048689138,1289
tyrphostin-1,0.3839932126696832,-0.0407345186677255,0.0,0.0,0.0,7,0.0805430711610487,1290
melperone,0.383710407239819,-0.040796596323009,0.0,0.0,0.0,7,0.1038951310861422,1291
CI-976,0.3834276018099547,-0.0408278566553675,0.0,0.0,0.0,7,0.0799999999999999,1292
imexon,0.38314479638009047,-0.0408870902336231,0.0,0.0,0.0,7,0.1096441947565543,1293
LDN-193189,0.3828619909502262,-0.0410720688484993,0.0,0.0,0.0,13,0.1176404494382022,1294
tranilast,0.38257918552036196,-0.0410870210686444,0.0,0.0,0.0,7,0.0,1295
CB-10-277-(free-acid),0.3822963800904977,-0.0411276956891132,0.0,0.0,0.0,7,0.0821535580524344,1296
camostat-mesilate,0.38201357466063346,-0.0411775027499698,0.0,0.0,0.0,7,0.0,1297
metamizole,0.3817307692307692,-0.0411790134695984,0.0,0.0,0.0,7,0.0832771535580524,1298
MLN-8054,0.38144796380090495,-0.0412785618931361,0.0,0.0,0.0,21,0.0,1299
venetoclax,0.3811651583710407,-0.0413315087774087,0.0,0.0,0.0,7,0.0903745318352059,1300
lumacaftor,0.38088235294117645,-0.0413801802283855,0.0,0.0,0.0,7,0.1032022471910112,1301
motesanib,0.3805995475113122,-0.0413879228606902,0.0,0.0,0.0,22,0.1033520599250936,1302
daminozide,0.38031674208144794,-0.0414306683645739,0.0,0.0,0.0,19,0.1332022471910112,1303
oxypurinol,0.3800339366515837,-0.0414865084964298,0.0,0.0,0.0,7,0.12125468164794,1304
PH-797804,0.37975113122171944,-0.0415488276142314,0.0,0.0,0.0,7,0.0,1305
tandutinib,0.3794683257918552,-0.0417290730510497,0.0,0.0,0.0,7,0.0,1306
acrivastine,0.37918552036199094,-0.0419721426455109,0.0,0.0,0.0,7,0.0,1307
spironolactone,0.3789027149321267,-0.0420768324310393,0.0,0.0,0.0,7,0.0,1308
abacavir,0.37861990950226243,-0.0421600744747103,0.0,0.0,0.0,7,0.0,1309
masoprocol,0.3783371040723982,-0.0422604030084435,0.0,0.0,0.0,7,0.096123595505618,1310
thiomersal,0.3780542986425339,-0.0422965209066495,0.0,0.0,0.0,7,0.0,1311
ketoprofen,0.3777714932126697,-0.0423759701807069,0.0,0.0,0.0,7,0.0867977528089887,1312
moxisylyte,0.3774886877828054,-0.0425117933755683,0.0,0.0,0.0,7,0.1160299625468165,1313
amantadine,0.37720588235294117,-0.0425346397729884,0.0,0.0,0.0,7,0.1052247191011235,1314
maraviroc,0.3769230769230769,-0.042612769967701,0.0,0.0,0.0,7,0.0,1315
rifaximin,0.37664027149321266,-0.0427062305709934,0.0,0.0,0.0,7,0.080318352059925,1316
darunavir,0.3763574660633484,-0.0427911184369125,0.0,0.0,0.0,7,0.098314606741573,1317
lucitanib,0.37607466063348416,-0.0428826541997364,0.0,0.0,0.0,7,0.0,1318
fosinopril,0.3757918552036199,-0.0428826687627688,0.0,0.0,0.0,7,0.0977715355805243,1319
etizolam,0.37550904977375565,-0.0428991534291628,0.0,0.0,0.0,7,0.1043632958801498,1320
disulfiram,0.3752262443438914,-0.0429251248823317,0.0,0.0,0.0,7,0.0613483146067415,1321
UNC-0321,0.37494343891402715,-0.0431538735207627,0.0,0.0,0.0,5,0.0,1322
lirimilast,0.3746606334841629,-0.0431649359701098,0.0,0.0,0.0,7,0.0799812734082396,1323
roflumilast,0.37437782805429864,-0.0432942338934753,0.0,0.0,0.0,7,0.0,1324
amsacrine,0.3740950226244344,-0.043363048748779,0.0,0.0,0.0,7,0.0,1325
rigosertib,0.37381221719457014,-0.0434154872326662,0.0,0.0,0.0,19,0.0,1326
HG-9-91-01,0.3735294117647059,-0.0435492538181237,0.0,0.0,0.0,22,0.1232771535580524,1327
levamisole,0.37324660633484164,-0.0435547577255784,0.0,0.0,0.0,7,0.1016104868913858,1328
pritelivir,0.3729638009049774,-0.0435661056355629,0.0,0.0,0.0,7,0.0994943820224719,1329
amcinonide,0.37268099547511313,-0.0435983876975426,0.0,0.0,0.0,7,0.0,1330
tipranavir,0.3723981900452489,-0.0436669492311248,0.0,0.0,0.0,7,0.097565543071161,1331
AV-608,0.3721153846153846,-0.0437366742014271,0.0,0.0,0.0,7,0.0907116104868913,1332
mebendazole,0.3718325791855204,-0.0437476384915347,0.0,0.0,0.0,7,0.0,1333
ribavirin,0.3715497737556561,-0.0438177682693213,0.0,0.0,0.0,7,0.1114232209737827,1334
probenecid,0.37126696832579187,-0.04391804506452,0.0,0.0,0.0,7,0.0927340823970037,1335
dienogest,0.3709841628959276,-0.0439217762041357,0.0,0.0,0.0,7,0.0886704119850187,1336
miconazole,0.37070135746606336,-0.0439309567736352,0.0,0.0,0.0,7,0.0979213483146067,1337
SGX523,0.3704185520361991,-0.0439311566914819,0.0,0.0,0.0,21,0.1267228464419475,1338
FR-180204,0.37013574660633486,-0.0439519634764605,0.0,0.0,0.0,22,0.1010112359550561,1339
cpi-169,0.3698529411764706,-0.0439535522450297,0.0,0.0,0.0,5,0.0799812734082396,1340
pregnenolone,0.36957013574660635,-0.0439623706487604,0.0,0.0,0.0,7,0.1047940074906367,1341
nicergoline,0.3692873303167421,-0.0440581981615094,0.0,0.0,0.0,7,0.0,1342
equol,0.36900452488687785,-0.0440805078005494,0.0,0.0,0.0,7,0.0680898876404494,1343
imipramine,0.3687217194570136,-0.0440873062571524,0.0,0.0,0.0,7,0.0,1344
voreloxin,0.36843891402714934,-0.0441342093965147,0.0,0.0,0.0,7,0.0919475655430711,1345
griseofulvin,0.3681561085972851,-0.0441740184785762,0.0,0.0,0.0,7,0.0,1346
CP-724714,0.36787330316742084,-0.0442363367112393,0.0,0.0,0.0,15,0.0936142322097378,1347
firategrast,0.3675904977375566,-0.044247641909047,0.0,0.0,0.0,7,0.0740262172284644,1348
ABT-202,0.36730769230769234,-0.0442505477477906,0.0,0.0,0.0,7,0.1214981273408239,1349
AMG-487,0.3670248868778281,-0.0442787721195553,0.0,0.0,0.0,7,0.0841573033707865,1350
diosmin,0.36674208144796383,-0.0443739094627191,0.0,0.0,0.0,7,0.1108988764044944,1351
JNJ-38877605,0.3664592760180996,-0.0444818662171039,0.0,0.0,0.0,21,0.1202996254681648,1352
zileuton,0.3661764705882353,-0.0445267810371155,0.0,0.0,0.0,7,0.0,1353
moracizine,0.3658936651583711,-0.0445291292325511,0.0,0.0,0.0,7,0.1254307116104869,1354
levothyroxine,0.3656108597285068,-0.044532637386565,0.0,0.0,0.0,7,0.0919288389513108,1355
BRD-K68548958,0.36532805429864257,-0.0445337072481856,0.0,0.0,0.0,19,0.0,1356
allopurinol,0.3650452488687783,-0.0446190072087928,0.0,0.0,0.0,7,0.0769475655430712,1357
trimethoprim,0.36476244343891406,-0.0446898757294841,0.0,0.0,0.0,7,0.0,1358
chloramphenicol,0.3644796380090498,-0.0447410974537315,0.0,0.0,0.0,7,0.0971722846441947,1359
carisoprodol,0.36419683257918556,-0.0448267110541365,0.0,0.0,0.0,7,0.1680711610486891,1360
aurora-a-inhibitor-i,0.3639140271493213,-0.0448315240068666,0.0,0.0,0.0,19,0.1307865168539325,1361
indoprofen,0.36363122171945705,-0.0448472312064312,0.0,0.0,0.0,7,0.0593445692883895,1362
ozagrel,0.3633484162895928,-0.0450820386364966,0.0,0.0,0.0,7,0.1133895131086142,1363
salvinorin-a,0.36306561085972855,-0.0450844443840078,0.0,0.0,0.0,7,0.0870786516853932,1364
sulforaphane,0.3627828054298643,-0.0451191345856889,0.0,0.0,0.0,7,0.1130149812734082,1365
dopamine,0.36250000000000004,-0.0451411586693349,0.0,0.0,0.0,7,0.0,1366
testosterone,0.3622171945701358,-0.045335105327437,0.0,0.0,0.0,7,0.0879026217228464,1367
rocuronium,0.36193438914027154,-0.0453620234997676,0.0,0.0,0.0,7,0.122940074906367,1368
Gossypetin,0.3616515837104073,-0.0453844738354781,0.0,0.0,0.0,5,0.113689138576779,1369
niacin,0.36136877828054303,-0.0454025947963726,0.0,0.0,0.0,7,0.1056554307116104,1370
novobiocin,0.3610859728506788,-0.0454829944124607,0.0,0.0,0.0,7,0.0884456928838951,1371
fiacitabine,0.36080316742081453,-0.0455001260025061,0.0,0.0,0.0,7,0.1482771535580524,1372
ciprofloxacin,0.3605203619909503,-0.0455115322146018,0.0,0.0,0.0,7,0.1044756554307115,1373
sulfadoxine,0.360237556561086,-0.0456600188841155,0.0,0.0,0.0,7,0.0,1374
lerisetron,0.3599547511312218,-0.0457167428378664,0.0,0.0,0.0,7,0.1282958801498127,1375
entecavir,0.3596719457013574,-0.0457245895610165,0.0,0.0,0.0,7,0.1269101123595505,1376
ciclesonide,0.35938914027149316,-0.0457468400405927,0.0,0.0,0.0,7,0.0,1377
glimepiride,0.3591063348416289,-0.0457479394281261,0.0,0.0,0.0,7,0.1277715355805243,1378
thalidomide,0.35882352941176465,-0.045770283097536,0.0,0.0,0.0,7,0.1200187265917603,1379
glycopyrrolate,0.3585407239819004,-0.0458376360754871,0.0,0.0,0.0,7,0.0823220973782771,1380
tetrabenazine,0.35825791855203615,-0.0458594083001625,0.0,0.0,0.0,7,0.0,1381
letermovir,0.3579751131221719,-0.0458685581948066,0.0,0.0,0.0,7,0.0755430711610486,1382
alvocidib,0.35769230769230764,-0.0458734460434104,0.0,0.0,0.0,18,0.0,1383
T-5224,0.3574095022624434,-0.045904933681533,0.0,0.0,0.0,7,0.0923595505617977,1384
IKK-inhibitor-X,0.35712669683257914,-0.0459181793402776,0.0,0.0,0.0,2,0.0862359550561797,1385
deferiprone,0.3568438914027149,-0.0459684093467391,0.0,0.0,0.0,7,0.0835205992509363,1386
sch 900776,0.35656108597285063,-0.0460852890849062,0.0,0.0,0.0,2,0.0861048689138577,1387
estramustine,0.3562782805429864,-0.0461664153763783,0.0,0.0,0.0,7,0.0823408239700374,1388
KIN001-043,0.35599547511312213,-0.0462398595151306,0.0,0.0,0.0,15,0.1056367041198501,1389
idebenone,0.3557126696832579,-0.0462411345484164,0.0,0.0,0.0,7,0.104063670411985,1390
adarotene,0.3554298642533936,-0.0462448233763239,0.0,0.0,0.0,7,0.0,1391
taltirelin,0.35514705882352937,-0.0463643822177986,0.0,0.0,0.0,7,0.12938202247191,1392
acifran,0.3548642533936651,-0.0464604578713145,0.0,0.0,0.0,7,0.1125093632958801,1393
midodrine,0.35458144796380087,-0.0465708251643738,0.0,0.0,0.0,7,0.0,1394
cyclosporin-a,0.3542986425339366,-0.0468326572851524,0.0,0.0,0.0,7,0.0764044943820224,1395
travoprost,0.35401583710407236,-0.0468917322958148,0.0,0.0,0.0,7,0.0,1396
lacosamide,0.3537330316742081,-0.0469479922899944,0.0,0.0,0.0,7,0.0770599250936329,1397
betrixaban,0.35345022624434386,-0.0471011196579212,0.0,0.0,0.0,7,0.1046067415730337,1398
tetrindole,0.3531674208144796,-0.0471077131553053,0.0,0.0,0.0,7,0.071067415730337,1399
miltefosine,0.35288461538461535,-0.047129543878038,0.0,0.0,0.0,7,0.134063670411985,1400
rasagiline,0.3526018099547511,-0.0471569618643756,0.0,0.0,0.0,7,0.1463483146067415,1401
procaine,0.35231900452488685,-0.0471648533631353,0.0,0.0,0.0,7,0.1024344569288389,1402
tirofiban,0.3520361990950226,-0.047234601083058,0.0,0.0,0.0,7,0.1237265917602996,1403
rotundine,0.35175339366515834,-0.0472422657234429,0.0,0.0,0.0,7,0.0,1404
estrone,0.3514705882352941,-0.0472768380578126,0.0,0.0,0.0,7,0.1219288389513108,1405
minoxidil,0.35118778280542984,-0.0473570946259988,0.0,0.0,0.0,7,0.1274719101123595,1406
PD-173074,0.3509049773755656,-0.0473765645461332,0.0,0.0,0.0,15,0.0783333333333333,1407
levomequitazine,0.35062217194570133,-0.0477298440311372,0.0,0.0,0.0,7,0.0,1408
iniparib,0.3503393665158371,-0.0480478453231921,0.0,0.0,0.0,21,0.1131835205992509,1409
QL-XI-92,0.35005656108597283,-0.0481810606411429,0.0,0.0,0.0,19,0.1143258426966292,1410
indapamide,0.3497737556561086,-0.0482204581062016,0.0,0.0,0.0,7,0.1200374531835206,1411
1271738-62-5,0.3494909502262443,-0.0482857841262402,0.0,0.0,0.0,5,0.1232584269662921,1412
fomepizole,0.34920814479638007,-0.0482961905883177,0.0,0.0,0.0,7,0.1051498127340823,1413
orantinib,0.3489253393665158,-0.0483424653055206,0.0,0.0,0.0,7,0.0,1414
Y-27632,0.34864253393665157,-0.0484315341706826,0.0,0.0,0.0,21,0.1226404494382022,1415
clotrimazole,0.3483597285067873,-0.0484693750076767,0.0,0.0,0.0,7,0.1048314606741572,1416
avasimibe,0.34807692307692306,-0.0485462123106772,0.0,0.0,0.0,7,0.1116479400749063,1417
nefopam,0.3477941176470588,-0.0485485070682064,0.0,0.0,0.0,7,0.0752434456928839,1418
ginkgolide-b,0.34751131221719456,-0.048579842658973,0.0,0.0,0.0,7,0.1279213483146067,1419
clemizole,0.3472285067873303,-0.048629166667922,0.0,0.0,0.0,7,0.0957303370786516,1420
tamibarotene,0.34694570135746605,-0.0488303288358691,0.0,0.0,0.0,7,0.0982958801498127,1421
ilomastat,0.3466628959276018,-0.0489331149338509,0.0,0.0,0.0,7,0.0928089887640449,1422
sotalol,0.34638009049773755,-0.0490077588204493,0.0,0.0,0.0,7,0.1207303370786516,1423
tobramycin,0.3460972850678733,-0.049064944849303,0.0,0.0,0.0,7,0.0926591760299625,1424
potassium-canrenoate,0.34581447963800904,-0.0492232127911533,0.0,0.0,0.0,7,0.0917041198501872,1425
chlorthalidone,0.3455316742081448,-0.049228874032767,0.0,0.0,0.0,7,0.0986329588014982,1426
miglustat,0.34524886877828054,-0.0492672127951987,0.0,0.0,0.0,7,0.1021161048689138,1427
O6-benzylguanine,0.3449660633484163,-0.0492892204940897,0.0,0.0,0.0,7,0.0895131086142321,1428
granisetron,0.34468325791855203,-0.0493136080885216,0.0,0.0,0.0,7,0.0762921348314606,1429
chenodiol,0.3444004524886878,-0.0494428055250911,0.0,0.0,0.0,7,0.1137078651685393,1430
targinine,0.34411764705882353,-0.0494655481693005,0.0,0.0,0.0,7,0.127565543071161,1431
loxoprofen,0.3438348416289593,-0.0499240104995107,0.0,0.0,0.0,7,0.1187827715355805,1432
UNC-669,0.343552036199095,-0.0499841712958856,0.0,0.0,0.0,19,0.1164044943820224,1433
