drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank,genetic_support_expanded,combined_score_expanded,combined_rank_expanded
lapatinib,0.0,0.0277414684750644,0.0009233742318915,-0.035380222,0.0,0.0,17,0.6081305414072816,351,0.0,0.0138707342375322,179
torin-2,-0.0944569288389513,0.027555268923362,0.0263145958531286,-0.36029065,0.0,0.0,13,0.5746462931522355,507,0.0,0.013777634461681,180
fluoxetine,0.0,0.0275215114429834,0.0098240245275208,-0.51473665,0.0,0.0,7,0.5550273533295604,593,0.0,0.0137607557214917,181
midostaurin,0.0,0.0272884618100382,-0.0147701008022695,0.095994264,0.0,0.0,7,0.6526504433125825,185,0.0,0.0136442309050191,182
sarsagenin,-0.0651685393258426,0.0268346958289855,0.0051816302358314,0.08734886,0.0,0.0,7,0.6770797962648557,120,0.0,0.01341734791449275,183
clomethiazole,-0.0967228464419475,0.0267842494144554,0.0291962462279301,0.08553838,0.0,0.0,7,0.6922656102622147,87,0.0,0.0133921247072277,184
raloxifene,0.0,0.0263176100464168,0.0691670692568941,-0.009676688,0.0,0.0,7,0.6592529711375212,171,0.0,0.0131588050232084,185
perampanel,0.0,0.0262980673085866,0.0244710281833207,-0.09674309,0.0,0.0,7,0.588039992454254,446,0.0,0.0131490336542933,186
foretinib,0.0,0.0261155676982591,0.0514781678361435,0.22636901,0.0,0.0,15,0.7220713073005093,38,0.0,0.01305778384912955,187
NU-7441,0.058820224719101,0.0260161473693273,0.0121084546410946,0.13435802,0.0,0.0,13,0.6959441614789662,77,0.0,0.01300807368466365,188
BMS-599626,-0.0780149812734082,0.0258170565468989,0.0402389461490246,-0.007650404,0.0,0.0,7,0.655291454442558,181,0.0,0.01290852827344945,189
KD-023,0.0,0.0255482147555137,-0.0069879990657473,-0.025870662,0.0,0.0,7,0.6050179211469534,362,0.0,0.01277410737775685,190
clofazimine,0.0,0.025246245220405,-0.0071413289234383,0.07246561,0.0,0.0,7,0.6587813620071684,172,0.0,0.0126231226102025,191
ubenimex,0.0,0.024808828054783,-0.0139626398456008,-0.06286797,0.0,0.0,7,0.5679494435012262,538,0.0,0.0124044140273915,192
MK-0752,0.0,0.0246566641878468,-0.0275962886847829,-0.50064707,0.0,0.0,7,0.5050367855121675,854,0.0,0.0123283320939234,193
pilaralisib,-0.0674344569288389,0.0246505620372901,0.0269762607713204,0.096458875,0.0,0.0,7,0.6933031503489907,84,0.0,0.01232528101864505,194
KIN001-127,0.0,0.0241713032468962,0.0420325788584553,-0.031837173,0.0,0.0,19,0.6343520090548953,243,0.0,0.0120856516234481,195
SR-33805,0.0,0.0239987063376178,0.0738957091329603,0.036299177,0.0,0.0,7,0.6867006225240521,103,0.0,0.0119993531688089,196
oxatomide,0.0,0.0237112158786863,0.0042342488499596,-0.041238196,0.0,0.0,7,0.6062441048858705,356,0.0,0.01185560793934315,197
SDZ-NKT-343,0.0766853932584269,0.0236327748090362,-0.0053957812555918,0.019371452,0.0,0.0,7,0.6394453876627052,221,0.0,0.0118163874045181,198
dipyridamole,-0.1061610486891385,0.023591795969586,-0.0133063487292491,-0.019801365,0.0,0.0,7,0.6007734389737786,389,0.0,0.011795897984793,199
salermide,0.0,0.0234909344452381,-0.0101222241476778,-0.25600585,0.0,0.0,5,0.5425768722882475,660,0.0,0.01174546722261905,200
AS-703026,-0.0865543071161049,0.0233911963270768,0.0508509881008465,0.19943246,0.0,0.0,7,0.71877004338804,47,0.0,0.0116955981635384,201
diazoxide,0.0,0.0233191858400539,-0.0109834318563271,0.10301834,0.0,0.0,7,0.6598189020939446,169,0.0,0.01165959292002695,202
torcetrapib,0.0,0.0232874856206986,-0.0014827209155908,-0.07808381,0.0,0.0,7,0.5750235804565176,506,0.0,0.0116437428103493,203
docetaxel,-0.077003745318352,0.0232489778064365,0.0116890527150249,0.1254998,0.0,0.0,7,0.6917940011318618,89,0.0,0.01162448890321825,204
CEP-32496,0.0,0.0232486468188229,0.0450789785290301,0.0049299104,0.0,0.0,7,0.6631201660064138,160,0.0,0.01162432340941145,205
semagacestat,0.0,0.023170887153084,-0.031246769946065,-0.046262175,0.0,0.0,9,0.5496510092435389,626,0.0,0.011585443576542,206
cabergoline,-0.0577902621722846,0.0225867658711242,0.0059705187342428,0.093728215,0.0,0.0,7,0.6767025089605735,121,0.0,0.0112933829355621,207
avagacestat,-0.1022097378277154,0.0224909969640139,-0.0125805655487113,0.06720373,0.0,0.0,7,0.6473684210526316,198,0.0,0.01124549848200695,208
naftopidil,0.0,0.0224842500797922,0.0181644183726642,0.029055486,0.0,0.0,7,0.6669873608753065,151,0.0,0.0112421250398961,209
isbufylline,-0.0690262172284644,0.0224655504255866,0.0174970748180562,-0.08436895,0.0,0.0,7,0.5878513488021128,449,0.0,0.0112327752127933,210
TAK-285,-0.0663295880149812,0.0224179207812606,0.0313656174670476,-0.03964083,0.0,0.0,7,0.6238822863610639,293,0.0,0.0112089603906303,211
PF-04620110,0.0,0.0222492063763728,0.0307754554875943,0.0035284215,0.0,0.0,7,0.6583097528768157,173,0.0,0.0111246031881864,212
mepacrine,0.0,0.0221167884030149,0.0040860468957099,0.17399012,0.0,0.0,7,0.6931145066968496,85,0.0,0.01105839420150745,213
linsidomine,-0.0674157303370786,0.0219730691134118,0.0287089998351832,-0.000533702,0.0,0.0,7,0.6553857762686285,179,0.0,0.0109865345567059,214
budipine,-0.0622659176029962,0.0218858486748815,0.0138414331394821,-0.393383,0.0,0.0,7,0.5634219958498397,558,0.0,0.01094292433744075,215
tamsulosin,0.0862734082397004,0.0218197807887073,-0.0202597813514179,-0.031194989,0.0,0.0,7,0.5778532352386342,493,0.0,0.01090989039435365,216
KIN001-266,0.0,0.0217163890697113,0.0074182084728271,0.27358952,0.0,0.0,22,0.7006602527824939,67,0.0,0.01085819453485565,217
FK-888,0.0,0.0217137729654851,0.0078907565231482,-0.01786159,0.0,0.0,7,0.6280324467081683,278,0.0,0.01085688648274255,218
XMD-16144,0.0,0.0216280359311507,0.0391665576195673,0.26692528,0.0,0.0,13,0.71707225051877,48,0.0,0.01081401796557535,219
honokiol,-0.0630898876404494,0.0215898884942584,0.0013130827478136,0.0016033725,0.0,0.0,7,0.6356725146198831,236,0.0,0.0107949442471292,220
felbinac,0.0,0.021480868236439,-0.0170486338142444,-0.026083622,0.0,0.0,7,0.5853989813242785,457,0.0,0.0107404341182195,221
AZD-9668,0.0,0.0210455414253661,-0.0096167421991855,-0.026482178,0.0,0.0,7,0.5979437841916619,405,0.0,0.01052277071268305,222
GDC-0980,0.0,0.0210094532160756,0.0088957866848519,-0.2095201,0.0,0.0,15,0.5637992831541219,556,0.0,0.0105047266080378,223
aripiprazole,0.0,0.020991794559453,-0.0096989883969295,-0.028449664,0.0,0.0,7,0.5966232786266742,411,0.0,0.0104958972797265,224
delivert,0.0893071161048689,0.0209257788548467,0.0021140508774942,0.050115913,0.0,0.0,7,0.6593472929635918,170,0.0,0.01046288942742335,225
luliconazole,0.0,0.0209150506923765,0.0005698714002463,-0.0046236636,0.0,0.0,7,0.6291643086210149,268,0.0,0.01045752534618825,226
temoporfin,-0.0873220973782771,0.0208685894216014,0.0131058235731606,0.1247822,0.0,0.0,7,0.6909451046972269,91,0.0,0.0104342947108007,227
meisoindigo,0.0,0.0207003793656349,-0.0098357796739186,0.16789438,0.0,0.0,7,0.674061497830598,128,0.0,0.01035018968281745,228
cariprazine,0.0,0.0206913040520253,0.0034698193570674,-0.05802671,0.0,0.0,7,0.5910582908885116,432,0.0,0.01034565202601265,229
3-amino-benzamide,0.0,0.0201897854073093,-0.038601038271924,-0.75269693,0.0,0.0,7,0.4641011129975476,1050,0.0,0.01009489270365465,230
N6022,0.0,0.0201119377985594,0.0134901069747306,-0.020482972,0.0,0.0,7,0.6284097340124505,275,0.0,0.0100559688992797,231
macitentan,-0.0758052434456928,0.0199209575890323,0.0115062527554847,0.20004366,0.0,0.0,7,0.6984908507828712,72,0.0,0.00996047879451615,232
AZD-1981,0.0,0.0197783625786669,0.0106369416230096,-0.026001321,0.0,0.0,7,0.6192605168836068,315,0.0,0.00988918128933345,233
nesbuvir,0.0,0.0197245101761484,-0.0034794034637369,-0.0031798119,0.0,0.0,7,0.6256744010564045,287,0.0,0.0098622550880742,234
BIX-01294,0.0747191011235955,0.0196674624750683,0.0154907095090255,0.11274246,0.0,0.0,19,0.6889643463497453,97,0.0,0.00983373123753415,235
celecoxib,0.0663295880149812,0.0196296244167052,-0.0033030002460749,-0.040471453,0.0,0.0,7,0.5944538766270515,422,0.0,0.0098148122083526,236
andarine,0.0,0.019285074046503,-0.0044150476340885,-0.06376659,0.0,0.0,7,0.576627051499717,496,0.0,0.0096425370232515,237
GSK-461364,-0.0968726591760299,0.0192333752826862,0.0320136622234944,0.081358135,0.0,0.0,21,0.687549518958687,100,0.0,0.0096166876413431,238
atipamezole,0.0888576779026217,0.0192149068485871,0.0331309217230836,0.012812733,0.0,0.0,7,0.6622712695717788,163,0.0,0.00960745342429355,239
laropiprant,-0.0687453183520599,0.0192011613345233,0.0256294550679558,0.026939273,0.0,0.0,7,0.6672703263535182,149,0.0,0.00960058066726165,240
methoxsalen,-0.0682397003745318,0.0191581451377523,-0.016468477975498,-0.0058989436,0.0,0.0,7,0.6030371627994718,368,0.0,0.00957907256887615,241
ketoconazole,0.0,0.0189904458649691,0.0300481517651401,-0.007156855,0.0,0.0,7,0.647274099226561,199,0.0,0.00949522293248455,242
ranitidine,0.0,0.018869745600198,-0.0072769062540799,0.0135751935,0.0,0.0,7,0.6300132050556498,262,0.0,0.009434872800099,243
PF-03758309,0.0,0.0187213175328279,0.0028484894234224,-0.07353506,0.0,0.0,21,0.5797396717600453,483,0.0,0.00936065876641395,244
AZ-628,0.0,0.0187093381445363,0.0269333379048885,0.08231515,0.0,0.0,24,0.6849085078287116,106,0.0,0.00935466907226815,245
indole-3-carbinol,-0.0750374531835205,0.018538623198821,0.0090011511618245,0.060705084,0.0,0.0,7,0.6669873608753066,150,0.0,0.0092693115994105,246
gemifloxacin,0.0,0.0184861629576393,-0.0354257470655427,-0.079989575,0.0,0.0,7,0.5160724391624222,806,0.0,0.00924308147881965,247
BMS-509744,0.0,0.0184625618162064,0.0346185410101376,-0.05033313,0.0,0.0,22,0.6146387474061498,327,0.0,0.0092312809081032,248
amoxapine,0.0,0.018457763103603,0.0026743645972717,0.020207128,0.0,0.0,7,0.6456706281833616,206,0.0,0.0092288815518015,249
compound e,0.0,0.0183930562165133,-0.033934278340633,-0.02886355,0.0,0.0,5,0.5531409168081494,606,0.0,0.00919652810825665,250
JWE-035,0.0,0.0183395658096769,0.0260665998167843,-0.031998407,0.0,0.0,19,0.6231277117524995,297,0.0,0.00916978290483845,251
carfilzomib,0.0,0.0181505730702242,0.0114724261279364,0.07557786,0.0,0.0,7,0.6730239577438218,132,0.0,0.0090752865351121,252
azacitidine,0.0,0.0180880945353107,-0.0288788559495627,-0.11730337,0.0,0.0,21,0.5146576117713638,813,0.0,0.00904404726765535,253
piracetam,0.1001498127340824,0.0180328278351026,0.0165851611767368,-0.049535584,0.0,0.0,7,0.6061497830598,357,0.0,0.0090164139175513,254
brivudine,0.0722846441947565,0.0179648072774977,-0.0132663630865721,0.01112873,0.0,0.0,7,0.6190718732314657,316,0.0,0.00898240363874885,255
VE-822,0.0,0.0177950359417611,0.0184286769618647,-0.12554689,0.0,0.0,2,0.5731371439351066,514,0.0,0.00889751797088055,256
lomitapide,0.0,0.0177432964636679,0.0346370998461625,0.012933917,0.0,0.0,7,0.6615166949632144,166,0.0,0.00887164823183395,257
pioglitazone,-0.0746629213483146,0.0176865495547237,-0.0159146749276735,-0.010459766,0.0,0.0,7,0.5983210714959442,404,0.0,0.00884327477736185,258
AV-412,0.0,0.017494874186552,0.0290052671744844,0.13956702,0.0,0.0,7,0.6999056781739293,68,0.0,0.008747437093276,259
bazedoxifene,0.0649063670411984,0.0174140515527349,0.0518781913471761,0.030381804,0.0,0.0,7,0.6748160724391624,127,0.0,0.00870702577636745,260
varenicline,0.0,0.0172980368105465,-0.0015196452033259,0.12732464,0.0,0.0,7,0.6734012450481041,130,0.0,0.00864901840527325,261
faropenem,-0.0757865168539325,0.0171828433949785,-0.0011909396254038,-0.019951792,0.0,0.0,7,0.6107715525372571,342,0.0,0.00859142169748925,262
curcumin,0.0,0.0171223573212391,-0.0456316083866918,0.03853692,0.0,0.0,9,0.5729485002829654,516,0.0,0.00856117866061955,263
SR-57227A,0.0,0.0170531222697291,-0.0245386906160887,-0.47882724,0.0,0.0,7,0.5053197509903792,852,0.0,0.00852656113486455,264
milrinone,0.0,0.0170461382107084,-0.0208191328606732,-0.017558955,0.0,0.0,7,0.5845500848896434,463,0.0,0.0085230691053542,265
rimonabant,0.0,0.0169838857879551,0.0072040543133841,-0.013701348,0.0,0.0,7,0.6258630447085455,286,0.0,0.00849194289397755,266
ixabepilone,-0.0731460674157303,0.0169591968928652,-0.0044587806282561,0.14126313,0.0,0.0,7,0.672363704961328,136,0.0,0.0084795984464326,267
penitrem-a,0.0,0.0168975772218219,-0.0015882341264108,-0.41992256,0.0,0.0,7,0.5408790794189775,670,0.0,0.00844878861091095,268
cytochalasin-b,0.0,0.0167926363467583,-0.0129853112430484,0.15912065,0.0,0.0,7,0.6636860969628372,159,0.0,0.00839631817337915,269
oprozomib,0.0,0.0167497544238582,0.0059372548295698,-0.23974489,0.0,0.0,7,0.5554046406338427,591,0.0,0.0083748772119291,270
pindolol,0.0,0.0167046903513474,-0.0187161602916275,-0.103655845,0.0,0.0,7,0.5316355404640634,719,0.0,0.0083523451756737,271
paroxetine,0.0746816479400749,0.0166304906023743,0.0169747828099008,-0.07992146,0.0,0.0,7,0.5851160158460668,460,0.0,0.00831524530118715,272
desoxypeganine,0.0634269662921348,0.0165752437073008,-0.0007076117930087,-0.019088767,0.0,0.0,7,0.6113374834936804,339,0.0,0.0082876218536504,273
mitiglinide,0.0,0.0164236225032341,0.012025119127675,-0.009884488,0.0,0.0,7,0.6318996415770609,253,0.0,0.00821181125161705,274
diphenidol,0.068501872659176,0.0163066566033335,0.0127073912910951,-0.07374536,0.0,0.0,7,0.5856819468024901,456,0.0,0.00815332830166675,275
NVP-BEZ235,-0.0661423220973782,0.0162761461819107,-0.0072474465138933,-0.38220653,0.0,0.0,16,0.535502735332956,702,0.0,0.00813807309095535,276
oxybutynin,0.0775842696629213,0.016111320805537,-0.0029097280621604,-0.058263402,0.0,0.0,7,0.5787964534993397,488,0.0,0.0080556604027685,277
anacetrapib,0.0,0.0160475706428087,0.0046725338984922,-0.062215198,0.0,0.0,7,0.5847387285417845,461,0.0,0.00802378532140435,278
doxazosin,0.0,0.0159710883971647,0.0117747674251726,-0.02762944,0.0,0.0,7,0.6154876438407847,323,0.0,0.00798554419858235,279
UK-383367,-0.0619662921348314,0.0159550614571789,-0.0067280141772766,-0.051147524,0.0,0.0,7,0.5784191661950575,490,0.0,0.00797753072858945,280
gabapentin,0.0,0.0159073487040004,-0.025589919218194,-0.017261716,0.0,0.0,7,0.5765327296736464,498,0.0,0.0079536743520002,281
hymecromone,0.1176217228464419,0.0159072438904904,-0.0101330024570552,0.07241406,0.0,0.0,7,0.6460479154876438,204,0.0,0.0079536219452452,282
ixazomib,0.0,0.015881188871772,0.0038958607246035,0.0068660085,0.0,0.0,7,0.6350122618373891,237,0.0,0.007940594435886,283
BIX-01338,0.0,0.0157597211986163,-0.0025372239467597,-0.10302848,0.0,0.0,5,0.5544614223731371,598,0.0,0.00787986059930815,284
KU-55933,0.0,0.0156194449968574,-0.0181348446651628,-0.002556155,0.0,0.0,19,0.5992642897566497,398,0.0,0.0078097224984287,285
meclofenamic-acid,-0.0903558052434456,0.0155310152581229,0.0050083376894747,0.17329773,0.0,0.0,7,0.6869835880022638,102,0.0,0.00776550762906145,286
isofloxythepin,-0.084943820224719,0.0154658245387748,0.0116331124446761,0.12703355,0.0,0.0,7,0.6841539332201472,108,0.0,0.0077329122693874,287
apabetalone,0.0,0.0152855248851928,0.0368038490636005,0.046040036,0.0,0.0,7,0.6739671760045275,129,0.0,0.0076427624425964,288
LY-2874455,-0.0997940074906366,0.0149579091181552,-0.0072151217597089,-0.1921236,0.0,0.0,7,0.5403131484625542,677,0.0,0.0074789545590776,289
tazobactam,0.0885580524344569,0.0147291328921695,-0.0218209386333934,-0.52768886,0.0,0.0,7,0.5019241652518392,874,0.0,0.00736456644608475,290
ENMD-2076,-0.0712359550561797,0.0147118739874098,0.0262600187487469,0.21574697,0.0,0.0,7,0.7033955857385399,64,0.0,0.0073559369937049,291
JTE-907,0.0,0.0145942062781408,0.0133753142066619,-0.10648363,0.0,0.0,7,0.5695529145444256,532,0.0,0.0072971031390704,292
"ICI-185,282",0.0,0.0144439235919818,-0.0001772021662981,-0.042326726,0.0,0.0,7,0.5912469345406527,430,0.0,0.0072219617959909,293
MK-8245,-0.0712172284644194,0.014438143801292,-0.0110681734166971,-0.50912714,0.0,0.0,7,0.5208828522920204,787,0.0,0.007219071900646,294
fenticonazole,-0.0881835205992509,0.0141893601704726,-0.0034738208453034,0.021325001,0.0,0.0,7,0.6348236181852481,240,0.0,0.0070946800852363,295
ivermectin,0.0,0.0140911591550961,-0.0229690623428398,0.11669134,0.0,0.0,7,0.6368043765327297,230,0.0,0.00704557957754805,296
ledipasvir,-0.0940074906367041,0.0138860180585339,0.0138845599841152,-0.019036338,0.0,0.0,7,0.624070930013205,291,0.0,0.00694300902926695,297
tesaglitazar,-0.0742883895131086,0.0138431843316284,-0.0008381609362281,-0.61607814,0.0,0.0,7,0.5250330126391246,760,0.0,0.0069215921658142,298
PF-03084014,0.0,0.0138126733976774,-0.0072294387262652,0.16519581,0.0,0.0,7,0.6699113374834936,143,0.0,0.0069063366988387,299
CO-102862,0.0,0.0136979326152873,-0.027132015095862,-0.020321174,0.0,0.0,7,0.5687040181097907,535,0.0,0.00684896630764365,300
protriptyline,0.0,0.0136867224114887,0.0632951858421282,-0.031594347,0.0,0.0,7,0.6286926994906621,273,0.0,0.00684336120574435,301
saquinavir,0.0,0.0135039345044788,0.0012177743176349,-0.43935186,0.0,0.0,7,0.5402188266364837,679,0.0,0.0067519672522394,302
crizotinib,0.0,0.0134863483244048,0.0185428121106878,0.18636878,0.0,0.0,15,0.6970760233918128,74,0.0,0.0067431741622024,303
nicaraven,0.0939700374531836,0.0133874947429089,-0.0215025354655965,0.06721581,0.0,0.0,7,0.6235049990567817,294,0.0,0.00669374737145445,304
KIN001-055,-0.0770599250936329,0.0133200284063968,-0.0095760536265764,-0.11605996,0.0,0.0,19,0.5416336540275419,667,0.0,0.0066600142031984,305
racecadotril,0.0,0.0133102935325117,-0.0277102996008183,-0.66829044,0.0,0.0,7,0.4795698924731183,971,0.0,0.00665514676625585,306
broxuridine,0.0,0.0132502219579553,-0.0134711873827474,0.021576392,0.0,0.0,7,0.6194491605357481,313,0.0,0.00662511097897765,307
metformin,0.0,0.0131382915594691,-0.0046084912725439,0.012966104,0.0,0.0,7,0.6269005847953216,283,0.0,0.00656914577973455,308
propafenone,0.071629213483146,0.0130946954811413,-0.0068742216785258,-0.69331247,0.0,0.0,7,0.5109790605546124,824,0.0,0.00654734774057065,309
pelitinib,-0.0830149812734082,0.0130374624595811,0.0305279424373406,-0.0538495,0.0,0.0,15,0.6039803810601773,364,0.0,0.00651873122979055,310
unc-0646,0.0,0.01299166001828,-0.0183732541322278,-0.19192995,0.0,0.0,5,0.5205998868138088,789,0.0,0.00649583000914,311
FK-866,0.0670411985018726,0.012832964533616,0.007512406745722,0.12519571,0.0,0.0,7,0.6783059800037728,118,0.0,0.006416482266808,312
BVD-523,0.0,0.0127114980734982,0.0490581257791954,0.13887157,0.0,0.0,7,0.7009432182607055,66,0.0,0.0063557490367491,313
haloperidol,0.0,0.0126147865305709,-0.0041002191883028,-0.05371212,0.0,0.0,7,0.5765327296736464,497,0.0,0.00630739326528545,314
scopolamine,0.0794007490636704,0.0125137140589475,0.0212845844668542,0.006410438,0.0,0.0,7,0.6455763063572911,207,0.0,0.00625685702947375,315
quinapril,0.0,0.0123595189565112,-0.0140185849843554,-0.04390973,0.0,0.0,7,0.569458592718355,533,0.0,0.0061797594782556,316
tegobuvir,-0.0578838951310861,0.0123302047470185,0.0018318333449527,-0.38849396,0.0,0.0,7,0.5421995849839653,663,0.0,0.00616510237350925,317
MK-0812,0.082565543071161,0.0121512769711046,0.0027971666334474,-0.057722077,0.0,0.0,7,0.5823806828900208,472,0.0,0.0060756384855523,318
toremifene,-0.0794756554307115,0.0121410505435602,0.0273075762306358,-0.017962491,0.0,0.0,7,0.6305791360120732,258,0.0,0.0060705252717801,319
JW-7-24-1,-0.0758052434456928,0.0121359435309967,0.0013053053780453,0.05461257,0.0,0.0,15,0.6505753631390303,190,0.0,0.00606797176549835,320
AGI-5198,0.0,0.0120806008896602,-0.0292471817868128,-0.044417378,0.0,0.0,7,0.5444633088096585,647,0.0,0.0060403004448301,321
clomipramine,0.0,0.012000914037793,0.0128317865643622,-0.02916449,0.0,0.0,7,0.6113374834936804,338,0.0,0.0060004570188965,322
carglumic-acid,0.0,0.0119350119407325,-0.0260850958260312,-0.017719021,0.0,0.0,7,0.5715336728919072,522,0.0,0.00596750597036625,323
olanzapine,0.0,0.0119103088352083,0.0194122447893597,0.04870206,0.0,0.0,7,0.6639690624410488,158,0.0,0.00595515441760415,324
mycophenolic-acid,0.0,0.0117915711245092,-0.0252084197115461,0.13362058,0.0,0.0,7,0.6336917562724015,246,0.0,0.0058957855622546,325
levocabastine,0.0,0.0116448675922927,-0.0168706370778904,-0.6160833,0.0,0.0,7,0.4991888322957932,885,0.0,0.00582243379614635,326
thioridazine,0.0,0.0114993546944875,0.0225077974665632,0.13448575,0.0,0.0,7,0.6893416336540276,95,0.0,0.00574967734724375,327
anamorelin,-0.0726779026217228,0.011482914671288,0.0155594194681035,0.023545431,0.0,0.0,7,0.6511412940954536,187,0.0,0.005741457335644,328
DPCPX,0.0615917602996254,0.01146111984926,0.0105647714569851,-0.03786502,0.0,0.0,7,0.601716657234484,384,0.0,0.00573055992463,329
dolastatin-10,-0.0897752808988763,0.0109564194810568,-0.0042913124757539,0.048225243,0.0,0.0,7,0.6408602150537634,220,0.0,0.0054782097405284,330
metixene,0.0,0.0109453153283198,0.0096810639330595,-0.4978869,0.0,0.0,7,0.5425768722882475,662,0.0,0.0054726576641599,331
