drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank
trilostane,0.0627715355805243,0.0067381911670199,-0.0321184735598493,-0.03463972,0.0,0.0,7,0.5393699302018488,686
VX-661,0.0,-0.0136108321779685,-0.016827332107133,-0.02314311,0.0,0.0,7,0.5393699302018486,687
valrubicin,0.0,-0.0300072775973694,-0.0415399010622844,0.17149934,0.0,0.0,7,0.5388983210714959,688
orteronel,0.0905617977528089,-0.0098992502679613,-0.001569691188516,-0.06532614,0.0,0.0,7,0.5386153555932843,689
RU-58841,0.0791947565543071,-0.0238295057794638,-0.0287848872941539,0.026147233,0.0,0.0,7,0.5384267119411431,690
lisofylline,0.1020037453183521,-0.0247683215888669,0.0007456712934196,-0.031384222,0.0,0.0,7,0.5382380682890021,691
ercalcitriol,-0.0726404494382022,-0.030388315555975,-0.0395513248421031,0.14277627,0.0,0.0,7,0.5375778155065082,692
aphidicolin,0.0,-0.0274195155943935,-0.0392639105384904,0.10921447,0.0,0.0,7,0.5374834936804377,693
acipimox,0.0,-0.0004195682498925,-0.0091565044957184,-0.08002779,0.0,0.0,7,0.5373891718543671,694
fluconazole,0.0730149812734082,0.0099067999777188,-0.0141266482867358,-0.089969076,0.0,0.0,7,0.5371062063761555,695
LY-215490,0.0,-0.0377470649216669,-0.0283472952704099,0.106972575,0.0,0.0,7,0.5369175627240143,696
ketotifen,0.0969475655430711,-0.0182142867824575,-0.0061302588480883,-0.039918255,0.0,0.0,7,0.5366345972458026,697
PF-477736,0.0,-0.0375589306824678,-0.0376058463191925,0.21137857,0.0,0.0,13,0.5361629881154499,698
nicotinamide,0.0915917602996254,-0.0085050500471131,-0.0106224895698863,-0.057381336,0.0,0.0,7,0.5361629881154499,699
RG-4733,-0.0667415730337078,0.0324805751193041,-0.0075957383940477,-0.54859805,0.0,0.0,8,0.5360686662893793,700
phenylacetylglutamine,0.0,-0.0079011538089619,-0.0350603238510176,-0.0061081224,0.0,0.0,7,0.535502735332956,701
NVP-BEZ235,-0.0661423220973782,0.0162761461819107,-0.0072474465138933,-0.38220653,0.0,0.0,16,0.535502735332956,702
nebivolol,0.0794943820224719,-0.0263444166783335,0.0049560764990669,-0.038377106,0.0,0.0,7,0.5352197698547444,703
paricalcitol,0.0,-0.0262014937274588,-0.0458528034720344,0.14519045,0.0,0.0,7,0.5346538388983211,704
molsidomine,0.0,-0.0234114030592779,-0.0460036126734431,0.12265264,0.0,0.0,7,0.5342765515940389,705
epz-5676,0.0,-0.026020588446703,-0.0082057099877636,-0.020874105,0.0,0.0,5,0.5338992642897566,706
masoprocol,0.096123595505618,-0.0422604030084435,-0.0245342204103273,0.10184274,0.0,0.0,7,0.533804942463686,707
r(-)-apomorphine,-0.0599250936329587,0.0016295336443206,-0.0362602935075283,-0.02248749,0.0,0.0,7,0.5337106206376155,708
YM-976,0.0758052434456929,-0.0220217472792175,-0.0233245784938105,-0.0031577195,0.0,0.0,7,0.5334276551594038,709
dofequidar,0.0,-0.0276190799269743,-0.0250059441892088,0.017111305,0.0,0.0,7,0.5334276551594038,710
JNK-IN-5A,0.0,-0.0310169363825155,-0.037382167680979,0.112287976,0.0,0.0,19,0.5329560460290511,711
actarit,0.0,-0.0044941618836515,-0.0205722149029807,-0.047263805,0.0,0.0,7,0.53276740237691,712
riociguat,0.0788576779026217,-0.0019301679870694,-0.0441584399671032,0.00016547114,0.0,0.0,7,0.5326730805508395,713
phenytoin,0.0,0.001953283460415,-0.0336993794182013,-0.031898495,0.0,0.0,7,0.5325787587247689,714
GSK-J2,0.0,0.0089908168500664,-0.0107544165274723,-0.1427141,0.0,0.0,19,0.5320128277683456,715
acarbose,0.0855992509363295,-0.017575265103735,-0.0030707611969428,-0.052802913,0.0,0.0,7,0.5318241841162045,716
glibenclamide,0.0,-0.0075158355125082,-0.0122702868092487,-0.061406586,0.0,0.0,7,0.5318241841162045,717
darifenacin,-0.0660299625468164,-0.0065494787113437,-0.0269917005214023,-0.030951042,0.0,0.0,7,0.531729862290134,718
pindolol,0.0,0.0167046903513474,-0.0187161602916275,-0.103655845,0.0,0.0,7,0.5316355404640634,719
benzamil,0.0741385767790262,-0.0005228292522888,-0.0183820977555523,-0.06292225,0.0,0.0,7,0.5316355404640634,720
merbarone,0.0,-0.0312084609466034,-0.0398073110878475,0.12650941,0.0,0.0,7,0.5314468968119223,721
estramustine-phosphate,0.0655617977528089,-0.0262155520563077,-0.0347328380557803,0.0500339,0.0,0.0,7,0.5312582531597811,722
PI-103,0.0,-0.0039615680166119,-0.013473108149491,-0.068358704,0.0,0.0,17,0.5309752876815695,723
indirubin,0.0,0.0085642907799979,-0.0053843013606978,-0.3209269,0.0,0.0,7,0.5307866440294284,724
tolnaftate,0.0,-0.0240708479924798,-0.0486580492486841,0.13149862,0.0,0.0,7,0.5306923222033578,725
quizartinib,0.0,-0.0324708548194898,-0.0432190615261206,0.16782868,0.0,0.0,24,0.5302207130730051,726
pyrazinoylguanidine,0.0,-0.0127952398556393,-0.0195620285027663,-0.033118892,0.0,0.0,7,0.5301263912469345,727
WAY-362450,0.0,-0.0287197336621956,-0.0207542039406273,0.0076810187,0.0,0.0,7,0.5299377475947934,728
levofloxacin,0.0,0.0337328295188599,-0.0088972261175532,-0.61820614,0.0,0.0,7,0.5296547821165818,729
nutlin-3,0.0,-0.0232708838711064,-0.0532447532035569,0.15758477,0.0,0.0,7,0.5294661384644407,730
PS-178990,0.0721535580524344,-0.0072792413291222,-0.0205530349136653,-0.04566511,0.0,0.0,7,0.5293718166383701,731
ipratropium,0.0663295880149812,-0.0093957086946571,-0.031441156535271,-0.018775089,0.0,0.0,7,0.5292774948122996,732
R-547,0.0,-0.0282336776229421,-0.0470232326081712,0.15358135,0.0,0.0,7,0.529183172986229,733
chlorprothixene,0.0,-0.0060826113562048,-0.0401490720263271,-0.005561353,0.0,0.0,7,0.5290888511601585,734
IOWH-032,-0.0770599250936329,0.0037484600568837,-0.0567888285054262,0.016595948,0.0,0.0,7,0.5287115638558763,735
glipizide,0.0765168539325842,-0.0360768517618411,-0.0073344973397776,-0.0043897107,0.0,0.0,7,0.528334276551594,736
ketorolac,0.0937453183520599,-0.0162194864256225,-0.001184409557686,-0.06325133,0.0,0.0,7,0.5282399547255235,737
A-66,0.077752808988764,-0.0319514929329395,-0.0368632686088735,0.10034776,0.0,0.0,22,0.5282399547255234,738
tozasertib,0.0,-0.0322818116210843,-0.0463781168368633,0.25562188,0.0,0.0,15,0.5279569892473118,739
sulmazole,0.0926404494382022,-0.0224199587712504,0.0021616471724803,-0.054180983,0.0,0.0,7,0.5279569892473118,740
losartan,0.0,0.0004523830866032,-0.04078704816153,-0.018712686,0.0,0.0,7,0.5277683455951707,741
tasisulam,0.1317415730337078,-0.009601604391721,-0.0026407630478,-0.0836429,0.0,0.0,7,0.5276740237691001,742
HMN-214,0.0,-0.015973720254816,-0.029903106201989,-0.008192182,0.0,0.0,21,0.5275797019430296,743
doxorubicin,0.0,-0.0324276065426119,-0.0461485460284053,0.23492292,0.0,0.0,7,0.527485380116959,744
TPCA-1,0.0,-0.0156929358643002,-0.0490533832841292,0.06675312,0.0,0.0,22,0.5273910582908885,745
LY-2090314,0.1198689138576779,-0.0331620392899678,-0.0436365970528391,0.16409732,0.0,0.0,7,0.5271080928126769,746
biperiden,0.0839325842696629,-0.0086342080834311,-0.0103833494470551,-0.07232822,0.0,0.0,7,0.5270137709866063,747
TG-100115,0.0677340823970037,-0.0208967510257241,-0.0184389636631929,-0.020752188,0.0,0.0,7,0.5269194491605357,748
mibefradil,0.0,-0.0010536666017746,0.0115400392698516,-0.50223595,0.0,0.0,7,0.5268251273344652,749
HG-5-88-01,0.0554307116104868,-0.0240480831252768,-0.0494249322467997,0.118891776,0.0,0.0,15,0.5268251273344652,750
favipiravir,0.0,-0.0381049194349326,-0.0292910132196696,0.07496371,0.0,0.0,7,0.5267308055083947,751
cilengitide,0.0921535580524344,-0.021668706971021,-0.0414833766159962,0.051631756,0.0,0.0,7,0.5266364836823241,752
pantoprazole,0.0816853932584269,-0.0269282809611257,-0.0166777423010111,-0.012372112,0.0,0.0,7,0.5263535182041125,753
BAY-K8644,0.0895318352059925,-0.01335594446549,-0.0356092838872738,-0.0034198267,0.0,0.0,7,0.5263535182041124,754
meglitinide,0.0,-0.0041902374905093,-0.0302040490795963,-0.035554573,0.0,0.0,7,0.5260705527259008,755
vinburnine,0.1026779026217228,-0.0147511500195235,-0.01157544513844,-0.050847653,0.0,0.0,7,0.5259762308998303,756
ampalex,0.0545692883895131,-0.0213234180867281,-0.0440252591487064,0.0631858,0.0,0.0,7,0.525598943595548,757
chelerythrine,0.1052434456928839,-0.0326742204961123,-0.0467750838641616,0.23180498,0.0,0.0,19,0.525598943595548,758
betahistine,0.0,-0.0044265559912954,-0.0200895377302769,-0.05962244,0.0,0.0,7,0.5254102999434069,759
tesaglitazar,-0.0742883895131086,0.0138431843316284,-0.0008381609362281,-0.61607814,0.0,0.0,7,0.5250330126391246,760
trazodone,0.0,0.0015601679037402,-0.0371851706067538,-0.032114245,0.0,0.0,7,0.5248443689869836,761
amiprilose,0.0673782771535579,-0.0149755445810205,-0.0277070404760741,-0.019074222,0.0,0.0,7,0.524750047160913,762
luteolin,0.1433520599250936,-0.0211713840609404,-0.0280841960960658,-0.005123727,0.0,0.0,7,0.5246557253348425,763
lamivudine,0.1001123595505618,-0.021602204700018,-0.0236212156963578,-0.013804963,0.0,0.0,7,0.5246557253348425,764
dalfampridine,0.113501872659176,-0.023944770230003,-0.0053030300503307,-0.04270397,0.0,0.0,7,0.5244670816827014,765
PD-173074,0.0783333333333333,-0.0473765645461332,-0.0329804976197772,0.16632928,0.0,0.0,15,0.5242784380305603,766
gliquidone,0.0677153558052434,-0.0007763395038453,-0.011773564959463,-0.09428594,0.0,0.0,7,0.5242784380305603,767
PF-04691502,-0.0863857677902621,-0.0094458310751791,0.0035453711434076,-0.11993331,0.0,0.0,7,0.5241841162044897,768
eptifibatide,0.1150187265917602,-0.0169617867517513,-0.0344326358730163,-0.0015014224,0.0,0.0,7,0.5241841162044897,769
lisinopril,0.0505617977528089,-0.005480476047523,-0.0176686144858014,-0.06392565,0.0,0.0,7,0.5241841162044897,770
CL-218872,0.0758988764044944,-0.0053449998719623,-0.0251285851005428,-0.049080793,0.0,0.0,7,0.5239954725523486,771
bisoprolol,0.0805617977528089,-0.0243446427907638,-0.0392240142665218,0.045669243,0.0,0.0,7,0.5239954725523486,772
NVP-DPP728,0.0,0.006027456993685,-0.0429451378856338,-0.025880884,0.0,0.0,7,0.5239011507262781,773
castanospermine,0.0872284644194756,-0.0349365778808274,-0.0152986847696898,0.0028324733,0.0,0.0,7,0.523712507074137,774
dequalinium,0.0,-0.0261642045493632,-0.0462433999667023,0.10752569,0.0,0.0,7,0.5236181852480664,775
XMD-1499,0.0,-0.0296655679636458,-0.03009361129098,0.026310759,0.0,0.0,19,0.5235238634219959,776
calpeptin,0.0,-0.0301468867744549,-0.0293724087759289,0.025103549,0.0,0.0,7,0.5229579324655725,777
IPI-145,0.0773408239700374,0.0019684584685297,-0.0154754422987167,-0.09589009,0.0,0.0,2,0.5224863233352198,778
AKT-inhibitor-1-2,0.0,-0.0378287871755082,-0.0347615795485514,0.097435795,0.0,0.0,15,0.5221090360309376,779
VTP-27999,0.1080149812734082,-0.0153338213057089,-0.0386772381357751,0.0060570883,0.0,0.0,7,0.522014714204867,780
BMS-345541,0.0743820224719101,-0.0362646377204258,-0.0451126870509931,0.2000009,0.0,0.0,16,0.5219203923787964,781
istaroxime,0.0900187265917602,-0.0389699618595064,-0.0345975904921102,0.100658804,0.0,0.0,7,0.5219203923787964,782
fluorometholone,0.0,-0.0127309727946374,-0.0074648419334143,-0.0748513,0.0,0.0,7,0.5217317487266554,783
lopinavir,0.0,-0.014350756258842,-0.0206534578058603,-0.037511252,0.0,0.0,7,0.5215431050745142,784
mirtazapine,0.0,-0.0083925897392444,-0.0452826892338657,0.0016829771,0.0,0.0,7,0.520977174118091,785
mepyramine,0.0644943820224719,-0.0219339116974122,-0.0344034932013412,0.008400976,0.0,0.0,7,0.5208828522920204,786
MK-8245,-0.0712172284644194,0.014438143801292,-0.0110681734166971,-0.50912714,0.0,0.0,7,0.5208828522920204,787
SB-242235,0.0538389513108614,-0.0211129988430426,-0.0266492694540947,-0.013645558,0.0,0.0,7,0.5206942086398793,788
unc-0646,0.0,0.01299166001828,-0.0183732541322278,-0.19192995,0.0,0.0,5,0.5205998868138088,789
etazolate,0.0539325842696629,0.0093223134227041,-0.021755662810274,-0.09953762,0.0,0.0,7,0.5199396340313148,790
talinolol,0.0627153558052434,-0.0141036888187068,-0.0362240231780944,-0.007486585,0.0,0.0,7,0.5194680249009621,791
aminosalicylic-acid,0.0830149812734082,0.0009150279793849,-0.0145123117129484,-0.10724917,0.0,0.0,7,0.5191850594227504,792
pirfenidone,0.0918539325842696,-0.0191691221905513,-0.0325697422256235,-0.0068634106,0.0,0.0,7,0.5189020939445388,793
fluphenazine,0.0756367041198501,-0.0131743710092464,-0.0236117876129737,-0.04058412,0.0,0.0,7,0.5181475193359744,794
amiloride,0.0,-0.0062085129147497,-0.0369479987607258,-0.024347633,0.0,0.0,7,0.5180531975099038,795
methazolamide,0.0919475655430711,-0.010418485425252,-0.0259137268041302,-0.044316035,0.0,0.0,7,0.5178645538577628,796
levosimendan,0.0,-0.0276472234100915,-0.0323588674886314,0.013612281,0.0,0.0,7,0.517581588379551,797
AZD-8055,0.0828277153558052,-0.0185563258177311,-0.025832731601618,-0.024180736,0.0,0.0,15,0.5173929447274099,798
pimecrolimus,0.0,0.0067018994617402,-0.0257860320107315,-0.08655322,0.0,0.0,7,0.5172986229013393,799
indoramin,0.0,0.0071857125668379,-0.0458982241563161,-0.028588356,0.0,0.0,7,0.5171099792491982,800
adatanserin,0.0,0.0033095503140876,-0.0388824492926324,-0.04430197,0.0,0.0,7,0.5164497264667044,801
efavirenz,0.0,-0.0061892422360842,-0.0195259931931454,-0.07079807,0.0,0.0,7,0.5162610828145633,802
amikacin,-0.0617790262172284,-0.0038875428175638,-0.0034828758583773,-0.31092173,0.0,0.0,7,0.5162610828145633,803
trimebutine,0.0,-0.0193638698356174,-0.0153708111767076,-0.04489185,0.0,0.0,7,0.5161667609884927,804
ciglitazone,0.1368352059925094,-0.0147958025170221,-0.0260187537829791,-0.032466345,0.0,0.0,7,0.5160724391624222,805
gemifloxacin,0.0,0.0184861629576393,-0.0354257470655427,-0.079989575,0.0,0.0,7,0.5160724391624222,806
ursodeoxycholyltaurine,0.1137078651685393,-0.0350122296545527,-0.0168622103435979,-0.004224161,0.0,0.0,7,0.5157894736842105,807
zidovudine,0.0,-0.022126411209049,-0.0251188084837608,-0.019938674,0.0,0.0,7,0.5157894736842105,808
lodoxamide,0.0805430711610487,-0.0133000334431626,-0.0478864892167766,0.01903339,0.0,0.0,7,0.5156008300320694,809
anastrozole,0.1056554307116104,-0.0186854317714437,-0.0064364748627413,-0.06980732,0.0,0.0,7,0.5153178645538578,810
bucladesine,0.0858239700374532,-0.0257754273536393,-0.0341696124574458,0.009715789,0.0,0.0,7,0.5151292209017166,811
lestaurtinib,-0.0910674157303371,0.001305208602737,-0.0129709855288342,-0.2137753,0.0,0.0,7,0.5149405772495755,812
azacitidine,0.0,0.0180880945353107,-0.0288788559495627,-0.11730337,0.0,0.0,21,0.5146576117713638,813
amrinone,0.1092883895131086,-0.0246410735376128,-0.0556944920045724,0.11507126,0.0,0.0,7,0.5145632899452933,814
lesinurad,0.0852808988764045,-0.0017557362034044,-0.0218580152120123,-0.079373345,0.0,0.0,7,0.5142803244670817,815
tolimidone,0.0671161048689138,-0.0314360069791667,-0.0433752904969441,0.09360217,0.0,0.0,7,0.5139030371627994,816
ZK-811752,0.0,-0.0277905962970184,-0.0330069127994332,0.0097077135,0.0,0.0,7,0.5134314280324467,817
benzbromarone,0.0,-0.0021025555421637,-0.0071937209140509,-0.3479597,0.0,0.0,7,0.5131484625542351,818
aminocaproic-acid,0.0813857677902621,-0.0192698321113137,-0.0452766338209982,0.023709876,0.0,0.0,7,0.5130541407281645,819
tacrolimus,0.080561797752809,0.0020253653575395,-0.0169244651621261,-0.14936332,0.0,0.0,9,0.5130541407281645,820
MLN-0128,-0.0722471910112359,-0.0003040118835093,-0.0117780522648923,-0.23652561,0.0,0.0,24,0.5130541407281645,821
ecabet,0.1119288389513108,-0.0311692793111596,-0.0154355023262758,-0.018608388,0.0,0.0,7,0.5128654970760234,822
eplerenone,0.0952434456928838,-0.011127765160908,-0.0249060065975967,-0.05467025,0.0,0.0,7,0.5110733823806829,823
propafenone,0.071629213483146,0.0130946954811413,-0.0068742216785258,-0.69331247,0.0,0.0,7,0.5109790605546124,824
WZ-7043,0.0675468164794007,-0.002256760752696,-0.0145270901499017,-0.120075196,0.0,0.0,22,0.5107904169024712,825
exemestane,0.119438202247191,-0.0395968166282536,-0.0318393671503453,0.05257408,0.0,0.0,7,0.5107904169024712,826
LY-2811376,0.0761048689138576,-0.0318140418456038,-0.0314872344777902,0.014593399,0.0,0.0,7,0.5096585549896245,827
ethylenediaminetetraacetic-acid,0.068501872659176,-0.0204544100580146,-0.0170667612736046,-0.047225,0.0,0.0,7,0.5094699113374835,828
andrographolide,0.0730711610486891,-0.0162530259774524,-0.0396803330416425,-0.0070011546,0.0,0.0,7,0.5093755895114129,829
alisertib,0.0,-0.0271773481722947,-0.0654997847297635,0.2139558,0.0,0.0,7,0.5091869458592718,830
benzotript,0.0,-0.0332026523558352,-0.0226178181731251,-0.005138439,0.0,0.0,7,0.5086210149028485,831
exherin,0.0828464419475655,-0.0355087507688642,-0.047568310244044,0.12949435,0.0,0.0,7,0.5086210149028485,832
cyproheptadine,0.0774906367041198,-0.0028788315415315,-0.0087825486654216,-0.39632663,0.0,0.0,7,0.5083380494246369,833
menadione,0.0,-0.0246948238323984,-0.0461018802143902,0.044521622,0.0,0.0,7,0.5082437275985663,834
amitifadine,0.0,-0.0186201532145301,-0.0391461114239162,-0.005631136,0.0,0.0,7,0.5082437275985663,835
digoxin,0.1184831460674157,-0.052681176551589,-0.0393458825079343,0.20375322,0.0,0.0,7,0.5082437275985663,836
PF-04136309,-0.0788202247191011,-0.012510211902206,-0.031082172634723,-0.039166562,0.0,0.0,7,0.5079607621203547,837
BX-795,0.0,-0.0068807260642242,-0.0357520141990997,-0.039804664,0.0,0.0,19,0.5077721184682136,838
ABT-724,0.0653370786516853,0.0058235515066414,-0.0324069649601747,-0.08134529,0.0,0.0,7,0.5074891529900019,839
felodipine,0.1117790262172284,-0.0304685518652767,-0.0314146225692462,0.006970703,0.0,0.0,7,0.5073948311639314,840
enoxacin,0.0762734082397003,-0.0132608354252323,-0.0372078727026679,-0.02140119,0.0,0.0,7,0.5072061875117903,841
clobetasol,0.0,-0.0116159557859122,0.0019724968106258,-0.4054126,0.0,0.0,7,0.5066402565553669,842
ataluren,0.0,-0.0106504336408305,-0.023162824993896,-0.06501895,0.0,0.0,7,0.5064516129032258,843
dasabuvir,0.0724157303370786,-0.0350168759261726,-0.0224757336382143,-0.0050047217,0.0,0.0,7,0.5062629692510847,844
phenylephrine,0.0,-0.0302673736969162,-0.0453670688223285,0.065777525,0.0,0.0,7,0.505980003772873,845
enzastaurin,0.1191011235955056,-0.0528562543035174,-0.0383924764437463,0.1565581,0.0,0.0,15,0.5058856819468025,846
dazmegrel,0.0919101123595505,-0.0287867256271043,-0.0015951176875973,-0.061402183,0.0,0.0,7,0.5057913601207319,847
zileuton,0.0,-0.0445267810371155,-0.0281420364855044,0.042523414,0.0,0.0,7,0.5056970382946614,848
tonabersat,0.0814419475655431,-0.018589160539374,-0.0150389608632811,-0.063369706,0.0,0.0,7,0.5056970382946614,849
adarotene,0.0,-0.0462448233763239,-0.0441635783875062,0.20274764,0.0,0.0,7,0.5056970382946614,850
birinapant,0.098501872659176,-0.0017107807243359,-0.0459150165111629,-0.025439274,0.0,0.0,7,0.5055083946425203,851
SR-57227A,0.0,0.0170531222697291,-0.0245386906160887,-0.47882724,0.0,0.0,7,0.5053197509903792,852
thiomersal,0.0,-0.0422965209066495,-0.0348290884851593,0.0664797,0.0,0.0,7,0.5051311073382381,853
MK-0752,0.0,0.0246566641878468,-0.0275962886847829,-0.50064707,0.0,0.0,7,0.5050367855121675,854
VT-464,0.0695505617977528,-0.0218648278322173,-0.0381761236809993,-0.0042603817,0.0,0.0,7,0.5047538200339559,855
bemegride,0.0900187265917603,-0.0341979260954761,-0.0101370458149525,-0.03270017,0.0,0.0,7,0.5045651763818148,856
vernakalant,0.0,-0.0401370462733658,0.016132013342545,-0.05652991,0.0,0.0,7,0.5045651763818148,857
triamcinolone,0.0,-0.0204615703916828,-0.0026689211375202,-0.0885029,0.0,0.0,7,0.5044708545557441,858
carbamazepine,0.0520786516853932,-0.0234682046111543,-0.0279466623409806,-0.023197157,0.0,0.0,7,0.5043765327296736,859
etravirine,0.0,-0.0186183660499699,-0.0650691807454888,0.08726794,0.0,0.0,7,0.5038106017732503,860
cinnarizine,0.0,-0.0290037833443205,-0.03550881916456,0.0073247934,0.0,0.0,7,0.5034333144689681,861
GSK-256066,0.0,-0.0544458679894797,-0.0290122328925609,0.080944724,0.0,0.0,7,0.5031503489907564,862
JTC-801,0.0,0.000627468720812,-0.0080343004620306,-0.5839584,0.0,0.0,7,0.5030560271646859,863
retigabine,0.0854494382022471,-0.0105477289583257,-0.0208557004170567,-0.07606218,0.0,0.0,7,0.5029617053386154,864
VX-765,0.0,0.001096653162992,-0.0070331762735451,-0.61045796,0.0,0.0,7,0.5028673835125448,865
metatinib,0.0,0.007205564033653,-0.0211327025698395,-0.4083119,0.0,0.0,7,0.5025844180343332,866
levomequitazine,0.0,-0.0477298440311372,-0.0262516706149184,0.039463986,0.0,0.0,7,0.5025844180343332,867
sparfloxacin,0.0718726591760299,0.0002394734010977,-0.0156974169299906,-0.39763573,0.0,0.0,7,0.5025844180343332,868
hesperidin,0.0843820224719101,-0.0215848594546244,-0.0414926419500037,-0.00037575874,0.0,0.0,7,0.5024900962082626,869
zebularine,0.0,-0.0126392570240739,-0.0153034957661882,-0.087417126,0.0,0.0,5,0.5023014525561215,870
isoniazid,0.0726217228464419,-0.0156679284112996,-0.0178881571807252,-0.06756941,0.0,0.0,7,0.5023014525561215,871
