entrez_id,consensus_lfc,heldout_expr,in_consensus
2615,-0.8976642002561792,2.0344401332344058,True
80212,-0.2858532091559567,1.8049148882936916,True
23589,-0.3630253195461362,1.827834699772518,True
85464,-0.3637585331860042,1.924898475914584,True
84101,-0.4425364870540772,1.0543546942972184,True
760,-0.8557500608713917,1.408357247586756,True
9749,-0.3691153277377415,1.727017243983965,True
1117,-1.2547944112753422,1.5243108859089474,True
653509,-1.269275646149146,3.2959757523270055,True
120892,-1.016482829621854,2.1497538925218693,True
9806,-0.6105891241032884,2.1612099207188704,True
51348,-0.80946190827137,0.4876076694700838,True
8972,-1.0658082910154734,1.1558508331144581,True
25798,-0.3891991976284651,1.9445200530914357,True
9788,-0.3341666006783312,1.7977081104751782,True
54843,0.5090920012345552,1.8470363533048022,True
57576,-0.4898049180783283,1.055566778769717,True
79161,-0.453767185187113,1.609683450785365,True
260425,-0.5346473713346466,1.6964916563631005,True
55076,0.5117857790507203,1.6797025129982057,True
65258,-0.2801316174724521,1.729199404020291,True
1432,-0.2257483009053585,1.9629180943668636,True
25777,-0.299293478643772,2.269551363968503,True
79674,-1.083472633853159,1.7452527316184316,True
403341,-0.2878112724362144,1.4392273877519188,True
100133941,0.9458116317949192,1.9031358314988187,True
1287,0.4847504823568392,1.7778864132771837,True
90,0.2541702169434044,1.6901420376716447,True
55862,-0.3388833389569581,1.8114121584646208,True
220323,0.8064124251626008,1.6150253682707212,True
54874,-0.3669923213150337,1.8319998905454011,True
7048,-0.2932979481855341,2.5643614819317784,True
5066,0.2451626165233782,2.318771092093221,True
79908,-0.6073508282406175,0.598094527602776,True
56922,-0.4402947145304828,1.719073296120232,True
79618,-0.2917408932361741,1.4691250292268832,True
27314,0.6670597683799045,1.4360703090952833,True
54756,1.0462113203661312,1.0132511495943761,True
9674,-0.394913885365825,2.041877848864325,True
1441,-0.6742581670802311,2.1819792914527762,True
79048,-0.2385264270420455,2.0260384517865786,True
219790,-0.7454568787547946,1.4630511001297644,True
22872,0.2250680907694216,2.2770198830323722,True
83891,-0.537236908905717,1.8460656962060922,True
55607,-0.5642204465260674,1.400833323322852,True
6318,2.8639095037758917,-0.49712392133977795,True
7145,-0.329069296755321,2.7401637255385447,True
113878,0.4095675437790997,1.437390336544555,True
374378,-0.6764422226066379,1.801690429801474,True
2817,0.7531286271131032,1.827769443358978,True
64115,-0.375169449012281,2.0801971237799357,True
55901,-0.6970002485617307,1.5651580328530528,True
10063,-0.3049754266695045,1.52712472238433,True
23380,-0.3527084070032094,1.928889487013951,True
1901,-0.5538321463276628,2.0520347910165375,True
9411,-0.5280393929675115,1.9849962911669414,True
