,pearson,cmap,net_trace,reversal_rank,scrna_rank
pemirolast,0.046556325964123464,-0.10412280701754384,-0.0369899312372734,1205,404.0
penciclovir,0.03270283730442466,-0.09763157894736844,-0.0126545777161233,707,529.0
penfluridol,-0.03157325145666839,0.10206140350877192,-0.0042600597985769,557,1134.0
penicillin-v-potassium,-0.1137480205126011,0.2200438596491228,-0.0161380410429669,793,1738.0
penitrem-a,-0.04910009043189331,0.1170175438596491,0.0168975772218219,268,1299.0
pentamidine,0.06828215988016047,-0.12162280701754391,-0.0019096774294277,521,230.0
pentobarbital,0.0035711383845920784,0.14311403508771933,0.0391258520712558,120,806.0
pentoxifylline,0.04220079991564549,-0.128859649122807,-0.0673073598651078,1633,442.0
perampanel,0.0046477236356686335,0.14179824561403506,0.0262980673085866,186,792.0
perhexiline,0.085906413683181,-0.15771929824561406,-0.0258977508631417,975,103.0
perindopril,-0.05534627676597239,0.09622807017543858,0.0101688067963173,340,1361.0
pevonedistat,-0.04627634250877876,0.11947368421052634,-0.0305041753660856,1085,1266.0
phenazone,0.0742552762819555,-0.14741228070175438,-0.0561655222777814,1511,185.0
phenformin,-0.08113884153777726,0.12789473684210526,-0.0102549067165204,660,1580.0
phenprocoumon,-0.00405624249622796,0.0,-0.0193632743993072,848,891.0
phensuximide,-0.014983562993908107,0.0,-0.073525824950793,1670,990.0
phentermine,0.010625624111133485,-0.12837719298245615,-0.0285311997366693,1030,740.0
phentolamine,0.05310478288873647,-0.1075877192982456,-0.03713589359958,1207,357.0
phenylacetylglutamine,0.0579831101622153,-0.10122807017543865,-0.0079011538089619,620,315.0
phenylbutazone,0.009997241650545236,-0.06434210526315792,-0.0079859694644406,622,744.0
phenylbutyrate,-0.06950699538511344,0.15692982456140356,-0.0374537880111442,1209,1496.0
phenylephrine,-0.06981716222303805,0.11640350877192981,-0.0302673736969162,1078,1503.0
phenytoin,-0.07698204200199267,0.15763157894736846,0.001953283460415,446,1555.0
phorbol-myristate-acetate,-0.07300751347512767,0.09526315789473688,-0.0585012618520509,1543,1520.0
physostigmine,-0.09242576533580232,0.14767543859649124,-0.0509015599993041,1447,1652.0
pibenzimol,0.02640781173355657,0.0,-0.0093912023304121,647,581.0
piclamilast,0.04076928167734527,-0.056666666666666664,-0.0543227221788058,1485,454.0
picolinic-acid,0.08927292140920612,-0.13684210526315793,-0.0214679501916887,888,84.0
picotamide,0.014871448826639969,0.07162280701754384,-0.0082979067099748,626,695.0
pidotimod,0.05162822775386551,-0.12978070175438594,0.002736294696799,428,369.0
piketoprofen,0.013060402965753686,0.0,-0.0017510925903188,518,719.0
pilaralisib,-0.02888765458138238,0.10184210526315796,0.0246505620372901,194,1109.0
pilocarpine,-0.07348437369738076,0.1573684210526316,-0.032867275678403,1137,1525.0
pimavanserin,-0.02173957706145823,0.09824561403508773,0.0514780548367177,77,1043.0
pimecrolimus,-0.06973357848114844,0.12508771929824564,0.0067018994617402,383,1501.0
pimobendan,0.02874742779830735,-0.05649122807017545,-0.0867080050619521,1725,557.0
pimozide,0.020873330106248093,0.09342105263157893,-0.0140633796191302,749,630.0
pinacidil,-0.1131677272635631,0.18776315789473683,-0.0092351222058763,644,1736.0
pinaverium,-0.053105737516022974,0.16109649122807013,-0.0674082655668031,1634,1333.0
pindolol,-0.10357386092649215,0.17307017543859646,0.0167046903513474,271,1703.0
pinitol,0.0016336110229437867,-0.0820175438596491,-0.0142025102165737,753,830.0
pioglitazone,0.06961123289953183,-0.11710526315789475,0.0176865495547237,258,219.0
piperidolate,-0.09531537590356128,0.18043859649122804,-0.0285719627845683,1031,1669.0
piracetam,0.030844892568057947,-0.1078508771929825,0.0180328278351026,254,545.0
pirenoxine,0.006793027121980175,0.0,-0.0793378711306205,1703,773.0
pirenzepine,0.013591589174215789,0.0,-0.0266900224273005,987,712.0
piretanide,0.07582752096832472,-0.0968859649122807,-0.0251913792646889,961,168.0
pirfenidone,0.01934733366196767,-0.10785087719298249,-0.0191691221905513,842,652.0
piribedil,-0.01705714428597092,0.0,-0.0124679315386473,701,1003.0
piroxicam,0.018923557503705415,-0.10035087719298247,-0.0524815882417125,1463,657.0
pitavastatin,-0.04780235706544238,0.13460526315789473,0.0822129302343493,24,1284.0
podophyllotoxin,-0.08641058049159883,0.14381578947368423,0.0053710850041475,397,1614.0
pomalidomide,0.059659612245737126,-0.15416666666666662,-0.0167446792143719,801,296.0
ponatinib,-0.07307223649635944,0.12364035087719297,0.0024096341190724,433,1521.0
potassium-canrenoate,0.0905036194835168,-0.16460526315789473,-0.0492232127911533,1425,73.0
pralatrexate,-0.048058705554674216,0.0,-0.0358442595159027,1188,1285.0
pramipexole,0.043039532521725654,-0.10315789473684209,-0.0111097581266228,676,435.0
pranlukast,-0.02362771601794713,0.0,-0.0726088726459305,1664,1060.0
pravastatin,-0.012104074755624764,0.09605263157894733,0.0445469692123049,93,963.0
praziquantel,-0.05369146735232663,0.0,0.0308660781834888,161,1339.0
prazosin,-0.011065786171869183,0.09298245614035083,0.0312684295151708,158,952.0
prednisone,-0.09108817281225264,0.17280701754385963,-0.0005987087064114,500,1644.0
pregnenolone,0.03168709442298719,0.0,-0.0439623706487604,1341,536.0
preladenant,0.0415616987843114,-0.08903508771929824,-0.0146168340902497,761,448.0
primaquine,-0.07438029962942477,0.16627192982456138,0.0005434134569401,471,1535.0
primidone,-0.025332388863855058,0.0,-0.0828629529708858,1715,1080.0
pritelivir,-0.04179255931191978,0.14201754385964918,-0.0435661056355629,1329,1220.0
probenecid,-0.011769585790819392,-0.08456140350877195,-0.04391804506452,1335,959.0
probucol,0.07788497194890262,-0.1529385964912281,-0.0334304864434945,1146,153.0
procainamide,0.08445200391517936,-0.16767543859649123,-0.0208305342230897,874,119.0
procaine,-0.0376181599033162,0.1109649122807018,-0.0471648533631353,1402,1181.0
prochlorperazine,-0.0856895870030851,0.1457456140350877,-0.0193118781619453,845,1607.0
progesterone,-0.014973655485095947,0.0,-0.0128008291913617,710,989.0
proglumide,-0.07722915124273018,0.16368421052631574,0.066816620874361,42,1557.0
proguanil,-0.05639218731981724,0.11302631578947367,0.0102756278496013,338,1374.0
propafenone,-0.10226029541156816,0.1289473684210527,0.0130946954811413,309,1701.0
propentofylline,-0.0487145602802012,0.0795175438596491,-0.084597332730398,1720,1292.0
propranolol,0.031426568980534586,-0.12214912280701751,-0.0358273145289402,1187,538.0
propylthiouracil,0.00125262497641886,0.0,-0.0277636964591243,1015,837.0
protirelin,-0.01275329299158378,0.0,-0.0540956873072885,1483,974.0
protriptyline,-0.03499165595445945,0.11728070175438593,0.0136867224114887,301,1163.0
pterostilbene,-0.010929041207524592,0.07578947368421052,-0.0296423449937255,1063,951.0
pyrazinamide,0.0886317585483968,-0.10407894736842105,-0.0264154945908597,984,89.0
pyrazinoylguanidine,-0.0949991122373222,0.14662280701754393,-0.0127952398556393,709,1666.0
pyrazolanthrone,0.01847233380462206,0.0,-0.1038912699621897,1752,664.0
pyrimethamine,-0.01733594963234741,0.0,-0.02865212367711,1034,1004.0
quercetin,-0.09180852317500558,0.14399122807017542,-0.0389925202149307,1241,1648.0
quetiapine,-0.10560857097553428,0.17149122807017542,-0.0355030350960057,1181,1713.0
quiflapon,0.0639442413679257,-0.12228070175438595,-0.0390971769795461,1249,264.0
quinapril,0.12197823361047448,-0.17986842105263157,0.0123595189565112,316,9.0
quinidine,0.007534797902636915,0.0,-0.1043496775561608,1753,764.0
quinine,-0.09318554035857023,0.18513157894736845,-0.0306295492170621,1090,1656.0
quizartinib,-0.08049235088246828,0.15039473684210528,-0.0324708548194898,1126,1573.0
r(-)-apomorphine,0.10747121621411981,-0.14127192982456144,0.0016295336443206,451,26.0
rabeprazole,0.09381042833871814,-0.1872807017543859,-0.0035382390109977,542,53.0
racecadotril,-0.04454448423463633,0.13039473684210526,0.0133102935325117,306,1249.0
raclopride,-0.010682630562131926,0.0,-0.0520369513632539,1457,948.0
radezolid,-0.1044587560436204,0.17070175438596485,-0.0998892337482529,1750,1705.0
radicicol,0.019430902961457962,0.0,0.0466000532740775,87,651.0
raloxifene,0.043418940040720146,-0.09206140350877196,0.0263176100464168,185,432.0
raltegravir,-0.04905305193390232,0.07925438596491224,-0.0318164745734256,1115,1298.0
ramatroban,0.0247700481149464,-0.10557017543859651,-0.0390902708520787,1247,596.0
ramelteon,-0.04825482359107073,0.09644736842105261,-0.0079442641209824,621,1286.0
ramipril,-0.02419967719162031,0.0,-0.0283456616093158,1027,1066.0
ranitidine,0.09614630493330116,-0.14381578947368423,0.018869745600198,243,49.0
ranolazine,0.020860598002609435,0.0,-0.0203906891587362,867,632.0
rasagiline,0.025245855723810218,0.0,-0.0471569618643756,1401,591.0
rebamipide,-0.047461816563069636,0.1207894736842105,-0.0326492041153214,1130,1280.0
rebastinib,-0.16599006240265218,0.1545614035087719,-0.0804411555926523,1706,1766.0
reboxetine,-0.005982848687870555,0.0,-0.0113413528038264,681,904.0
refametinib,-0.10749647734324598,0.14342105263157895,0.0282387059496049,175,1722.0
regadenoson,-0.02013148074114025,0.09521929824561404,-0.053881360953088,1481,1028.0
regorafenib,0.015510293690747814,-0.07859649122807016,-0.0584517889256645,1542,685.0
relcovaptan,-0.04241657134557119,0.10521929824561399,-0.0656781110203021,1617,1228.0
repaglinide,0.08923695552350591,-0.16798245614035087,-0.0242742566377273,941,86.0
reparixin,0.03912167447273268,-0.08978070175438593,-0.0867861411771939,1726,471.0
resatorvid,-0.06889405472068968,0.14719298245614038,0.0051342280125701,401,1491.0
reserpine,-0.06253843361641469,0.14,-0.0708702482026435,1653,1430.0
resiquimod,-0.034618602427648804,0.11074561403508776,-0.0309684960255139,1098,1159.0
resminostat,-0.04443660490509476,0.0,-0.0203744715829229,866,1245.0
resorcinol,0.012386276482740785,-0.07627192982456141,-0.0564456021547329,1513,723.0
resveratrol,0.05220937154986897,-0.12149122807017547,-0.0764301153659705,1687,361.0
retapamulin,0.028257531012969843,-0.11701754385964913,-0.0251446136716039,959,566.0
retigabine,-0.06273333742342026,0.1095175438596491,-0.0105477289583257,671,1433.0
ribavirin,-0.004387847403604259,0.0,-0.0438177682693213,1334,895.0
rifabutin,-0.0033232402519236454,0.0,-0.0350581895921247,1176,879.0
rifaximin,0.0011896634288501781,0.09035087719298243,-0.0427062305709934,1316,839.0
rigosertib,-0.09248762216909465,0.1524122807017544,-0.0434154872326662,1326,1653.0
rilmenidine,-0.02299399496769088,0.0,-0.0135762097401357,741,1054.0
rilpivirine,0.038931130453764666,-0.0875877192982456,-0.002181203021121,527,474.0
riluzole,-0.043686483574412745,0.14429824561403506,0.0581917305967409,62,1242.0
rimantadine,0.06852341771044185,-0.14912280701754388,-0.0564022678490047,1512,227.0
rimcazole,-0.03706539477791878,0.11864035087719296,0.0284362251486704,173,1177.0
rimexolone,0.04169681859476228,0.0,-0.0550069265511654,1494,444.0
rimonabant,0.09104180270586434,-0.08850877192982452,0.0169838857879551,266,69.0
riociguat,0.08951634243007552,-0.15008771929824566,-0.0019301679870694,522,80.0
ripasudil,-0.053838439151189826,0.11938596491228068,-0.0308457925087964,1094,1341.0
risperidone,-0.08079701926492767,0.14250000000000002,-0.05679615564654,1518,1574.0
ritodrine,0.01643560179327101,0.0,-0.0628688337084596,1590,676.0
ritonavir,0.11540474018445258,-0.218640350877193,-0.0049991801292052,567,12.0
rivaroxaban,-0.01671433132833364,0.07912280701754382,-0.0267358703846147,989,1002.0
rizatriptan,-0.017832169734000026,0.06421052631578947,-0.0399969269208692,1271,1009.0
rociletinib,-0.007985493579002747,0.0,0.0316335646848469,157,925.0
rocuronium,0.0726094302077274,-0.14197368421052636,-0.0453620234997676,1368,198.0
roflumilast,0.034168848792762975,0.06092105263157896,-0.0432942338934753,1324,515.0
rolipram,-0.0081622314208769,-0.06947368421052635,-0.0147131621427119,764,926.0
romidepsin,0.012780180791017516,0.0,0.0947847353198309,13,721.0
rondual-kinase-inhibitor,0.0033822396385133164,-0.10811403508771933,-0.0272390621837154,997,810.0
ropinirole,-0.1170413909912811,0.1712719298245614,0.0010464484914526,463,1741.0
roquinimex,-0.08942877385270459,0.1456140350877193,-0.0239546431765348,936,1632.0
roscovitine,0.009939220855097861,0.0,-0.1056336629148391,1754,745.0
rosiglitazone,-0.010797579309147765,0.0,0.0096859758603554,349,949.0
rosuvastatin,0.09755988699504423,-0.14912280701754388,0.0673281329537973,41,41.0
rotigotine,-0.0409073247316367,0.11249999999999999,-0.063527271253162,1597,1208.0
rottlerin,0.061605167027689714,-0.08644736842105263,-0.0025628492555209,535,285.0
rotundine,-0.05937367189173516,0.0,-0.0472422657234429,1404,1405.0
roxithromycin,-0.07114256611936116,0.14596491228070177,-0.0663780407454007,1628,1510.0
rucaparib,-0.11779570080897295,0.1717543859649123,-0.1155921883320152,1760,1742.0
rucinol,0.1059270981927883,-0.18412280701754388,-0.0328849887199756,1139,28.0
rufinamide,-0.0295990662789221,0.12407894736842101,0.0793000076794316,29,1117.0
rupatadine,-0.10607432137744095,0.17078947368421052,-0.0571844349662543,1524,1717.0
rutin,0.00042491023783194226,0.0,-0.0548186974538874,1492,845.0
ruxolitinib,0.009440551100286057,0.0,-0.0390568445951386,1246,750.0
sacubitril,0.04654385321821684,-0.10719298245614035,-0.0185021775433518,819,405.0
safinamide,-0.06668948712559564,0.12929824561403513,-0.0544446527437277,1488,1468.0
safingol,-0.0525930950488377,0.0,-0.051529469158133,1451,1329.0
salermide,0.01393091540799612,0.0,0.0234909344452381,200,705.0
salirasib,-0.016463028734753374,0.10881578947368425,-0.0225330671366684,909,1000.0
salvinorin-a,-0.01763246980964388,0.0,-0.0450844443840078,1364,1007.0
saquinavir,0.08106020064205358,-0.1392543859649123,0.0135039345044788,302,135.0
saracatinib,0.1077315992696089,-0.1276754385964912,0.0568766329186168,63,25.0
sarcosine,-0.035779749659617985,0.09100877192982457,-0.0394097753768707,1257,1171.0
sarsagenin,-0.0655832346744542,0.16381578947368425,0.0268346958289855,183,1454.0
sasapyrine,-0.02224399540225089,0.09706140350877193,-0.0009068627033848,507,1049.0
saxagliptin,-0.0608807918236993,0.15478070175438594,-0.0168416114677965,803,1418.0
sch 900776,0.0211574174679112,0.0,-0.0460852890849062,1387,625.0
scopolamine,-0.047287051952192016,0.13100877192982452,0.0125137140589475,315,1276.0
secnidazole,0.08986054684616057,-0.14526315789473682,0.0039321131437328,418,78.0
selamectin,0.014400371825162957,0.0,-0.0524747360356238,1462,701.0
selegiline,0.08186572477075958,-0.14258771929824562,-0.0218107181046869,896,130.0
selinexor,-0.09996916524065229,0.15070175438596495,-0.0294390398403979,1055,1691.0
selumetinib,-0.05700304938012493,0.0,0.0698489095238831,38,1378.0
semagacestat,0.024427122157029062,0.0,0.023170887153084,206,600.0
semaxanib,0.05789077268552735,-0.09732456140350873,-0.0130927295206753,720,317.0
senicapoc,0.04474824992846415,-0.06793859649122808,-0.0724591127001117,1663,423.0
seocalcitol,-0.028639364508418468,0.0,-0.0560422531153963,1508,1104.0
serdemetan,-0.03297862003848701,0.0,-0.0377157233930387,1216,1145.0
sertaconazole,0.04049252104800575,-0.14026315789473687,-0.0347386359599082,1167,455.0
sertindole,0.013370102663659962,0.0,-0.0143674609768809,756,715.0
sertraline,-0.012146180101864952,0.06723684210526314,0.0003958791507775,475,965.0
setiptiline,-0.08144396506520617,0.1404385964912281,0.0070595727442768,376,1583.0
siguazodan,-0.08040648032110101,0.1835087719298245,0.0104541303526777,335,1572.0
sildenafil,-0.02810758469233625,0.1175877192982456,0.0052543814061255,400,1102.0
simeprevir,0.09134188757259558,-0.09495614035087724,-0.0061621052484879,587,64.0
simvastatin,0.0011733272252745953,0.0,0.0684920594655081,39,840.0
siramesine,0.07394842768148775,-0.10478070175438597,0.0097795974260648,346,191.0
sirolimus,-0.14242379607803604,0.15666666666666665,-0.0731265317557672,1668,1762.0
sitagliptin,-0.03234517901076823,0.05166666666666669,-0.0191296972008331,840,1139.0
smer-3,0.055421929932850805,-0.08526315789473685,-0.0288645305429717,1043,341.0
sobetirome,0.003457919920142252,0.0,2.8818691319938382e-05,484,808.0
sodium-gualenate,-0.09107953529133984,0.16333333333333333,0.0339226815802701,139,1643.0
sodium-tanshinone-ii-a-sulfonate,0.08565157625864021,-0.15666666666666665,-0.0005867550971364,499,105.0
sofalcone,0.1439259264128701,-0.20078947368421052,0.028733404017093,169,1.0
solifenacin-succinate,-0.005285446825335298,0.06267543859649119,-0.0282849737512165,1024,900.0
sorafenib,-0.0523482501438192,0.0,-0.0766067231764434,1690,1327.0
sorbinil,-0.026696561541484837,0.0,-0.0141752296774219,752,1093.0
sotalol,0.0014096979027024019,0.0,-0.0490077588204493,1423,832.0
sotrastaurin,0.0074557896207767356,-0.1307894736842105,-0.0191144035414799,839,767.0
sparfloxacin,-0.09531877073219339,0.16842105263157897,0.0002394734010977,477,1670.0
spironolactone,-0.10090868638708532,0.1720175438596491,-0.0420768324310393,1308,1696.0
staurosporine,-0.06138889663105749,0.0,-0.0228458029377027,912,1425.0
stavudine,0.0009457670947586043,-0.08429824561403515,-0.0303948391075262,1083,842.0
sufentanil,0.01510211773409295,0.0,-0.0087361678627601,637,691.0
sulbactam,0.006122857295521725,-0.08070175438596491,-0.0069862600445565,607,783.0
sulbutiamine,0.0227771795875591,-0.061140350877192995,-0.0556305455548561,1502,608.0
sulfadoxine,-0.0559313459146235,0.08583333333333332,-0.0456600188841155,1374,1369.0
sulfafurazole,-0.018701186254520597,0.10214912280701752,-0.0282877307287196,1025,1018.0
sulfasalazine,0.08764334111395342,-0.12482456140350875,-0.0280213968659586,1021,96.0
sulforaphane,0.019555875660532636,0.0,-0.0451191345856889,1365,649.0
sulmazole,-0.005002749836313388,0.052324561403508746,-0.0224199587712504,907,897.0
sulpiride,-0.09600556652408558,0.14785087719298243,-0.0338431455974288,1149,1672.0
sumatriptan,-0.086385855969132,0.14114035087719298,-0.0386936363225437,1234,1613.0
sunitinib,0.08777503584466351,-0.15403508771929822,0.0909455991497725,18,95.0
suprofen,0.08519504525855724,-0.11228070175438598,-0.0155481179265367,780,110.0
suvorexant,0.02535337642257531,-0.09995614035087713,-0.0396693280190793,1266,589.0
swainsonine,0.020136294002261128,-0.0632894736842105,-0.02370287149961,930,638.0
tacalcitol,-0.035377677879171815,0.10609649122807019,-0.0283775086593584,1028,1167.0
tacedinaline,-0.05448109554564831,0.0,-0.0866031873579465,1723,1354.0
tacrine,-0.005705745031222357,0.0,-0.0184755738809308,818,902.0
tacrolimus,-0.025391440817042716,0.0,0.0020253653575395,441,1081.0
tadalafil,-0.04362228329092923,0.0,-0.0621010686766304,1580,1240.0
tafamidis-meglumine,0.07713388209053648,-0.10232456140350873,-0.0269889120788587,992,160.0
tagatose,-0.053952927010954964,0.1535964912280702,-0.0109861329715429,675,1342.0
taladegib,-0.05404690837978849,0.0912280701754386,-0.0093662759856265,646,1345.0
talazoparib,-0.047395185251309466,0.08171052631578948,-0.0621567816383538,1581,1278.0
talinolol,-0.006714211773101781,-0.09486842105263159,-0.0141036888187068,751,913.0
talmapimod,-0.026701113484411964,-0.06144736842105264,-0.0347317254542047,1166,1094.0
talnetant,-0.07322062906710156,0.17785087719298245,-0.0203459994460041,865,1522.0
taltirelin,-0.057056524206541955,0.12157894736842104,-0.0463643822177986,1392,1379.0
tamibarotene,-0.09085725299353614,0.20315789473684212,-0.0488303288358691,1421,1639.0
tamoxifen,-0.012960637622992717,0.0,-0.0156844338499997,783,976.0
tamsulosin,0.05650369970052293,-0.11653508771929828,0.0218197807887073,216,331.0
tanaproget,0.0019501076173689602,0.06675438596491229,-0.0988159273724446,1749,825.0
tandutinib,-0.02244758439239031,0.0,-0.0417290730510497,1306,1051.0
tanespimycin,-0.0672936993034953,0.15315789473684216,0.0561812825065102,65,1473.0
taranabant,-0.06372105059805047,0.13710526315789476,-0.0306197942192699,1088,1438.0
targinine,-0.03140011550892582,0.09526315789473683,-0.0494655481693005,1431,1132.0
taselisib,-0.10619574175541704,0.175,0.0284785970112657,172,1718.0
tasisulam,-0.027723446215266574,0.07793859649122808,-0.009601604391721,653,1099.0
tasquinimod,0.05212659286535832,-0.10464912280701755,-0.0062894085628777,592,363.0
tazarotene,0.041684182040164545,-0.09456140350877185,-0.0364309454396544,1197,446.0
tazobactam,0.01111632735508204,0.0,0.0147291328921695,290,733.0
tebipenem,-0.02953690308805407,0.0,-0.0500496079100506,1436,1116.0
tecastemizole,-0.0213286076591992,-0.06741228070175438,0.036803753475237,129,1040.0
tedizolid,-0.01947269998375544,0.0,-0.0866915035064552,1724,1022.0
tegobuvir,0.09096094609733871,-0.1245614035087719,0.0123302047470185,317,71.0
telatinib,-0.01382752334999864,0.0693421052631579,-0.0375596283670605,1211,982.0
telbivudine,-0.04488268535053499,0.12539473684210525,-0.0335834022809024,1147,1254.0
telcagepant,0.015504982951282697,-0.11899122807017543,-0.0038946340586489,553,686.0
telmesteine,0.05548741853838344,-0.09451754385964913,0.0092856418592928,356,340.0
telmisartan,0.08359546420466522,-0.15254385964912281,-0.0340017061184837,1150,123.0
telotristat,-0.03732032969964576,0.07377192982456138,-0.0084980200958075,630,1178.0
temazepam,-0.056602572864619706,0.0,-0.0504736432658771,1442,1375.0
temoporfin,-0.013715889309667639,0.11469298245614035,0.0208685894216014,227,981.0
temozolomide,0.02552714802982129,-0.0824122807017544,-0.0122599473461887,697,588.0
temsirolimus,-0.16773708632009549,0.19381578947368425,-0.0707963556216858,1652,1768.0
teneligliptin,0.01625003134175378,-0.09350877192982454,-0.0048726255185514,564,679.0
tenidap,-0.09705620506869142,0.17508771929824563,0.004734267563474,405,1678.0
terbinafine,0.05796988469441933,0.0,-0.0643663391759532,1611,316.0
teriflunomide,-0.0065710857156165,0.0,-0.0201425254630831,858,911.0
teroxirone,-0.010884423052689714,0.05105263157894738,-0.0294641018380437,1056,950.0
tesaglitazar,-0.008913993353877235,0.12824561403508772,0.0138431843316284,298,931.0
testosterone,0.0946840243957751,-0.09289473684210525,-0.045335105327437,1367,50.0
tetrabenazine,-0.0036679467694555774,0.0,-0.0458594083001625,1381,883.0
tetracaine,0.0537443705167939,-0.12609649122807015,-0.0272768177469122,998,351.0
tetradecylthioacetic-acid,-0.00020984400341223915,0.0,-0.0145163963016881,758,853.0
tetrahydrouridine,-0.10073097082130682,0.17776315789473682,-0.0187551040563326,829,1694.0
tetrindole,0.0920646503617016,-0.16969298245614034,-0.0471077131553053,1399,61.0
thalidomide,-0.09798141286291338,0.19149122807017546,-0.045770283097536,1379,1682.0
theobromine,-0.050759789996891326,0.11271929824561405,-0.037585206126687,1212,1314.0
theophylline,-0.08202933362839931,0.14127192982456138,0.0316521935055429,156,1587.0
thiocolchicoside,-0.023242298096570056,0.06438596491228074,-0.0065165486885662,597,1057.0
thioctic-acid,-0.0203476914475653,0.0,-0.059146435745849,1550,1029.0
thioguanine,0.015443028756059223,0.09004385964912284,9.39636135690118e-05,483,687.0
thiomersal,-0.061178523422732674,0.16403508771929826,-0.0422965209066495,1311,1421.0
thioridazine,-0.048637676900425,0.11500000000000002,0.0114993546944875,327,1291.0
thiothixene,0.015928840767529664,-0.10285087719298244,-0.0271783426284773,995,681.0
tiabendazole,-0.026596161836401472,0.115,-0.0665112251761227,1629,1091.0
tiagabine,0.02642640434266632,-0.09521929824561404,-0.058237100932458,1541,580.0
tiapride,-0.0533034360014162,0.0,-0.0513727701380564,1449,1334.0
tibolone,0.0729254226691762,-0.13289473684210526,-0.0513480230627538,1448,197.0
ticagrelor,-0.08245825454502595,0.17592105263157898,0.0330529198912077,145,1590.0
ticlopidine,0.05658646052006116,-0.10627192982456135,-0.0069771670869183,606,330.0
tie2-kinase-inhibitor,0.06563539502395666,-0.10921052631578948,0.0522521248293169,74,251.0
tiludronate,0.05841473926917232,-0.07815789473684207,-0.0585969194776812,1545,313.0
timofibrate,0.06377103236759435,-0.12232456140350875,0.0098022729625942,345,269.0
timolol,-0.10971472004873324,0.1463157894736842,-0.009359222250815,645,1726.0
timonacic,-0.08131824156444019,0.1267982456140351,-0.0326635830095216,1131,1582.0
tioconazole,-0.07801619886653202,0.10741228070175438,-0.0132546885620035,728,1562.0
tioguanine,0.03531083598011551,0.05828947368421056,0.0010106127640528,464,502.0
tipifarnib-P2,-0.0951276003770561,0.14877192982456136,0.0430568924797369,100,1667.0
tipiracil,-0.10544840864629952,0.17706140350877192,-0.017751776428019,814,1711.0
tipranavir,0.02257401860316251,0.0,-0.0436669492311248,1331,611.0
tirapazamine,-0.03871536227035309,0.0,-0.037919011067195,1220,1197.0
tirasemtiv,0.00031991743443812395,0.0,-0.0619437679456819,1577,847.0
tirofiban,0.03363142321700307,-0.04710526315789476,-0.047234601083058,1403,522.0
tivantinib,-0.05228065706171218,0.1131578947368421,-0.0376247203301439,1213,1325.0
tivozanib,0.013681067443780767,-0.08864035087719302,-0.1170403845103205,1762,709.0
tizanidine,-0.05907518443900756,0.10745614035087717,-0.014551301418313,760,1399.0
tobramycin,0.0053608411104749945,-0.09530701754385962,-0.049064944849303,1424,787.0
tofacitinib,-0.0696330622347718,0.13653508771929823,-0.02447944468544,945,1498.0
tolazamide,0.032241013090618824,-0.08298245614035087,-0.0063488500898914,593,534.0
tolbutamide,-0.06498409031850312,0.13324561403508772,-0.0238700944504253,933,1445.0
tolcapone,0.03339885021448173,0.0,-0.0038309329169222,549,524.0
tolfenamic-acid,0.03249274710915444,-0.1302631578947368,-0.0278118298268354,1018,532.0
tolimidone,-0.016393571338808813,0.0,-0.0314360069791667,1107,999.0
tolnaftate,-0.0868203244228383,0.14916666666666667,-0.0240708479924798,939,1617.0
tolperisone,-0.03926701308829151,0.1323245614035088,0.0004992643566648,472,1199.0
tolvaptan,-0.05470287172284093,0.1606578947368421,-0.0187594781226492,830,1357.0
tomelukast,-0.023573946715893315,0.0,-0.0870381884755298,1728,1059.0
tonabersat,0.09631583384880996,-0.13258771929824562,-0.018589160539374,824,46.0
topiramate,0.03419395379106521,-0.12241228070175436,-0.0037551660696325,548,514.0
topiroxostat,0.06538096994227455,-0.10719298245614028,-0.0661123225664267,1625,253.0
torasemide,-0.08900969890216925,0.14429824561403506,-0.0056986857999312,579,1630.0
torcetrapib,-0.09344245263056024,0.1737280701754386,0.0232874856206986,203,1659.0
torcitabine,-0.052211344731787214,0.11381578947368422,-0.0193199274416796,846,1324.0
toremifene,0.0661152288154863,-0.13570175438596493,0.0121410505435602,319,246.0
torin-1,-0.11931206548073715,0.18741228070175436,-0.038163536428746,1224,1744.0
torin-2,-0.05977368394273956,0.18486842105263152,0.027555268923362,180,1411.0
tosedostat,0.04634577901658877,-0.09934210526315787,-0.0295377779580748,1060,408.0
tozasertib,-0.051409336349671625,0.10557017543859648,-0.0322818116210843,1122,1319.0
tracazolate,0.004310156776435474,0.08644736842105263,0.0392311088623537,118,798.0
tramadol,-0.09362925497180744,0.12714912280701754,-0.0172137556858676,806,1661.0
trametinib,-0.06553436304582402,0.12197368421052637,0.1170342181440016,3,1452.0
tramiprosate,0.057564605565342084,-0.10478070175438595,-0.0642872561562166,1609,322.0
tranilast,-0.026611844740191726,0.0,-0.0410870210686444,1295,1092.0
tranylcypromine,0.06728415079380784,-0.13627192982456143,-0.0716382016395235,1656,237.0
trapidil,-0.04446524452246888,0.0,-0.0800618931205715,1705,1246.0
travoprost,-0.07215409872295572,0.09785087719298247,-0.0468917322958148,1396,1516.0
trazodone,0.09626585790159482,-0.16991228070175435,0.0015601679037402,452,47.0
trehalose,-0.045805784935593896,0.15096491228070175,-0.0031172621448352,540,1260.0
tretinoin,-0.07812567761164618,0.14030701754385966,-0.0157858580809854,786,1563.0
triamcinolone,-0.09526464978018676,0.14232456140350874,-0.0204615703916828,870,1668.0
