gene_symbol,log2FC,pvalue,padj,dataset
RP5-930J4.2,0.0,,1.0,GSE135893
HP1BP3,-0.08713651,0.15515517,0.45309396744198016,GSE135893
EIF4G3,-0.07450467,0.00046885182,0.005668431274619776,GSE135893
ECE1,0.16023098,0.0076735723,0.051279917594491665,GSE135893
RP3-329E20.2,0.0,,1.0,GSE135893
RP5-1071N3.1,0.0,,1.0,GSE135893
RP11-293F5.1,0.0,,1.0,GSE135893
NBPF3,-0.0015221564,0.82107794,1.0,GSE135893
ALPL,-1.0383025,1.1866877e-12,9.752257273348865e-10,GSE135893
RP11-63N8.3,-0.0012932624,0.03064239,0.145828347051211,GSE135893
RAP1GAP,-0.15048313,2.2923432e-07,1.320311294418202e-05,GSE135893
USP48,0.00064851344,0.9744979,1.0,GSE135893
LDLRAD2,0.0056132013,0.26069635,0.6208594402955193,GSE135893
HSPG2,0.3351021,3.8349694e-06,0.00011953326602544399,GSE135893
CELA3B,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
CELA3A,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
RP1-224A6.3,-0.0015951031,0.010236133,0.06396444020682299,GSE135893
LINC00339,-0.03206174,0.0014845139,0.014201933606570055,GSE135893
CDC42,-0.07482588,0.41351667,0.7571887774938061,GSE135893
RP1-224A6.9,-0.0022478285,0.2701755,0.6361638969490901,GSE135893
WNT4,-0.018098768,0.03189879,0.1500734207707295,GSE135893
ZBTB40,-0.02265881,0.28018034,0.6361638969490901,GSE135893
EPHA8,0.0,,1.0,GSE135893
C1QA,0.008925654,0.5617394,0.9525056904906747,GSE135893
C1QC,0.007199984,0.5540725,0.9423987274396185,GSE135893
C1QB,-0.019278534,0.17417082,0.48080931365319457,GSE135893
EPHB2,0.011928638,0.25719452,0.614734491355167,GSE135893
RP11-69E9.1,0.0,,1.0,GSE135893
LACTBL1,0.0,,1.0,GSE135893
C1orf234,0.0,,1.0,GSE135893
KDM1A,-0.0493113,0.0004984062,0.005931931431323003,GSE135893
RP1-184J9.2,0.0,,1.0,GSE135893
LUZP1,0.0016393997,0.9266486,1.0,GSE135893
HTR1D,0.0,,1.0,GSE135893
LINC01355,-9.7447075e-05,0.98254013,1.0,GSE135893
HNRNPR,-0.089717925,0.004578978,0.034453791598221616,GSE135893
ZNF436,0.0024920478,0.6782784,1.0,GSE135893
ZNF436-AS1,-0.004037091,0.6532918,1.0,GSE135893
RP5-1057J7.7,-0.0037817212,0.0044152266,0.03355134105230869,GSE135893
TCEA3,-0.26362038,1.4799252e-05,0.00035390064401550513,GSE135893
ASAP3,-0.006033428,0.771219,1.0,GSE135893
E2F2,-0.00010239315,0.18923269,0.5063073768826047,GSE135893
RP1-150O5.3,-5.9795308e-05,0.32818288,0.6361638969490901,GSE135893
ID3,0.21512127,0.0018313566,0.016823592225156173,GSE135893
MDS2,0.0015696757,0.71288395,1.0,GSE135893
RPL11,-1.47719,1.5768671e-11,7.804402567086493e-09,GSE135893
TCEB3,-0.16132803,5.6262055e-05,0.0010608246732664998,GSE135893
TCEB3-AS1,-0.024634454,2.668706e-05,0.0005730999207787511,GSE135893
PITHD1,-0.104076594,0.00030803648,0.004049544008513218,GSE135893
LYPLA2,-0.087747216,4.7807745e-05,0.0009268320912419365,GSE135893
GALE,-0.3352335,1.9063915e-06,6.840670645962087e-05,GSE135893
HMGCL,-0.045449078,0.012322385,0.07373298448068044,GSE135893
FUCA1,-0.17953825,8.404778e-06,0.00022601004440987274,GSE135893
CNR2,0.0,,1.0,GSE135893
RP11-4M23.3,0.0,,1.0,GSE135893
PNRC2,-0.17197806,0.0017273523,0.01606442377038337,GSE135893
SRSF10,-0.09380767,0.10984959,0.3570932935040985,GSE135893
RP11-293P20.2,-0.0012150006,0.23829895,0.5850513631749938,GSE135893
MYOM3,0.0,,1.0,GSE135893
RP11-293P20.4,0.0,,1.0,GSE135893
IL22RA1,0.0006780959,0.28647462,0.6361638969490901,GSE135893
IFNLR1,-0.019943336,0.10741885,0.3520103806716369,GSE135893
RP11-10N16.2,0.0,,1.0,GSE135893
RP11-10N16.3,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
GRHL3,-0.00011142578,0.11349146,0.365301994285854,GSE135893
STPG1,0.0016599987,0.7679178,1.0,GSE135893
NIPAL3,-0.024134763,0.30370444,0.6361638969490901,GSE135893
RCAN3,0.014990233,0.46883386,0.8298428348756984,GSE135893
RP4-594I10.3,-0.005060585,0.09981332,0.3355750755675358,GSE135893
NCMAP,-0.15482767,6.6097834e-07,3.0014830626271456e-05,GSE135893
SRRM1,-0.24429312,3.651859e-06,0.0001148886453631262,GSE135893
CLIC4,-0.13594759,0.00055054255,0.00641518623939584,GSE135893
RUNX3,-0.00040879636,0.22206792,0.5589383519087411,GSE135893
RP11-84D1.1,0.0,,1.0,GSE135893
RP11-84D1.2,0.0,,1.0,GSE135893
RP4-799D16.1,0.0,,1.0,GSE135893
RP4-706G24.1,0.0,,1.0,GSE135893
SYF2,-0.1857637,1.5601705e-05,0.00036786833198879896,GSE135893
RSRP1,0.027086616,0.54515654,0.9304748699540794,GSE135893
RP3-465N24.6,-0.00012074729,0.21722211,0.5503320028862559,GSE135893
RHD,-7.6295786e-05,0.32818288,0.6361638969490901,GSE135893
TMEM50A,0.08467609,0.124789484,0.3894282549487183,GSE135893
RHCE,-2.2121705e-05,0.9941431,1.0,GSE135893
TMEM57,0.044605114,0.12701923,0.3939419936866051,GSE135893
LDLRAP1,-0.04406504,0.007330192,0.049545332413716024,GSE135893
RP11-70P17.1,-0.00072202313,0.05347281,0.21616707992026737,GSE135893
MAN1C1,-0.033690188,0.00019363871,0.002812282599339157,GSE135893
RP1-187B23.1,-0.0001301158,0.16292897,0.4644764468584727,GSE135893
SEPN1,-0.06140706,0.002109958,0.018822591459743042,GSE135893
RP1-317E23.6,0.0,,1.0,GSE135893
RP1-317E23.3,-0.003513133,0.22269276,0.5597888527922188,GSE135893
MTFR1L,-0.040726416,0.009748026,0.06158822074151109,GSE135893
RP1-317E23.7,0.0,,1.0,GSE135893
AUNIP,-0.00015853404,0.10186316,0.34005522021368095,GSE135893
RP1-125I3.2,-0.0011259483,0.04063529,0.17827675929196024,GSE135893
PAQR7,-0.0061750878,0.12817352,0.3961726833473552,GSE135893
STMN1,0.15813339,5.062895e-06,0.0001499026243396714,GSE135893
PAFAH2,-0.020070745,0.043747943,0.18767041820940283,GSE135893
EXTL1,0.00029460128,0.6173204,1.0,GSE135893
SLC30A2,-0.00039527318,0.1823623,0.49337686220686794,GSE135893
TRIM63,-0.00018728751,0.8099601,1.0,GSE135893
PDIK1L,-0.04374421,5.863312e-05,0.0010987676908313549,GSE135893
FAM110D,-0.00026549742,0.058162723,0.22907478432342507,GSE135893
RP11-96L14.8,0.0,,1.0,GSE135893
RP11-96L14.7,-0.002629985,0.17368086,0.4803811188495486,GSE135893
ZNF593,-0.27917713,9.248792e-07,3.895359981370916e-05,GSE135893
CNKSR1,0.009206682,0.70594245,1.0,GSE135893
CATSPER4,-0.00022835186,0.056821316,0.2251337532336041,GSE135893
CEP85,-0.009436987,0.22885573,0.5692622623705149,GSE135893
SH3BGRL3,-0.38709745,6.9329462e-06,0.0001930567689571546,GSE135893
UBXN11,0.018398505,0.20696889,0.5351597793994253,GSE135893
CD52,-0.007236652,0.6269129,1.0,GSE135893
AIM1L,0.04528413,0.14393164,0.4297317798165957,GSE135893
ZNF683,0.0,,1.0,GSE135893
LIN28A,0.0,,1.0,GSE135893
DHDDS,0.0062212907,0.72052115,1.0,GSE135893
RP3-476K8.3,0.0,,1.0,GSE135893
HMGN2,-0.49198687,6.693733e-07,3.0314334254100724e-05,GSE135893
RPS6KA1,0.012430444,0.6063125,1.0,GSE135893
RP5-968P14.2,-0.00081871345,0.009305733,0.059383972789598345,GSE135893
ARID1A,-0.03373076,0.34096566,0.6555116338591374,GSE135893
PIGV,-0.0023723692,0.87720585,1.0,GSE135893
ZDHHC18,0.047363646,0.10431834,0.3453770514405217,GSE135893
SFN,-0.16796142,0.118811354,0.37631413452348267,GSE135893
GPN2,-0.015633926,0.66416496,1.0,GSE135893
RP1-50O24.6,-0.0004745261,0.3024243,0.6361638969490901,GSE135893
GPATCH3,0.011855841,0.3959744,0.7316143214555532,GSE135893
NUDC,-0.15828633,0.002243443,0.019757074220432186,GSE135893
NR0B2,-0.08766428,0.02914086,0.14038777974356165,GSE135893
KDF1,-0.03565082,0.06605318,0.25077137019600665,GSE135893
TRNP1,0.06913631,0.001215305,0.0121028028146544,GSE135893
FAM46B,0.038287938,0.269096,0.6356951685287102,GSE135893
AL137860.1,0.0,,1.0,GSE135893
SLC9A1,-0.07639074,0.00045134022,0.0054920395435486226,GSE135893
RP11-40H20.4,0.0,,1.0,GSE135893
WDTC1,-0.030883528,0.042247895,0.1831575629478239,GSE135893
TMEM222,-0.032420605,0.17517014,0.48188950407308434,GSE135893
SYTL1,0.08715056,0.04657162,0.1963443640932754,GSE135893
MAP3K6,-0.018812746,0.2515359,0.6056345834959673,GSE135893
FCN3,0.008973076,0.107922114,0.35314438415723276,GSE135893
CD164L2,-0.021953177,0.023159634,0.11847360786070353,GSE135893
GPR3,-0.00030626205,0.030869622,0.14650456558021022,GSE135893
WASF2,-0.054020643,0.01651138,0.09176993426706616,GSE135893
RP4-752I6.1,0.0,,1.0,GSE135893
RP1-159A19.4,-0.00010309974,0.12986033,0.39970531612648275,GSE135893
AHDC1,0.012644708,0.2712234,0.6361638969490901,GSE135893
FGR,0.0030266973,0.5309101,0.9124816646505393,GSE135893
RP11-288L9.1,0.0013977839,0.42226678,0.7688655460760163,GSE135893
IFI6,0.3064733,0.00034062323,0.004395618172352995,GSE135893
RP11-288L9.4,0.0,,1.0,GSE135893
FAM76A,0.018910758,0.34322256,0.6587980452343911,GSE135893
STX12,-0.033154935,0.612132,1.0,GSE135893
PPP1R8,-0.023256466,0.01625985,0.09063016618944772,GSE135893
AL109927.1,0.0,,1.0,GSE135893
THEMIS2,-0.0032290048,0.032596484,0.15233091900897588,GSE135893
RPA2,-0.039111387,9.227284e-06,0.00024403775945017347,GSE135893
SMPDL3B,-0.07514583,0.0003603345,0.004596295240900939,GSE135893
RP11-460I13.2,-0.00014351106,0.15060598,0.4432746023069846,GSE135893
XKR8,-0.001178436,0.9186223,1.0,GSE135893
EYA3,-0.059201762,0.0015484868,0.014684692640124897,GSE135893
PTAFR,-0.0010430064,0.15705173,0.45708448338805135,GSE135893
DNAJC8,-0.1749172,0.00074998406,0.008217874093480954,GSE135893
ATPIF1,-0.41812205,2.9778903e-06,9.760412006645002e-05,GSE135893
RP5-1092A3.4,-0.01476017,0.068027616,0.25630353105744036,GSE135893
RP5-1092A3.5,-0.0016377796,0.31245214,0.6361638969490901,GSE135893
SESN2,-0.046477806,0.000678869,0.007586670926985196,GSE135893
MED18,-0.011477424,0.19761014,0.5198222371504388,GSE135893
PHACTR4,-0.033463508,0.12307042,0.38575023488111276,GSE135893
RCC1,-0.16192985,2.7194753e-06,9.056095232450468e-05,GSE135893
TRNAU1AP,0.017880648,0.41474786,0.7587254133860822,GSE135893
SNHG12,-0.07004252,0.20014203,0.5227990869274711,GSE135893
TAF12,-0.103818804,9.8740085e-05,0.0016634742183523486,GSE135893
RAB42,-0.00041767547,0.51233065,0.8875305380122521,GSE135893
RP11-442N24__B.1,0.0069263936,0.50641686,0.8797736317572381,GSE135893
RNU11,0.0013061818,0.57901204,0.974779232131788,GSE135893
GMEB1,-0.019930026,0.06817347,0.256767814428034,GSE135893
YTHDF2,-0.06548968,0.26746517,0.6327049797528984,GSE135893
OPRD1,-0.00032318057,0.17310439,0.4794550620052506,GSE135893
RP1-212P9.3,-0.0022730168,0.0005904243,0.006773495369178271,GSE135893
EPB41,-0.13919495,1.3952173e-05,0.00033941284956720547,GSE135893
TMEM200B,-0.00025117293,0.062023666,0.23985141673157717,GSE135893
RP11-242O24.3,-0.00011904525,0.16810651,0.4708771127741358,GSE135893
SRSF4,-0.19153404,0.00012573376,0.002012576348554219,GSE135893
MECR,0.012004048,0.61912847,1.0,GSE135893
RP11-467D18.2,0.0,,1.0,GSE135893
PTPRU,-0.0013383031,0.9372123,1.0,GSE135893
RP3-437I16.1,-2.88667e-05,0.32818308,0.6361638969490901,GSE135893
RP4-656G21.1,0.0,,1.0,GSE135893
RP11-111I12.1,0.0,,1.0,GSE135893
RP5-893G23.1,0.0,,1.0,GSE135893
RP4-591L5.1,0.0,,1.0,GSE135893
RP4-591L5.2,0.0,,1.0,GSE135893
MATN1,-0.0003639083,0.2074035,0.5356625318961258,GSE135893
MATN1-AS1,-0.011695031,0.13118783,0.40279229292457647,GSE135893
LAPTM5,0.027508624,0.2843108,0.6361638969490901,GSE135893
RP5-1125N11.1,0.0,,1.0,GSE135893
RP5-1125N11.2,-0.0003437106,0.5073,0.8805814666471933,GSE135893
RP1-65J11.5,0.0,,1.0,GSE135893
SDC3,0.012664195,0.26593605,0.6299971287481679,GSE135893
PUM1,-0.05379884,0.21712668,0.5502720148032569,GSE135893
NKAIN1,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
SNRNP40,-0.082929224,0.045504708,0.19317571198995098,GSE135893
ZCCHC17,-0.06777508,0.008283225,0.05425599031150341,GSE135893
RP11-266K22.2,0.0,,1.0,GSE135893
FABP3,-0.0027066304,0.035004035,0.1601086036452966,GSE135893
SERINC2,0.08969158,0.01542735,0.0871285841676325,GSE135893
LINC01226,0.0002152631,0.32818305,0.6361638969490901,GSE135893
RP11-73M7.1,9.490957e-05,0.46751153,0.827980743751576,GSE135893
TINAGL1,0.23696968,7.7147626e-05,0.001364829243747564,GSE135893
HCRTR1,0.00061508483,0.48024547,0.8458643572869571,GSE135893
PEF1,-0.017212003,0.6102557,1.0,GSE135893
RP11-73M7.6,0.0070018396,0.16443627,0.4653549085124168,GSE135893
RP11-73M7.9,0.00038769422,0.49198455,0.8607813531593044,GSE135893
COL16A1,0.024589783,0.061625134,0.2386937891401317,GSE135893
ADGRB2,-0.00014177799,0.16720319,0.46979187913065035,GSE135893
RP11-84A19.3,0.0,,1.0,GSE135893
SPOCD1,0.0031528324,0.5613376,0.9521121955596018,GSE135893
RP11-84A19.2,-0.0013827007,0.0777088,0.28203343275199994,GSE135893
RP11-84A19.4,-0.0007651859,0.49431288,0.8636889784471099,GSE135893
PTP4A2,-0.35597154,1.5418193e-07,9.728475749918804e-06,GSE135893
RP4-534N18.2,0.0,,1.0,GSE135893
KHDRBS1,-0.17602104,0.0011619328,0.01166572250739124,GSE135893
RP11-277A4.4,0.0004495901,0.4177356,0.762750790587378,GSE135893
TMEM39B,-0.018747872,0.2464482,0.5983876762214377,GSE135893
KPNA6,-0.0843966,0.009390679,0.05981276834837825,GSE135893
TXLNA,0.024386287,0.3993363,0.7365744283946097,GSE135893
CCDC28B,0.00026660366,0.93929344,1.0,GSE135893
RP4-622L5.7,0.00016259152,0.8428061,1.0,GSE135893
IQCC,0.00797488,0.46239862,0.8212998972262089,GSE135893
DCDC2B,0.0008702009,0.45539975,0.8123372985621331,GSE135893
TMEM234,0.031157274,0.06451071,0.24649851223047048,GSE135893
EIF3I,-0.27778685,6.02643e-08,4.766538196364701e-06,GSE135893
FAM167B,-0.00021973206,0.92099726,1.0,GSE135893
LCK,0.008997345,0.38349262,0.7143236385549543,GSE135893
HDAC1,-0.09102423,3.185115e-05,0.0006596143782788447,GSE135893
MARCKSL1,0.013807602,0.1794145,0.4885003654426998,GSE135893
RP4-811H24.9,0.0,,1.0,GSE135893
TSSK3,-0.0005410334,0.0035336693,0.02822077572394297,GSE135893
FAM229A,-0.0045265397,0.29008585,0.6361638969490901,GSE135893
BSDC1,-0.050589368,0.058861997,0.230615828627244,GSE135893
RP1-27O5.3,0.0,,1.0,GSE135893
ZBTB8B,0.0,,1.0,GSE135893
ZBTB8A,-0.008195747,0.50852007,0.8822901714044544,GSE135893
ZBTB8OS,-0.11134944,0.0015802328,0.014931116776516849,GSE135893
RBBP4,-0.15349677,0.00026573692,0.0036043225066132952,GSE135893
SYNC,0.020808246,0.5242636,0.9037418615045901,GSE135893
RP11-114B7.6,0.0,,1.0,GSE135893
KIAA1522,-0.13033034,0.0051662917,0.03785019208055219,GSE135893
YARS,-0.18442285,1.9144589e-05,0.00043581311029318584,GSE135893
S100PBP,-0.032955788,0.10664243,0.35038616489718916,GSE135893
FNDC5,-0.0008042087,0.12477323,0.38941358833837036,GSE135893
HPCA,-0.0012499249,0.23997504,0.5879240046325515,GSE135893
TMEM54,-0.091046974,0.00020192566,0.0029050740126803135,GSE135893
RNF19B,-0.0071708784,0.6945734,1.0,GSE135893
RP1-117O3.2,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
AK2,-0.23077057,7.2216735e-06,0.00019928506745368657,GSE135893
AZIN2,-0.005353419,0.04537196,0.19285515943379755,GSE135893
TRIM62,-0.00043888204,0.86905426,1.0,GSE135893
ZNF362,-0.032686874,0.004523889,0.03412302736661522,GSE135893
RP11-415J8.7,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
A3GALT2,-7.2171126e-05,0.091480635,0.3155234434722646,GSE135893
RP11-415J8.3,-0.0008168686,0.027824825,0.1353835322151115,GSE135893
PHC2,-0.1492027,7.841244e-05,0.0013796495188905446,GSE135893
RP11-415J8.5,-0.0002199769,0.328183,0.6361638969490901,GSE135893
ZSCAN20,0.00072602124,0.69333315,1.0,GSE135893
CSMD2,-0.0031844608,0.004451022,0.03377764321305697,GSE135893
HMGB4,0.0,,1.0,GSE135893
CSMD2-AS1,0.0,,1.0,GSE135893
C1orf94,0.0,,1.0,GSE135893
SMIM12,0.0043337047,0.91159683,1.0,GSE135893
GJB5,-0.00074178836,0.30892977,0.6361638969490901,GSE135893
GJB4,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
RP1-34M23.5,0.0,,1.0,GSE135893
GJB3,0.009728832,0.21766767,0.551339434009651,GSE135893
GJA4,-0.0001754717,0.07283965,0.2692234698726745,GSE135893
RP5-997D16.2,0.0,,1.0,GSE135893
DLGAP3,0.0029955693,0.56227773,0.9530831058868064,GSE135893
RP11-244H3.4,-0.009052363,0.30878967,0.6361638969490901,GSE135893
ZMYM6NB,-0.05746238,0.17124686,0.47607191264531,GSE135893
ZMYM6,0.018464735,0.19010635,0.5074422294752804,GSE135893
ZMYM1,-0.00782506,0.46136987,0.8202509745835956,GSE135893
SFPQ,-0.19387919,0.0013015349,0.012767103599083476,GSE135893
ZMYM4,-0.054741107,0.024202032,0.12221951705160641,GSE135893
ZMYM4-AS1,-0.0012897747,0.040616143,0.17821595766574924,GSE135893
KIAA0319L,-0.020849645,0.46615198,0.8260767837986155,GSE135893
NCDN,-0.030709159,0.039334197,0.17417879092531177,GSE135893
RP4-728D4.2,-0.0013563721,0.43298036,0.782915112304882,GSE135893
TFAP2E,-0.007254109,0.0003902632,0.004895579978702825,GSE135893
PSMB2,-0.07511577,0.073987395,0.2724515052115331,GSE135893
C1orf216,0.008468859,0.36458206,0.6884664189673215,GSE135893
CLSPN,-0.0013743407,0.017824315,0.09737228004542094,GSE135893
RP11-435D7.3,0.0,,1.0,GSE135893
AGO4,-0.017704315,0.18039314,0.49031918845636663,GSE135893
AGO1,-0.0069047697,0.6823203,1.0,GSE135893
RP4-789D17.5,0.0,,1.0,GSE135893
AGO3,-0.0038629472,0.920743,1.0,GSE135893
RP4-665N4.8,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
TEKT2,-0.0043633576,0.05630968,0.22392286139639409,GSE135893
ADPRHL2,0.014217943,0.4611636,0.820097833952044,GSE135893
COL8A2,7.9549194e-05,0.8211178,1.0,GSE135893
TRAPPC3,-0.10738827,0.007283024,0.04928584283430651,GSE135893
MAP7D1,0.1528817,0.0014287017,0.013778706623239174,GSE135893
THRAP3,-0.097644806,0.12709256,0.39406060124591047,GSE135893
SH3D21,-0.0053022057,0.43872565,0.7907998749030406,GSE135893
EVA1B,0.00784045,0.08953444,0.31094345419530006,GSE135893
RP11-268J15.5,-0.0010566758,0.71817243,1.0,GSE135893
STK40,-0.089086756,0.002701078,0.02281527317370253,GSE135893
LSM10,-0.11338193,3.398933e-07,1.8035219727249842e-05,GSE135893
OSCP1,-0.024717048,0.14418364,0.43003659570408126,GSE135893
MRPS15,-0.38562012,2.9675292e-07,1.6178793698445925e-05,GSE135893
CSF3R,-0.8276546,1.7696722e-13,1.9875778266793241e-10,GSE135893
RP4-614N24.1,0.0,,1.0,GSE135893
GRIK3,0.0,,1.0,GSE135893
RP5-1180C18.1,0.0,,1.0,GSE135893
LINC01137,0.008735236,0.45127025,0.8069790832499842,GSE135893
ZC3H12A,-0.18208851,0.008201094,0.05391759469959795,GSE135893
MEAF6,0.042154968,0.48505417,0.8519738851961712,GSE135893
SNIP1,-0.016342007,0.18278202,0.4940363806791182,GSE135893
DNALI1,-0.099567294,2.9603455e-06,9.73130534249521e-05,GSE135893
GNL2,-0.03195756,0.17898838,0.4875988449241812,GSE135893
RSPO1,-6.0515733e-05,0.328183,0.6361638969490901,GSE135893
C1orf109,-0.008798141,0.3836746,0.7144682730470979,GSE135893
CDCA8,-0.0030153934,0.02038466,0.1078242910087249,GSE135893
EPHA10,0.009403375,0.36677992,0.691117528753713,GSE135893
MANEAL,-0.013484219,0.0025937154,0.022123999814935437,GSE135893
RP11-109P14.9,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
YRDC,-0.010590002,0.58112466,0.9776520075401862,GSE135893
C1orf122,-0.1599177,0.0007660545,0.008339722174850198,GSE135893
MTF1,-0.00027762353,0.98488724,1.0,GSE135893
INPP5B,-0.011460833,0.56184393,0.9525056904906747,GSE135893
RP11-109P14.10,0.0,,1.0,GSE135893
SF3A3,-0.095180884,1.3200909e-05,0.0003241920040827529,GSE135893
FHL3,-0.025731456,0.08365946,0.2975009956602056,GSE135893
UTP11L,-0.1333932,0.0003143833,0.004111092067959685,GSE135893
POU3F1,-0.0018020512,0.022641703,0.11657847757826953,GSE135893
RP5-884C9.2,-0.00010084256,0.7187938,1.0,GSE135893
LINC01343,0.0,,1.0,GSE135893
RP11-329N22.1,-2.6907888e-05,0.328183,0.6361638969490901,GSE135893
RRAGC,0.00090131164,0.9606125,1.0,GSE135893
RP5-864K19.4,-0.011449359,0.0014713649,0.014116220943129075,GSE135893
MYCBP,-0.035411425,0.072636686,0.2687061625410218,GSE135893
RP5-864K19.6,-6.0515733e-05,0.328183,0.6361638969490901,GSE135893
GJA9,0.0,,1.0,GSE135893
RHBDL2,-0.0029405644,0.34307787,0.6587454805055946,GSE135893
AKIRIN1,-0.049837694,0.15145022,0.44512941415336527,GSE135893
NDUFS5,-0.3677125,7.417317e-07,3.288408918700426e-05,GSE135893
MACF1,-0.08328855,0.20442562,0.5305743933646857,GSE135893
RP11-420K8.1,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
BMP8A,0.0,,1.0,GSE135893
RP11-69E11.4,0.00028893538,0.9817148,1.0,GSE135893
PABPC4,-0.17944315,6.816591e-05,0.0012388252912274714,GSE135893
RP11-69E11.8,0.0051437463,0.30996203,0.6361638969490901,GSE135893
HEYL,-0.00067173294,0.75221914,1.0,GSE135893
RP1-144F13.3,0.0,,1.0,GSE135893
NT5C1A,-0.00076313404,0.029168269,0.14045957473504794,GSE135893
HPCAL4,-0.0037674252,0.07364325,0.2715403525312455,GSE135893
PPIE,-0.053275198,0.08340185,0.297124097986727,GSE135893
BMP8B,0.0054414878,0.08083645,0.29009515731266633,GSE135893
OXCT2,-0.0002214932,0.063196845,0.24304925320307938,GSE135893
RP1-118J21.25,1.2911158e-05,0.9876926,1.0,GSE135893
TRIT1,0.0037328005,0.7719754,1.0,GSE135893
MYCL,-0.010687684,0.12570944,0.39128443563232246,GSE135893
RP1-118J21.5,0.0,,1.0,GSE135893
MFSD2A,-0.9993705,6.0501135e-12,3.7750467676613466e-09,GSE135893
CAP1,-0.012549639,0.8099196,1.0,GSE135893
PPT1,-0.014375716,0.60640407,1.0,GSE135893
RLF,-0.039311297,0.07735656,0.2812313336909563,GSE135893
TMCO2,0.0,,1.0,GSE135893
RP1-39G22.7,-0.0013997145,0.90330863,1.0,GSE135893
ZMPSTE24,-0.025894418,0.35258582,0.6719092075138784,GSE135893
COL9A2,-0.018689064,0.00096315716,0.009973146073956938,GSE135893
SMAP2,-0.034831084,0.0002479739,0.0034172729107671265,GSE135893
ZFP69B,-0.0010661661,0.038951267,0.1729148847655895,GSE135893
ZFP69,-0.002366723,0.21574137,0.5480920026800818,GSE135893
RP11-656D10.3,-0.0029053346,0.20905879,0.5377119784273264,GSE135893
EXO5,-0.0056726555,0.017164666,0.09464020015267377,GSE135893
RP11-656D10.5,0.0,,1.0,GSE135893
RP11-656D10.6,0.0,,1.0,GSE135893
ZNF684,-0.0006159707,0.8590585,1.0,GSE135893
RIMS3,-0.00086003856,0.04594055,0.1943195234061021,GSE135893
RP4-739H11.3,0.0,,1.0,GSE135893
NFYC-AS1,0.0063925665,0.41989926,0.7656719070909755,GSE135893
NFYC,-0.061771117,0.13380222,0.4081785430758179,GSE135893
KCNQ4,-6.9992326e-05,0.8347986,1.0,GSE135893
CITED4,-0.0014494099,0.92434496,1.0,GSE135893
RP5-1066H13.4,0.0042289663,0.33709717,0.6497798614152781,GSE135893
CTPS1,-0.08120243,1.5561818e-05,0.00036744211673783565,GSE135893
SLFNL1-AS1,-0.001933909,0.09675838,0.3284812970936148,GSE135893
SLFNL1,-0.0132411495,0.001319366,0.012911623411179195,GSE135893
SCMH1,-0.053009152,6.762394e-05,0.0012316742648033905,GSE135893
RP11-399E6.1,-0.00010728925,0.22063592,0.5564790863967585,GSE135893
FOXO6,-0.0018617054,0.11447949,0.36728028218019554,GSE135893
RP11-399E6.4,0.0013674819,0.43068638,0.7800648840135165,GSE135893
EDN2,0.05246721,0.08854571,0.3088786776718213,GSE135893
HIVEP3,-0.08435556,0.0037471724,0.02957536367953441,GSE135893
RP11-486B10.3,0.0,,1.0,GSE135893
GUCA2B,0.0044916584,0.3078196,0.6361638969490901,GSE135893
GUCA2A,0.010359882,0.047154173,0.19813102801507035,GSE135893
FOXJ3,0.08099727,0.16473946,0.4657166190629797,GSE135893
RIMKLA,0.105469875,1.2177129e-05,0.00030302524868484415,GSE135893
ZMYND12,-0.020796016,0.010698029,0.06612461121986543,GSE135893
PPCS,-0.17273219,6.2098305e-05,0.0011515356499854738,GSE135893
CCDC30,0.023684585,0.050009508,0.2063206014410072,GSE135893
PPIH,9.778887e-05,0.99503213,1.0,GSE135893
RP5-994D16.3,-8.7423614e-05,0.1929996,0.5116384763626117,GSE135893
YBX1,-0.3679285,0.00048812493,0.005836366750712218,GSE135893
CLDN19,-1.6396536e-05,0.32818285,0.6361638969490901,GSE135893
P3H1,0.026062658,0.092541315,0.3182493932780915,GSE135893
C1orf50,-0.016203564,0.43559808,0.7865509942221871,GSE135893
RP5-994D16.9,0.0,,1.0,GSE135893
RP5-994D16.11,-2.4722587e-05,0.328183,0.6361638969490901,GSE135893
