,rwr_up,rwr_down,rwr_net
10289,2.2293247649503335e-07,0.000210549274174745,-0.00021032634169824998
1029,7.483731685941253e-05,4.225220901606483e-05,3.2585107843347697e-05
10290,7.346854025266684e-08,6.979851896846733e-06,-6.906383356594066e-06
10291,2.476762396422064e-06,3.3194374460185266e-05,-3.07176120637632e-05
10293,3.31706329456161e-06,2.1405562877638114e-06,1.1765070067977986e-06
10294,1.40196890872572e-06,0.00010197926183500461,-0.00010057729292627889
10295,1.030666554842453e-05,5.2399603216317334e-05,-4.20929376678928e-05
10296,2.3026021225971865e-07,1.4188378227958561e-05,-1.3958118015698843e-05
10297,1.0460656239032085e-05,3.4384490709767182e-06,7.022207168055367e-06
10298,1.3116842319289418e-05,4.3767728483494105e-05,-3.0650886164204686e-05
103,3.469745454718148e-06,4.192502906925056e-05,-3.8455283614532416e-05
1030,0.0012802141639226803,3.2864672761149454e-06,0.0012769276966465655
10300,9.492398862332632e-05,1.2114537073373284e-06,9.3712534915989e-05
10302,1.0734568530713312e-06,3.507573568109714e-05,-3.400227882802581e-05
10307,1.7831918994635994e-05,6.858586650857951e-06,1.0973332343778044e-05
10308,3.06860468021191e-06,2.3072787564894346e-07,2.8378768045629666e-06
10309,4.6510838418193206e-07,3.0276196559918195e-06,-2.5625112718098875e-06
1031,1.0045536740057645e-05,2.0066658614539555e-05,-1.002112187448191e-05
10312,0.00019994137976600562,3.538834901114183e-05,0.00016455303075486378
10313,0.000134301576247299,1.3895015103742936e-05,0.00012040656114355607
10314,1.9582285057212194e-06,1.0126299615120524e-05,-8.168071109399304e-06
10316,3.556550719927524e-07,1.8255543432885424e-07,1.7309963766389814e-07
10317,1.5883360681703834e-05,8.651076365469741e-06,7.2322843162340924e-06
10318,1.6721499352890276e-06,3.973596291828299e-06,-2.3014463565392713e-06
10319,5.316716941108615e-05,2.034644686343182e-06,5.113252472474297e-05
1032,8.927684419617488e-05,2.721969691226994e-06,8.655487450494789e-05
10320,3.516478264136546e-05,7.781653206176688e-06,2.738312943518877e-05
10321,2.510933461234853e-07,6.633446093899561e-06,-6.382352747776076e-06
10322,6.833400751787883e-09,1.8153717847871373e-05,-1.8146884447119586e-05
10324,1.1743793751970262e-05,6.1036277624420004e-06,5.640165989528261e-06
10325,7.533589534514317e-05,2.063914451456361e-05,5.469675083057956e-05
10326,4.308776850679786e-06,1.708564574913991e-06,2.600212275765795e-06
10327,1.0351932865050372e-05,0.0001813352625007781,-0.00017098332963572774
10328,1.0552572669989026e-07,5.516657767237716e-05,-5.5061051945677266e-05
1033,1.1170731888244478e-05,9.154171535388135e-06,2.0165603528563423e-06
10330,2.202312632759491e-06,9.979985318432199e-05,-9.75975405515625e-05
10331,1.1100861881737484e-05,1.1728051776122577e-05,-6.271898943850939e-07
10332,9.746931724484158e-07,4.61985877442137e-06,-3.6451656019729545e-06
10333,1.4934610614354474e-05,6.564604848943843e-06,8.37000576541063e-06
10336,0.00027148442122122235,8.549325804162736e-06,0.0002629350954170596
10342,1.7967626407574688e-06,7.858046450893888e-05,-7.678370186818141e-05
10343,4.051110861414451e-09,1.6670086170264478e-07,-1.6264975084123033e-07
10344,1.3952866668368405e-06,1.645626855223043e-05,-1.506098188539359e-05
10345,7.371780672335106e-06,1.103880105722242e-05,-3.6670203848873136e-06
10346,9.670447084573993e-05,1.1842926897504925e-06,9.552017815598944e-05
10347,0.0012365606791375388,2.1399082863490003e-06,0.0012344207708511897
10350,6.076106242814521e-06,8.837511346503992e-09,6.067268731468017e-06
10351,0.0016312669235075796,2.5610491116705904e-07,0.0016310108185964125
10352,8.349387624102866e-05,4.610765467189391e-06,7.888311077383928e-05
1036,2.3296690935418507e-06,6.8166139457677e-06,-4.486944852225849e-06
10360,1.6066332729931999e-07,4.946637888428337e-05,-4.9305715556984044e-05
10361,5.008855377587733e-08,1.2590288363031703e-05,-1.2540199809255826e-05
10362,7.156399672364496e-06,9.138339517168269e-05,-8.42269954993182e-05
10363,0.00012223478819817636,8.795381475436624e-06,0.00011343940672273974
10365,1.719863670543329e-06,3.579355690769881e-05,-3.407369323715548e-05
10367,3.5263493673411176e-06,4.072099068404804e-05,-3.719464131670692e-05
10368,4.973986055325768e-06,2.243039397224221e-06,2.730946658101547e-06
10369,7.630618085144576e-06,1.561349704428427e-05,-7.982878959139693e-06
10370,5.570164547442066e-07,0.0005511371104388786,-0.0005505800939841343
10371,7.260949341157953e-05,4.166978354440664e-06,6.844251505713887e-05
10376,4.0580985793745246e-05,0.00016090963516106268,-0.00012032864936731744
10379,6.589969476662624e-05,3.237778948555088e-05,3.352190528107536e-05
1038,5.199582006967413e-07,6.146277355599157e-06,-5.626319154902416e-06
10380,2.4925055102014497e-05,2.083568122029108e-05,4.089373881723417e-06
10381,0.00012206412951312607,9.61091338093647e-06,0.0001124532161321896
10382,1.2965844852478655e-05,1.3718710601362956e-05,-7.528657488843006e-07
10383,2.0092679929380383e-05,0.00014035872424463704,-0.00012026604431525665
10384,0.00012943872698091628,3.525416718485409e-06,0.00012591331026243086
10385,5.209493751460249e-07,4.856577509611635e-06,-4.33562813446561e-06
10388,3.2684357336936783e-06,9.348876263968631e-07,2.333548107296815e-06
10389,2.998966732372461e-06,5.31348531493479e-06,-2.3145185825623285e-06
1039,2.3760002489381297e-05,1.1221735509434963e-05,1.2538266979946334e-05
10390,0.00018009567499966214,2.127561175840697e-05,0.00015882006324125517
10391,5.818285478420903e-07,2.1758312139960956e-07,3.642454264424807e-07
103910,0.0002086411449117051,1.0581853494909165e-05,0.00019805929141679594
10392,0.000441755999142173,7.320292591688851e-06,0.0004344357065504842
10393,3.551711903147747e-06,6.388912483222286e-05,-6.033741292907511e-05
10394,3.628915970876445e-09,1.4365866906913223e-08,-1.0736950936036778e-08
10395,5.152781565318076e-05,0.00020655115106141297,-0.0001550233354082322
10396,1.2752893758641046e-05,0.00022374775483987382,-0.00021099486108123279
10397,0.0001631021563977729,6.658159243996409e-06,0.0001564439971537765
10398,0.005499549904707725,6.159920030029317e-06,0.005493389984677696
104,8.005875413466742e-06,1.0577208600608692e-06,6.948154553405872e-06
1040,5.139548275924581e-06,0.0002481486519216389,-0.00024300910364571433
10400,1.1019936641224232e-05,4.862029922332144e-05,-3.7600362582097206e-05
10401,1.4487092755374103e-05,2.8121495240929423e-05,-1.363440248555532e-05
10402,1.0908716071424191e-05,0.00014988604309900593,-0.00013897732702758173
10403,7.993907533736672e-06,6.779254415167245e-06,1.2146531185694272e-06
10407,2.4463722939029693e-08,3.9782995317238296e-07,-3.733662302333533e-07
10409,7.626198730244402e-07,3.0243262136408834e-06,-2.261706340616443e-06
1041,4.480408362430407e-05,3.6956921782746854e-06,4.1108391446029386e-05
10410,4.921265662779468e-05,0.00073937720260228,-0.0006901645459744854
10411,1.2493474489920173e-05,6.22664201119019e-05,-4.977294562198172e-05
10412,4.46434994126942e-06,0.0005432288770807235,-0.000538764527139454
10413,0.0001313095806084734,0.0002822702098492353,-0.0001509606292407619
10417,1.9903054277755414e-06,9.324072361802084e-09,1.980981355413739e-06
10418,2.063726804069661e-05,4.700931382092959e-06,1.593633665860365e-05
10419,1.515765760309877e-05,6.749979103513289e-05,-5.234213343203412e-05
10421,5.274707690107824e-07,9.990646395683113e-05,-9.937899318782034e-05
10422,3.7005720702245897e-07,1.7202704776528684e-05,-1.6832647569506225e-05
10423,6.701067565049456e-05,2.904177403380728e-05,3.796890161668728e-05
10424,6.7813952000068935e-06,5.2034215929920933e-05,-4.5252820729914037e-05
10425,1.9006782205180482e-06,0.00012368975496551766,-0.00012178907674499962
10426,1.571962435803489e-05,1.9584867678019282e-05,-3.865243319984391e-06
10427,3.093067700723038e-05,2.681536569828977e-05,4.115311308940608e-06
10428,5.236721380523007e-07,0.00016167817584743444,-0.00016115450370938214
1043,6.042255387074093e-07,7.744118017403791e-06,-7.139892478696382e-06
10430,1.4782185238488156e-06,0.00021586823526652954,-0.0002143900167426807
10432,7.528325522129731e-07,2.294298929967702e-05,-2.2190156747464047e-05
10434,7.0300997804735705e-06,0.0002466848331004085,-0.00023965473331993492
10435,8.705478942770836e-07,4.720673651239696e-05,-4.633618861811987e-05
10436,1.3256511991336448e-06,9.727994902337062e-05,-9.595429782423698e-05
10437,6.690272222316856e-07,8.170419670235864e-05,-8.103516948012695e-05
10438,2.288687550469415e-06,0.00014288561476229075,-0.00014059692721182134
10439,3.104481001058279e-07,0.00017808163452107437,-0.00017777118642096855
1044,5.810235623228871e-08,1.95681775548149e-08,3.853417867747381e-08
10440,4.387091249322656e-06,0.00014819460248189964,-0.000143807511232577
10443,0.0006044412160518162,3.679719368659823e-07,0.0006040732441149503
10444,7.715379168278103e-07,4.999730213936299e-05,-4.922576422253518e-05
10445,5.507661235697768e-06,5.263386719259209e-05,-4.712620595689432e-05
10447,1.5655149415001904e-07,0.0001213438950645489,-0.00012118734357039889
10449,2.24475555677286e-06,8.250253513110718e-05,-8.025777957433433e-05
1045,3.7678934618841406e-05,4.316021568169752e-05,-5.481281062856112e-06
10450,4.803922116283743e-06,6.870752141637032e-05,-6.390359930008657e-05
10451,6.3876830741272575e-06,5.814007013593245e-06,5.736760605340129e-07
10452,5.169080224696775e-06,0.00011753637347581535,-0.00011236729325111857
10454,3.4007557105502655e-05,8.317935773656397e-06,2.5689621331846258e-05
10455,3.389854991744637e-06,6.868080204503023e-05,-6.529094705328559e-05
10456,1.4348840072351257e-06,0.0001710480644778531,-0.000169613180470618
10457,2.5739783854904994e-05,1.653860926955218e-05,9.201174585352813e-06
10458,1.9771805250414367e-05,6.379912613884206e-05,-4.40273208884277e-05
10459,1.1962351087067069e-05,6.21709493678794e-05,-5.0208598280812334e-05
1046,7.411486418896938e-08,3.1722157122642625e-06,-3.0981008480752933e-06
10460,5.766949726347346e-05,4.016555115743232e-06,5.365294214773023e-05
10461,4.4423794476606124e-05,7.812127608341066e-05,-3.369748160680453e-05
10462,7.520687726288452e-07,5.301697470833095e-06,-4.5496286982042494e-06
10463,1.6853670979695046e-05,8.544816324107455e-05,-6.85944922613795e-05
10464,2.4813872166691154e-05,5.84460795902207e-05,-3.3632207423529544e-05
10465,3.310879844291759e-06,1.1044919629628011e-05,-7.734039785336252e-06
10466,4.646730300452371e-06,4.467852211021118e-05,-4.003179180975881e-05
10467,5.191491754498226e-07,0.00027740959498160766,-0.00027689044580615785
10468,0.0003164129216989943,3.286788166667799e-06,0.00031312613353232647
10469,7.687297051535612e-07,5.4957466220274974e-05,-5.418873651512141e-05
1047,2.480365325738205e-07,2.2080017857676555e-05,-2.1831981325102736e-05
10471,2.5464405252900806e-06,0.00010132264404730135,-9.877620352201126e-05
10472,1.6366624928521008e-07,4.0440514794058265e-05,-4.027684854477305e-05
10473,1.723443654224149e-06,0.0001236410557385448,-0.00012191761208432064
10474,3.928454946050985e-06,8.528210927236001e-05,-8.135365432630903e-05
10475,8.362846312330253e-08,6.233392256359984e-05,-6.225029410047654e-05
10477,6.714441867323037e-06,5.056278767586097e-05,-4.384834580853794e-05
10478,2.118571137695299e-07,1.791278075152024e-05,-1.7700923637750708e-05
10479,0.00010901746004476102,1.4957337122776045e-06,0.00010752172633248342
1048,0.0009285104635507416,5.1915792775949395e-06,0.0009233188842731467
10480,2.445783862783066e-06,0.00028780486727945947,-0.0002853590834166764
10481,4.890535208544926e-07,7.558686843248921e-07,-2.668151634703995e-07
10482,5.24882081227626e-06,8.18656962920637e-05,-7.661687547978743e-05
10483,7.39477960261376e-07,0.00019951231655359158,-0.0001987728385933302
10484,4.011011033608314e-06,3.768915077648125e-05,-3.367813974287294e-05
10486,0.00010227288125023721,1.8306471147302708e-06,0.00010044223413550695
10487,1.0807423633888128e-05,1.8387687176055762e-05,-7.580263542167634e-06
10488,3.6710102977382625e-06,2.8667607061245492e-05,-2.499659676350723e-05
10489,1.6477160221874748e-07,3.255421182698097e-05,-3.238944022476223e-05
10490,1.4845308865650627e-05,0.00018619082871368077,-0.00017134551984803015
10491,4.053128419658557e-06,0.00023574545558132753,-0.000231692327161669
10492,1.657803703531768e-06,0.00017891621997114627,-0.0001772584162676145
10494,1.4089675730585861e-05,4.907063825280473e-05,-3.498096252221887e-05
10497,3.524578747036285e-06,2.3177757477605124e-05,-1.9653178730568838e-05
10498,4.47990774276662e-06,8.512749472284983e-06,-4.032841729518363e-06
10499,3.505118207288841e-06,5.762850709721461e-05,-5.412338888992577e-05
105,3.481904566345154e-08,2.0626515441026186e-06,-2.027832498439167e-06
1050,4.670558260732539e-06,0.000324405179207393,-0.0003197346209466605
10500,8.525433544034095e-06,4.453794026964523e-06,4.071639517069572e-06
10501,5.852610035915419e-06,1.3216863802262763e-06,4.530923655689143e-06
10505,5.560242156819464e-06,2.5915686183739852e-05,-2.0355444026920386e-05
10507,1.6050232286325727e-05,1.688543831623851e-05,-8.352060299127837e-07
10509,5.591701777154409e-06,0.00013518092925870226,-0.00012958922748154784
1051,1.7077491776988282e-05,0.00023864663947970868,-0.0002215691477027204
10512,0.00010950848731882038,1.5283211899421977e-06,0.00010798016612887818
10513,1.7530041693720298e-06,4.682605047703092e-05,-4.507304630765889e-05
10514,5.973592986540601e-06,4.315459711785997e-05,-3.718100413131937e-05
10516,0.0006240269942700239,1.52956862492109e-06,0.0006224974256451028
10517,1.0465221570332239e-07,1.1106106011546642e-06,-1.0059583854513418e-06
10518,1.3504779393444004e-06,1.189252159242828e-06,1.6122578010157234e-07
10519,2.247742687002963e-06,0.00031541319710887416,-0.0003131654544218712
1052,6.2026904122519765e-06,0.001334948334578704,-0.001328745644166452
10520,1.1876297606880445e-05,0.0,1.1876297606880445e-05
10521,2.0101642053597356e-06,0.00023175074112011484,-0.0002297405769147551
10522,1.0207337557424123e-06,2.6604844162090376e-05,-2.5584110406347965e-05
10523,2.729503672286442e-07,4.1454598168759194e-05,-4.118164780153055e-05
10524,0.0001295913351025248,2.1109604075955816e-05,0.00010848173102656898
10525,2.8081338806455686e-06,0.00015523551489735686,-0.0001524273810167113
10526,3.5275612472779247e-06,3.260433727140989e-05,-2.907677602413197e-05
10527,1.4760846607837117e-06,0.00023045748761899406,-0.00022898140295821035
10528,6.664914921065673e-06,9.429443618787895e-05,-8.762952126681328e-05
10529,0.0011166142465829003,1.602579987798492e-06,0.0011150116665951018
1053,2.120417661983203e-07,4.091138533648941e-06,-3.879096767450621e-06
10531,3.1436830585912076e-06,5.8472054465643996e-05,-5.532837140705279e-05
10533,7.573521536436637e-06,2.6047569175647812e-05,-1.8474047639211176e-05
10535,1.1068910460312408e-06,4.2225050258154704e-05,-4.111815921212346e-05
10536,1.3697610008125913e-06,9.174832847654383e-06,-7.805071846841792e-06
10537,8.682700113425502e-05,5.932750543243831e-06,8.089425059101119e-05
105375355,0.005018049195902119,3.733404810059687e-08,0.005018011861854019
10538,2.9934522763552934e-06,6.500891732194022e-05,-6.201546504558492e-05
10539,6.786068577998818e-06,7.223038445310893e-05,-6.544431587511012e-05
1054,2.0827634914694117e-06,0.00011493546600960258,-0.00011285270251813317
10540,0.0003106082584660917,1.4474877251227112e-05,0.0002961333812148646
10541,1.7291101104593016e-06,0.00041451220180279644,-0.00041278309169233716
10542,6.2850748702165066e-06,0.000331147170226134,-0.0003248620953559175
10544,3.4075174332802915e-05,1.6546433094460747e-05,1.752874123834217e-05
10548,2.1809764249777247e-08,6.213479092192886e-05,-6.211298115767909e-05
10549,1.1675829111504568e-06,0.00024327805456657577,-0.00024211047165542533
10550,6.918409417501614e-05,5.768298192772769e-07,6.860726435573887e-05
10551,2.609516148270524e-06,0.0009557764984508724,-0.0009531669823026019
10552,5.430887426907172e-06,0.00025308199046773154,-0.00024765110304082434
10553,0.0007451125870681375,1.2389299341522242e-05,0.0007327232877266152
10554,8.889074657071182e-06,6.287711866809307e-05,-5.398804401102188e-05
10555,2.167397568000043e-05,0.0005628127373436441,-0.0005411387616636438
10556,9.02705759103315e-05,1.249760764850114e-05,7.777296826183036e-05
10557,2.720112712881695e-06,7.559634359709084e-05,-7.287623088420914e-05
10558,1.9901105489695302e-05,8.931543680908418e-05,-6.941433131938887e-05
10559,8.093720831157906e-07,5.688782539306092e-05,-5.607845330994513e-05
1056,1.9240209364444542e-05,1.647079103190879e-05,2.7694183325357535e-06
10560,6.892953816677935e-06,0.00012886123398603682,-0.00012196828016935889
10561,0.00020542960491761074,9.903757649877627e-06,0.00019552584726773313
10562,3.917540434432721e-06,2.91809524196988e-06,9.994451924628414e-07
10563,8.304134675008774e-06,7.367195301033349e-06,9.369393739754252e-07
10564,3.915546247606122e-06,4.365128719057043e-05,-3.973574094296431e-05
10565,3.796692751446652e-05,5.239381554327667e-06,3.2727545960138854e-05
10566,1.618585802594634e-06,3.2955954849698065e-06,-1.6770096823751725e-06
10567,1.1082326260226394e-05,4.188947967178456e-05,-3.080715341155817e-05
10568,8.720749565037878e-06,0.0017514208612164708,-0.001742700111651433
10569,1.6439621483765224e-05,8.56011246524839e-05,-6.916150316871867e-05
10570,3.3122742998390925e-06,1.2297341235291907e-06,2.082540176309902e-06
10572,3.62002388979094e-07,0.00040513133227695035,-0.00040476932988797124
10573,3.724904040969824e-07,8.348375927867897e-05,-8.311126887458198e-05
10574,1.1205786239224092e-05,0.00018425352064394403,-0.00017304773440471994
10575,1.1901909041905381e-05,0.00020858585592188608,-0.00019668394687998071
10576,2.16181595002049e-05,0.00014819429646685395,-0.00012657613696664906
