drug,pearson,cmap
adenosine,-0.024453866409576967,0.10482322577643852
adoprazine,-0.029940473430342448,0.0897414042372647
afatinib,0.07656834103888605,-0.13039293535244095
afloqualone,-0.04669028423815681,0.10252277483665162
agomelatine,-0.05300063518474078,0.14468329105641686
alagebrium,-0.02483222292500689,0.0
alaproclate,-0.002310910498016204,0.0
albendazole,0.002029995602015032,0.0
alectinib,0.0009649688131481798,0.0
alisertib,-0.023857658244996235,0.0
aliskiren,-0.01798589332163351,0.0
alizapride,-0.034016574346059564,0.0
allopurinol,-0.04400191029637654,0.09103748832959896
almitrine,-0.09375326562595389,0.14966716146873874
almorexant,-0.03627005186022455,0.0
alpelisib,-0.07767227372904094,0.1811814911344263
alprostadil,-0.06680797545423661,0.10291266586219294
altanserin,-0.04908406829795806,0.09452791094142363
altrenogest,-0.02271090463390894,0.08579036864906234
altretamine,-0.009959419875656548,0.0
alvespimycin,0.05922044067106043,-0.11415482303941663
alvimopan,-0.006918369208710553,0.0
alvocidib,-0.052229242073881986,0.09609694331263964
amantadine,-0.0497553452602326,0.08174151202292508
ambrisentan,-0.013663126877131514,0.0
ambroxol,-0.02842791598898197,0.07940782606258803
amcinonide,-0.046502713509276976,0.12082929085256965
amfepramone,-0.04970628320296012,0.07587666755593059
amikacin,-0.0034309217866625224,0.0
amiloride,-0.01628841427789847,0.0664934467308467
amineptine,-0.019528265805197523,0.0
aminocaproic-acid,-0.04129083518393098,0.08390653052299427
aminoglutethimide,-0.07822334937101139,0.13322612075715606
aminoguanidine,-0.023271036881733095,0.0
aminosalicylic-acid,-0.007163975984255961,0.09388978767274087
amiodarone,-0.035488881698906787,0.12037645358638673
amiprilose,-0.030645241433231257,0.0
amitifadine,-0.03443602884354806,0.0
amitriptyline,-0.044268131640877444,0.0
amlexanox,-0.016091625927337424,0.0
amlodipine,-0.03487522857771307,0.0
ammonium-glycyrrhizinate,-0.038580228479037346,0.10519950150024376
amodiaquine,-0.009897802746105144,0.0
amonafide,-0.07482868623682849,0.1009291297285557
amoxapine,-0.0036771773651905555,0.0
ampalex,-0.009964696882664962,0.07514823836302488
amrinone,-0.05129295753119531,0.13170307459073574
amsacrine,-0.042363419720525944,0.0
amtolmetin-guacil,-0.04788780922139658,0.11703628761547272
amuvatinib,0.009723917986200923,0.0
anacardic-acid,-0.08840100677505014,0.11852403478428569
anacetrapib,-0.00017895995794247252,0.0
anagrelide,0.029784211842904112,0.0
anamorelin,0.010949916937257602,-0.11186011114573324
anandamide,0.029890277758003545,0.0
anastrozole,-0.035475565579373994,0.09068402881304369
andarine,0.01785114030464729,-0.11368533321935362
andrographolide,-0.01900457986558788,0.0
anecortave-acetate,-0.01162531136305988,0.0
anidulafungin,-0.025831127158258315,0.12414370481280995
aniracetam,-0.03362626490297777,0.0
anisodamine,-0.041787307208797066,0.0
apabetalone,0.001434786927642512,-0.0881723541457258
apafant,-0.05293295716452723,0.12396373052106514
aphidicolin,-0.02425036358618549,0.0
apixaban,-0.028131745892091702,0.09330081533867604
apocynin,-0.02113478582788999,0.07850804003729638
apremilast,-0.07218384202761825,0.1093545729320427
aprepitant,-0.03230369201262651,0.08488513905143155
arbutin,-0.007619592486680121,0.0913379983206208
argatroban,-0.0009308169533189624,-0.08847157015535481
arglabin,-0.04385334211252694,0.09410677847334367
aripiprazole,0.012750660634400742,0.0
armodafinil,0.010337639874477425,-0.0937204978681508
arofylline,-0.03866563022081874,0.11671783383012177
artesunate,-0.08060617498615064,0.12935027974673793
asenapine,-0.034038080068669645,0.0
aspirin,0.001105073649432536,0.0
asymmetrical-dimethylarginine,-0.02535374446753867,-0.09475482850430353
ataluren,-0.006442687004432437,0.0
atenolol-(+/-),-0.03040104215995227,0.10129923788419062
atipamezole,0.014719447683485544,0.0
atomoxetine,-0.07701355439059418,0.11719290025057198
atorvastatin,0.11344019459726805,-0.1287819836291307
atovaquone,-0.012699533936244616,0.0
atracurium,-0.03343544077480543,0.08828081611686497
atrasentan,-0.062071242227509024,0.14899330356979848
aurora-a-inhibitor-i,-0.03163150800579498,0.0
avagacestat,0.03177363489990269,-0.11481260244526326
avanafil,-0.015929236034451007,-0.08788893895828491
avasimibe,-0.037725277232825156,0.1480996982316418
azacitidine,0.021530146400360956,0.0
azathioprine,-0.05914974395107008,0.11894800275945816
azelaic-acid,-0.07047726140875893,0.13126014786210688
azelastine,-0.06193638811162075,0.12612909443262105
azithromycin,-0.022022020416005678,0.0
bafilomycin a1,0.10462217781692944,-0.09480609335556134
baicalin,-0.05499195763521464,0.14417505315639684
balaglitazone,-0.01168771236144361,0.0
balapiravir,-0.02571010136485942,0.10337954259260163
balicatib,-0.05360424462649476,0.15225101071528932
balsalazide,-0.0173089086719071,0.08938639021569555
bambuterol,-0.06801955048666784,0.14970915406260527
barasertib,-0.07500973213519711,0.12976536435757474
barasertib-HQPA,-0.06134796186946258,0.09073654091783909
bardoxolone-methyl,0.006923318996359032,0.0
baricitinib,0.04740418102451492,-0.1433431789298084
basimglurant,-0.06073005715490894,0.12855471464237556
batimastat,-0.05830846886416722,0.09948604482891499
bavisant,-0.03559652751375649,0.0
bazedoxifene,0.010461256480589274,0.0
beclomethasone-dipropionate,-0.013375245143487327,0.12680390573826011
belinostat,0.04402556400355449,-0.10933561232970697
bemegride,-0.045555650451396854,0.11524840778586123
benazepril,-0.013413842659318196,0.0
bendamustine,-0.025704804144220866,0.0799657772741231
bendroflumethiazide,-0.0343466039824958,0.0
benfluorex,-0.04014088060855324,0.10850433463445763
benzamil,-0.010380851932372252,0.0
benzbromarone,-0.0048002805027771,0.0
benzotript,-0.03524536031106649,0.0898543087576856
benzthiazide,-0.08456548310248681,0.1573362281576898
